Player_name,Team_name,Age,Positions,Apps,Mins,Goals,Assists,Yel,Red,Shoots_pg,Pass_success(%),AerialsWon,MotM,Rating,Tackles,Interceptions,Fouls,Offsides,Clear,Dribbled_past_pg,Blocks,OwnG,Shots_pg,KeyPasses_pg,Dribbles_pg,Fouled,Offsides_pg,Dispossessed_pg,Bad_Controls_pg,Passes_pg,Crosses_pg,Long_pass_pg,Through_pass_pg,xG,Goals-xG,xG_per_90m,Total_shots,xG_per_total_shots
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.8,0.1,0.8,0,0.2,1.3,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,15.1,0.6,0.2,0,2.17,2.83,0.16,25,0.09
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.8,0.1,0.8,0,0.2,1.3,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,15.1,0.6,0.2,0,0.13,-0.13,0.04,5,0.03
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.8,0.1,0.8,0,0.2,1.3,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,31.8,0.4,0.6,0.1,2.17,2.83,0.16,25,0.09
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.8,0.1,0.8,0,0.2,1.3,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,31.8,0.4,0.6,0.1,0.13,-0.13,0.04,5,0.03
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.8,0.1,0.8,0,0.2,1.3,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,15.1,0.6,0.2,0,2.17,2.83,0.16,25,0.09
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.8,0.1,0.8,0,0.2,1.3,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,15.1,0.6,0.2,0,0.13,-0.13,0.04,5,0.03
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.6,0,0.7,0,0,0.2,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,31.8,0.4,0.6,0.1,2.17,2.83,0.16,25,0.09
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.6,0,0.7,0,0,0.2,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,31.8,0.4,0.6,0.1,0.13,-0.13,0.04,5,0.03
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.6,0,0.7,0,0,0.2,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,15.1,0.6,0.2,0,2.17,2.83,0.16,25,0.09
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.6,0,0.7,0,0,0.2,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,15.1,0.6,0.2,0,0.13,-0.13,0.04,5,0.03
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.6,0,0.7,0,0,0.2,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,31.8,0.4,0.6,0.1,2.17,2.83,0.16,25,0.09
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.6,0,0.7,0,0,0.2,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,31.8,0.4,0.6,0.1,0.13,-0.13,0.04,5,0.03
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.6,0,0.7,0,0,0.2,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,15.1,0.6,0.2,0,2.17,2.83,0.16,25,0.09
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.6,0,0.7,0,0,0.2,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,15.1,0.6,0.2,0,0.13,-0.13,0.04,5,0.03
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.8,0.1,0.8,0,0.2,1.3,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,31.8,0.4,0.6,0.1,2.17,2.83,0.16,25,0.09
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.8,0.1,0.8,0,0.2,1.3,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,31.8,0.4,0.6,0.1,0.13,-0.13,0.04,5,0.03
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.8,0.1,0.8,0,0.2,1.3,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,15.1,0.6,0.2,0,2.17,2.83,0.16,25,0.09
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.8,0.1,0.8,0,0.2,1.3,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,15.1,0.6,0.2,0,0.13,-0.13,0.04,5,0.03
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.8,0.1,0.8,0,0.2,1.3,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,31.8,0.4,0.6,0.1,2.17,2.83,0.16,25,0.09
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.8,0.1,0.8,0,0.2,1.3,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,31.8,0.4,0.6,0.1,0.13,-0.13,0.04,5,0.03
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.8,0.1,0.8,0,0.2,1.3,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,15.1,0.6,0.2,0,2.17,2.83,0.16,25,0.09
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.8,0.1,0.8,0,0.2,1.3,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,15.1,0.6,0.2,0,0.13,-0.13,0.04,5,0.03
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.6,0,0.7,0,0,0.2,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,31.8,0.4,0.6,0.1,2.17,2.83,0.16,25,0.09
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.6,0,0.7,0,0,0.2,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,31.8,0.4,0.6,0.1,0.13,-0.13,0.04,5,0.03
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.6,0,0.7,0,0,0.2,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,15.1,0.6,0.2,0,2.17,2.83,0.16,25,0.09
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.6,0,0.7,0,0,0.2,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,15.1,0.6,0.2,0,0.13,-0.13,0.04,5,0.03
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.6,0,0.7,0,0,0.2,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,31.8,0.4,0.6,0.1,2.17,2.83,0.16,25,0.09
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.6,0,0.7,0,0,0.2,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,31.8,0.4,0.6,0.1,0.13,-0.13,0.04,5,0.03
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.6,0,0.7,0,0,0.2,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,15.1,0.6,0.2,0,2.17,2.83,0.16,25,0.09
Romain Faivre,Lyon,25,AM(CLR),3(7),297,0,1,0,0,0.5,92.1,0.2,0,6.36,0.6,0,0.7,0,0,0.2,0,0,0.5,0.6,0.3,0.4,0,0.3,0.4,15.1,0.6,0.2,0,0.13,-0.13,0.04,5,0.03
Terem Moffi,Nice,24,"AM(R),FW",15(1),1334,6,3,2,0,2.8,80.8,1.2,3,7.21,0.8,0.1,0.8,0,0.3,0.6,0,0,2.8,1.7,1.6,0.6,0.3,1.3,1.6,14.3,0.1,0.2,0.1,7.17,-1.17,0.48,44,0.16
Terem Moffi,Nice,24,"AM(R),FW",15(1),1334,6,3,2,0,2.8,80.8,1.2,3,7.21,0.8,0.1,0.8,0,0.3,0.6,0,0,2.8,1.7,1.6,0.6,0.3,1.3,1.6,14.3,0.1,0.2,0.1,7.91,4.09,0.51,35,0.23
Terem Moffi,Nice,24,"AM(R),FW",15(1),1334,6,3,2,0,2.8,80.8,1.2,3,7.21,0.8,0.1,0.8,0,0.3,0.6,0,0,2.8,1.7,1.6,0.6,0.3,1.3,1.6,11.3,0,0.2,0,7.17,-1.17,0.48,44,0.16
Terem Moffi,Nice,24,"AM(R),FW",15(1),1334,6,3,2,0,2.8,80.8,1.2,3,7.21,0.8,0.1,0.8,0,0.3,0.6,0,0,2.8,1.7,1.6,0.6,0.3,1.3,1.6,11.3,0,0.2,0,7.91,4.09,0.51,35,0.23
Terem Moffi,Nice,24,"AM(R),FW",15(1),1334,6,3,2,0,2.8,80.8,1.2,3,7.21,0.8,0.1,0.8,0,0.3,0.6,0,0,1.9,0.5,1.1,0.9,0.2,0.7,2.3,14.3,0.1,0.2,0.1,7.17,-1.17,0.48,44,0.16
Terem Moffi,Nice,24,"AM(R),FW",15(1),1334,6,3,2,0,2.8,80.8,1.2,3,7.21,0.8,0.1,0.8,0,0.3,0.6,0,0,1.9,0.5,1.1,0.9,0.2,0.7,2.3,14.3,0.1,0.2,0.1,7.91,4.09,0.51,35,0.23
Terem Moffi,Nice,24,"AM(R),FW",15(1),1334,6,3,2,0,2.8,80.8,1.2,3,7.21,0.8,0.1,0.8,0,0.3,0.6,0,0,1.9,0.5,1.1,0.9,0.2,0.7,2.3,11.3,0,0.2,0,7.17,-1.17,0.48,44,0.16
Terem Moffi,Nice,24,"AM(R),FW",15(1),1334,6,3,2,0,2.8,80.8,1.2,3,7.21,0.8,0.1,0.8,0,0.3,0.6,0,0,1.9,0.5,1.1,0.9,0.2,0.7,2.3,11.3,0,0.2,0,7.91,4.09,0.51,35,0.23
Terem Moffi,Nice,24,"AM(R),FW",15(1),1334,6,3,2,0,2.8,80.8,1.2,3,7.21,0.4,0.2,0.9,0,0.4,0.1,0.2,0,2.8,1.7,1.6,0.6,0.3,1.3,1.6,14.3,0.1,0.2,0.1,7.17,-1.17,0.48,44,0.16
Terem Moffi,Nice,24,"AM(R),FW",15(1),1334,6,3,2,0,2.8,80.8,1.2,3,7.21,0.4,0.2,0.9,0,0.4,0.1,0.2,0,2.8,1.7,1.6,0.6,0.3,1.3,1.6,14.3,0.1,0.2,0.1,7.91,4.09,0.51,35,0.23
Terem Moffi,Nice,24,"AM(R),FW",15(1),1334,6,3,2,0,2.8,80.8,1.2,3,7.21,0.4,0.2,0.9,0,0.4,0.1,0.2,0,2.8,1.7,1.6,0.6,0.3,1.3,1.6,11.3,0,0.2,0,7.17,-1.17,0.48,44,0.16
Terem Moffi,Nice,24,"AM(R),FW",15(1),1334,6,3,2,0,2.8,80.8,1.2,3,7.21,0.4,0.2,0.9,0,0.4,0.1,0.2,0,2.8,1.7,1.6,0.6,0.3,1.3,1.6,11.3,0,0.2,0,7.91,4.09,0.51,35,0.23
Terem Moffi,Nice,24,"AM(R),FW",15(1),1334,6,3,2,0,2.8,80.8,1.2,3,7.21,0.4,0.2,0.9,0,0.4,0.1,0.2,0,1.9,0.5,1.1,0.9,0.2,0.7,2.3,14.3,0.1,0.2,0.1,7.17,-1.17,0.48,44,0.16
Terem Moffi,Nice,24,"AM(R),FW",15(1),1334,6,3,2,0,2.8,80.8,1.2,3,7.21,0.4,0.2,0.9,0,0.4,0.1,0.2,0,1.9,0.5,1.1,0.9,0.2,0.7,2.3,14.3,0.1,0.2,0.1,7.91,4.09,0.51,35,0.23
