,회사명,채용공고 제목,채용공고 세부 사항,기술 세부 사항,링크
534,엘박스,[200억↑투자] MLOps Engineer,"서울 강남구,경력 3-10년",",머신러닝/딥러닝 모델 관리하기 위한 파이프라인 설계 및 모델 서빙을 담당합니다.,모델을 더 빠르게 학습할 수 있도록 Multi-GPU 학습 및 모델 스토리지 제공, 평가 중앙화 등 학습 파이프라인을 개선합니다.,다양한 모델들을 서빙하는 시스템을 구축 및 운영합니다.,안정적인 LLM 서빙을 위해서 GPU 클러스터를 구축하고, 모델을 최적화 합니다.,안정적인 서비스 운영을 위해, 인프라 및 서빙 전반을 모니터링합니다.,,머신러닝을 깊이 있게 이해하고 이를 기반으로 문제를 풀 수 있는 분,머신러닝 기술에 대한 이해도를 바탕으로, 전체 Pipeline 을 설계 해본 경험이 있는 분,백엔드 개발 및 데이터 엔지니어링에 대한 이해가 있는 분,AWS 등 클라우드 환경에서의 개발과 배포 경험이 있는 분,Kubernetes 위에서 시스템을 구축하고, 운영해본 경험이 있는 분,우대사항이자 팀에서 지향하는 방향성이기도 합니다. ,머신러닝 기술을 상용 서비스에 적용해본 적이 있는 분,머신러닝 파이프라인 설계 경험이 있는 분 (k8s 기반 오케스트레이션, Airflow 를 활용한 데이터 파이프라인 등),머신러닝/딥러닝 논문을 보고 이해하며, 구현할 수 있는 분,최신 딥러닝 논문을 계속 팔로우하고 계신 분,Top-tier AI 컨퍼런스 출판 기록",https://www.wanted.co.kr/wd/211043
535,넷커스터마이즈,임베디드 SW 개발자 (신입),"대전 유성구,신입",",C/C++ 임베디드 소프트웨어 설계 및 개발, 시험,소프트웨어 품질 시험,,C, C++ 개발 가능자,,프로젝트 팀원과의 협력 및 공동 개발이 가능한 자,고객과의 기술회의 및 인터페이스가 좋은 인력",https://www.wanted.co.kr/wd/208508
536,스펙터,데이터 분석가(사이언티스트),"서울 강남구,경력 2-15년","- 스펙터 플랫폼에서 수집되는 지원자 프로필, 평판 등 데이터 분석 및 인사이트 도출을 통한 의사결정 지원 - 데이터 수집, 처리, 분석 및 시각화를 위한 파이프라인 개발 및 최적화 - 머신러닝 및 통계 모델 개발을 통한 예측 분석 및 추천 시스템 구현 - A/B 테스트 및 기타 데이터 기반 실험 설계 및 실행 - 데이터 품질 관리 및 데이터 거버넌스 구축,- 데이터 사이언스, 컴퓨터 공학, 통계학, 수학 또는 관련 분야의 학습 경험 - 3년 이상의 데이터 분석, 엔지니어링 또는 관련 분야에서의 실무 경험 - Python, R 등의 프로그래밍 언어에 대한 실무 경험 - SQL 및 데이터베이스에 대한 깊은 이해 - 머신러닝, 딥러닝, 생성형 AI 등에 대한 실무 경험 및 이해 - 데이터 시각화 도구(Tableau, Power BI 등)에 대한 실무 경험 - 우수한 문제 해결 능력 및 비즈니스에 대한 깊은 이해,- HR 테크 또는 관련 분야에서의 데이터 분석 경험 - 클라우드 서비스(AWS)에서의 데이터 처리 및 분석 경험 - 자동화된 데이터 파이프라인 구축 경험(Airflow, Luigi 등) - 통계적 모델링, 실험 설계 및 인과 추론에 대한 이해 - 최신 데이터 사이언스 트렌드에 대한 지속적인 학습 및 적용 능력",https://www.wanted.co.kr/wd/215042
537,슈어소프트테크,[Automotive검증3/4팀] 검증,"경기,경력 1-8년",",시스템검증을 위한 요구사항기반 테스트케이스 개발,HILS(Hardware-in-the-Loop simulation) 장비를 활용한 시스템 검증,전기차, 하이브리드차 제어기 소프트웨어 시스템 검증,,C언어 가능자 (개발 및 검증),자동차 분야 시스템 검증에 관심이 있는 지원자,근무지 : 판교, 군포,,요구사양 기반의 통합/시스템 검증을 위한 테스트케이스 개발 경험 보유,MATLAB Simulink를 이용한 설계 모델 분석 가능,HILS 장비 및 관련 소프트웨어 운용 경험 보유(dSPACE, Vector, NI),임베디드 시스템 및 자동차 SW 관련 검증 경험자",https://www.wanted.co.kr/wd/212574
538,스마트캐스트,C++ 개발 연구원(3년 이상),"경기 고양시,경력 3-10년","1. 태블릿 오더   개발 language : C++, QML  업무 : 외부 인터페이스            - 추가 VAN사 결제 모듈 연동           - 추가 POS사 매출 연동            - UI/UX 추가 Thema 추가 개발  ** 전형 절차 **서류전형  =＞  온라인 코딩 테스트 ==＞ (실무/임원) 면접 ==＞ 최종 합격,,C/C++ 개발,통신 프로그램 가능자 (Serial, TCP/IP, HTTP 등.),Message Queue 구현,,QT Platform 사용 경험,전공자",https://www.wanted.co.kr/wd/137606
539,오케스트로,Opensource Engineer,"서울 영등포구,경력 5-20년",",사용자 및 고객이 OSS를 잘 활용할 수 있도록 하는 OSS 기능 고도화,배포자가 어떠한 환경에서도 표준을 잡고 배포할 수 있도록 하는 OSS 패키징,운영 중인 환경에서 Resource로 인한 장애 또는 주어진 환경에서 최고의 효율을 내기 위한 OSS 성능 측정 및 튜닝,,OSS 구축 및 운영 경험이 있으신 분 ,OSS를 사용한 사업 경력이 있으신 분 ,성능 및 튜닝에 대한 욕심이 있으신 분 ,경력 6년차 이상이신 분,,IaC를 사용해보신 분,성능 측정에 대한 항목 및 기준을 세워보신 분 ,클라우드 및 OSS에 대한 관심이 많으신 분 ,GitOps의 개념과 파이프라인 구성, 자동화에 대한 관심이 많으신 분 ,OpenStack이나 Kubernetes를 구축 및 운영해보신 분 ,OSS설계 및 구축 관련 경험 6년 이상이신 분",https://www.wanted.co.kr/wd/213451
540,바이와이제이,VA스타일 PHP 개발자,"서울 강남구,경력 3-6년",",PHP, CI 기반의 웹서비스를 개발합니다. ,VA STYLE 에서 개발하는 서비스들의 전반적인 기능과 컨텐츠를 개발하고, 고객에게 최종노출 되는 사용성까지 개선합니다.,확장성을 고려한 시스템과 인터페이스를 설계, 구현합니다.,비즈니스의 업무에 대하여 자동화를 적용하여, 해결할 수 있는 플랫폼을 개발합니다.,레거시 업무 프로세스를 시스템화하여 효율적인 업무를 진행하도록 합니다.,대규모 트래픽을 수용할 수 있도록, 안정적이고 확장성 있는 아키텍처 시스템을 개발합니다. ,기존 시스템을 고도화하고, 배포되기 전 기존 시스템의 유지보수를 진행합니다.저희 VA STYLE과 함께 하시게 된다면 기존 시스템의 유지보수를 먼저 맡아 진행하시며 이를 바탕으로 VA STYLE 의 시스템 및 문화, 가치에 대해 이해한 후 신규기능개발 혹은 신규시스템개발에 참여하게 됩니다. 빠르게 업무에 적응하여 본인의 가치를 증명하기 위해 시니어급 선배 개발자의 서포트 프로그램을 지원합니다.,,학력 : 대졸 이상 ,경력 1년 백앤드 개발 경험 또는 이에 준하는 경험을 가지고 계신 분,PHP 개발경력이나 이에 준하는 경력이 있으신 분,MySQL, RDBMS 에 대한 최소한, 혹은 그 이상의 이해가 있으신 분,git을 이용한 소프트웨어 버전관리 경험이 있으신 분,다른 개발자와 함께 성장할 수 있고, 원활한 커뮤니케이션 및 협업이 가능하신 분,개발자로서 성장을 위해 배움을 실천할 수 있는 분  ( 다이어트와 같이 당연한 소리 같지만 쉽지 않은 길입니다 ),,리눅스환경의 운용이 가능하신 분,AWS 서비스에 대한 이해 및 사용경험이 있으신 분,밝고 긍정적인 마음을 가진 분",https://www.wanted.co.kr/wd/193151
541,와디즈,인프라 보안 담당자,"경기 성남시,경력 5-12년","[인프라 보안 담당자는 이런 일을 해요.],회사에 구성되어 있는 여러 정보보안 시스템을 운영하고 관리 해요.,On-Premise, 클라우드 업무 환경에서 운영되는 대내외 서비스에 대한 인프라 구성의 분석과 개선해요.,반복적인 보안 업무를 자동화 하여 업무 효율성을 높여, 임직원들에게 긍정적인 정보보안 경험을 갖도록 노력해요.,이벤트 탐지/대응외 사전에 기술적인 보안 점검을 수행하여 발생 할 수 보안사고 위협을 예방해요.[합류한다면 이런 일들을 경험하며 성장 할 수 있어요.],와디즈에 합류하신다면 기업의 인프라 보안담당자가 수행하는 여러 업무를 수행 하고 경험을 쌓을 수 있어요.     - 방화벽, 침입탐지시스템, 시큐어 엣지등 다양한 인프라 정보보안 시스템의 구축과 운영     - On-Premise, 클라우드 환경의 업무/서비스 환경에서 인프라 보안 아키텍쳐 검토분석, 개선, 통제 정책 구현 경험    - 인프라 정보보호 통제 정책 설계와 적용, 보안 가이드 작성     - 이상징후 등 다양한 보안 로그의 분석과 대응     - 정보유출 사고 예방을 위한 시스템 점검,[우리는 이런 분들을 찾고있어요.],기업의 인프라 보안 담당자로 5년 이상 경력 보유 ,OS 및 네트워크 관련 기초 지식 보유 ,On-Premise, 클라우드 환경의 분석과 개선, 통제 정책 구현 경험,보안 이벤트 분석 또는 상관관계 이벤트 분석 능력 보유 ,보안 업무 자동화 처리(SOAR)와 개선 경험 ,개발, 시스템 엔지니어, 보안, 기술지원 협력사 등과 원활 소통 및 협업 능력 ,진취적이고 주도적인 업무수행 능력을 보유하신 분[아래 문항에 대한 답변을 이력서에 작성하여 제출해주세요.],지원자님이 생각하시는 와디즈는 어떤 회사인가요? 왜 와디즈에서 함께 하고 싶은 마음이 드셨나요?,와디즈가 하고 있는 일을 살펴보셨나요? 내가 합류해서 꼭 해보고 싶은 일이 있다면 기록해주세요.,[이러한 분이시라면 더욱 좋아요.],인프라의 보안 아키텍쳐 분석과 개선, 통제 정책 구현 경험,다양한 종류의 정보보안 시스템의 운영 개선 경험 ,SIEM(ArcSight, Splunk 등등)을 이용한 상관관계 보안정책 수립 능력 보유 ,정보유출사고 대응 경험 보유 ,보안 업무 자동화를 통한 업무 개선과 개발/적용 경험을 보유한 분 ,Cloud 서비스 및 보안 관련 업무경험 있으신 분",https://www.wanted.co.kr/wd/210355
542,퀀팃,크로스플랫폼 엔지니어,"서울 영등포구,경력 5-8년",",로보 어드바이저 자산 관리 앱 Olly의 Flutter 모바일 앱의 아키텍쳐 설계 및 개발합니다.,확장성과 테스트 자동화가 가능하도록 코드를 개선합니다.,앱에서 사용하는 컨텐츠를 서빙하기 위한 위한 API를 개발하고 유지보수 합니다.,앱 랜딩 페이지 등 다양한 웹 페이지를 개발하고 유지보수 합니다.,,Flutter 개발 경험 포함 3년 이상의 모바일 개발 경험이 있으신 분,모바일 아키텍쳐에 대한 높은 이해도를 가지신 분,모바일 UI/UX 디자인 및 반응형 인터페이스 구현 경험이 있으신 분,뛰어난 문제해결 능력과 디테일한 부분까지 신경을 쓰시는 분,테스트코드와 코드리뷰 경험이 있으신 분,다른 구성원들과 활발하게 소통하며 책임감이 강하신 분,,Android, iOS 플랫폼에 대한 이해도가 높으신 분이면 더욱 좋습니다. ,MVVM, MVC, MVP 아키텍쳐 패턴에 관한 지식이 있으신 분이면 더욱 좋습니다. ,금융(증권)관련 근무 경력이 있으신 분 (또는 이에 준하는 업무 지식)이면 더욱 좋습니다. ,JavaScript/TypeScript, HTML, CSS 및 기타 일반적인 웹 기술에 대한 이해도가 있으신 분이면 더욱 좋습니다. ,Agile 에 대한 이해도와 업무 경험이 있으신 분이면 더욱 좋습니다.",https://www.wanted.co.kr/wd/207291
543,다임리서치,[100억↑투자] 프로젝트 매니저 (솔루션 구축),"서울 서초구,경력 2-6년","[주요업무],고객 요구사항 청취 및 spec 협의 ,개발 계획 수립 및  SW출시 일정 관리,고객 문의사항 처리,현장이슈 관리 및 고객회신,프로젝트별 기록물 관리 및 교육 시행[전형절차],서류 전형(포트폴리오 필수) ＞ 1차 면접 ＞ 2차 면접 ＞ 처우 협의 ＞ 입사 확정      - 당사의 상황에 따라 전형 절차는 변경이 있을 수 있습니다.     - 처우 협의를 위한 사전 자료를 요청드릴 수 있습니다.,,관련업계 2~6년 차[필요 하드 스킬] ,OA프로그램 사용 능력,notion, confluence 등의 협업툴 사용 능력 및 경험,체계적인 프로젝트 관리에 대한 지식 및 경험 ,발주, 계약, 원가, 안전 관련 법률 및 지침에 대한 지식[필요 소프트 스킬]프로젝트를 주도적으로 진행하며 프로젝트에 속해있는 팀과 구성원들을 조율할 수 있는 아래와 같은 다양하고 매우 높은 수준의 소프트 스킬을 요구합니다. ,명확한 의사소통: 프로젝트의 비전, 목표, 상태, 변화 등을 팀원, 이해관계자와 효과적으로 공유할 수 있는 능력,협상 및 설득: 다양한 이해관계자의 요구를 조정하고, 동의를 이끌어내는 능력,의사결정: 불확실성 속에서도 신속하고 효과적인 결정을 내릴 수 있는 능력,시간 관리: 업무와 프로젝트의 우선순위를 설정하고, 시간을 효율적으로 관리하는 능력,자원 관리: 프로젝트에 필요한 인적, 물적 자원을 효과적으로 배분하고 관리하는 능력,위험 관리: 가능한 위험을 사전에 식별하고, 이에 대한 대응 계획을 수립하는 능력,문제 해결: 복잡한 문제에 대해 창의적이고 혁신적인 해결책을 도출하는 능력,지속적 학습: 새로운 기술, 방법론, 산업 동향에 대해 지속적으로 학습하고 적용하는 태도,,SI 업계 등에서 본인이 일정부분의 결정권을 가지고 해당 PJT를 착수부터 준공 후 유지보수까지 감독 해본",https://www.wanted.co.kr/wd/128796
544,넥서스에이아이,"Search/RAG, 데이터 수집가공, R&D 인프라 (LLM 기반 법률상담 챗봇)","서울 서초구,경력 1-20년","[합류하면 이런 업무를 하게 되어요],Embedding Search,RAG,데이터 수집 가공,Tool 제작 유지 보수[다음과 같은 절차로 채용이 진행되어요],서류 제출 ＞ 면접,[이런 분과 함께하고 싶어요],기존의 고정관념에 얽매이지 않고 도전을 좋아하는 실력 있는 분과 함께하고 싶어요,적극적이고 능동적인 커뮤니케이션을 위해 노력하시는 분을 찾아요[자격요건],경력 2년 이상,컴퓨터공학전공,코딩을 잘 하고 손이 빠른 분,,Python에 능숙하신 분, 손이 빠르신 분과 함께하고 싶어요,Django 경력을 우대해요(내부 개발 도구예요)",https://www.wanted.co.kr/wd/213968
545,클래스팅(Classting),DevOps 엔지니어 (3년 이상),"서울 강남구,경력 4-10년",",AWS, Naver Cloud 기반 아키텍처 설계, 구성 및 관리,Kubernetes Cluster 구성 및 관리,인프라 코드 관리 및 자동화 구성,Kubernetes 환경의 Stateless/Stateful 어플리케이션 운영,소프트웨어 배포 파이프라인 고도화,다양한 오픈소스의 검토 및 도입,* 3년 이상 경력 (신입 지원 불가능),AWS 기반 인프라 설계 및 운영 경험이 있는 분,k8s 운영 경험이 있으신분 ,컨테이너 및 컨테이너 오케스트레이션 기술 기반의 서비스 운영 경험이 있는 분,리눅스, 데이터베이스, 스토리지, 네트워크 등 인프라 기본에 대한 이해가 있으신 분,다양한 오픈소스를 활용해 운영 환경을 구성해 본 경험이 있는분,컴퓨터 관련 전공 혹은 그에 준하는 지식 및 경력을 보유하신 분,고객의 관점에서 주도적으로 문제를 정의하고 해결해본 경험이 있으신 분,,Kubernetes 기반 운영 경험 및 관련한 오픈소스 프로젝트 사용 경험이 있으신 분,국내/공공 클라우드 이용 경험이 있으신 분,Terraform, CloudFormation 등 Infrastructure as Code를 사용하여 운영한 경험이 있는 분,CI/CD 파이프라인을 구축하고 이해가 깊은 분,대규모 트래픽 처리를 위한 인프라 구성 및 관리 경험이 있는 분,리눅스 커널 및 퍼포먼스 튜닝 경험이 있는 분,네트워크에 대한 깊은 이해가 있는 분,IDS/IPS, WAF 등 네트워크 보안 관련 기술을 실무에 적용해본 경험이 있는 분[제출서류],이력서,포트폴리오(선택): 실무 인터뷰 진행 시, 인프라 구성 및 운영 사례(이슈, 해결방법, 본인의 회고 등이 포함) 프리젠테이션이 포함됩니다.[채용 프로세스],서류 전형 ＞실무역량&amp;컬처핏 인터뷰 ＞ 최종 인터뷰(비대면) ＞ 처우협의 ＞ 입사확정,프로세스 진행 시 각 전형의 순서가 변동되거나 생략될 수 있으며, 레퍼런스 체크를 진행할 수 있습니다.[수습기간],3개월 계약직 근무 후 평가에 따라 정규직 전환 / 급여 100% 지급",https://www.wanted.co.kr/wd/140777
546,오픈소스컨설팅,아틀라시안 운영지원,"서울 강남구,신입",",Atlassian 제품에 대한 Admin 업무.,Atlassian 제품에 대한 기본적인 기술지원,해당 제품을 사용하기 위한 교육 진행,고객사 담당자와의 커뮤니케이션.,,Atlassian 제품(Confluence, Jira) 유경험자,고객 담당자와 커뮤니케이션할 수 있는 분,,Atlassian 제품 (Jira &amp; Confluence 등)에 대한 Admin 경험,고객사 운영 및 관리자 업무 경험,Atlassian 커스터마이징 개발 경험,웹개발 경험",https://www.wanted.co.kr/wd/200198
547,테크빌교육,사이버대학교 LMS 개발 및 유지보수 (jsp),"서울 강남구,경력 5-15년","jsp,LMS 개발,솔루션 개선,,개발 5년 이상,시큐어코딩,전자정부프레임웍 사용,,빠른 출근 가능,LMS 구축 경험,Moodle 경험,에듀테크산업에 관심이 있는 분,데이터분석 기반 솔루션 개발에 관심이 있는 분,병역특례 - 전문연구요원 지원 가능",https://www.wanted.co.kr/wd/208072
548,로완,AI연구팀장,"서울 중구,경력 5-20년",",디지털 치료제 관련 AI 연구 개발과 관리,모델 아이디에이션/설계/구현/학습/성능개선,기존 연구 결과 서베이, 리뷰,데이터 분석/처리,실험과 논문 작성,AI 프로젝트 관리,,익숙한 논문 리딩과 리뷰,아이디에이션, 실험, 연구 결과에 문서화 그리고 전달 능력,손끝에 있는 모델 개발/실험,모델 구현 능력,기술적 문제에 대한 적극적 논의와 원할한 소통,2회 이상의 영문 논문 작성 경험,SW 프로젝트(AI가 아니더라도) 전체 사이클 관리 경험 2회,내외부 소통과 협업 역량",https://www.wanted.co.kr/wd/205366
549,아주큐엠에스,시스템 엔지니어,"경기 용인시,경력 2-10년",",신규 IT 인프라 아키텍처 설계 및 구축 / 장애 대응,통합 가상화 시스템(VMware) 운영 관리,백업 및 DNS 시스템 운영 관리,,OS(Linux, Windows) 운영 경험,서버,네트워크 인프라에 대한 기본 지식,,그룹사 SM 운영 관리 경험,클라우드 서비스 운영 경험,DB, Middleware 운영 혹은 TA 역할 수행 경험",https://www.wanted.co.kr/wd/212083
550,에이아이에이생명(AIA생명),AI-Based System Developer,"서울 중구,경력 5-15년","1. AI 기반 시스템 개발 및 유지보수- 유관부서와 커뮤니케이션을 통한 비즈니스 요구사항 및 프로세스 분석- AI기반 솔루션 또는 공급업체가 AIA의 비즈니스에 적합한지 평가- 애플리케이션 서비스 팀과 긴밀하게 협력하여 비즈니스 목표를 지원하기 위해 필요한 AI 애플리케이션을 설계 및 제안- 기술적인 문제 해결을 위한 분석 및 조치- 개발 문서 작성기준에 따라 개발 문서 작성- ITO 담당자 커뮤니케이션 및 업무 관리- 시스템 성능 모니터링 및 관리2. Project support- 연관 프로젝트 대응 개발 지원- 타 시스템과의 인터페이스 프로세스 분석 및 개발- 명확한 의사소통을 통하여 이슈, 현황 및 활동을 공유하고, 적시에 적합한 결과를 제공[전형절차]- 서류전형 ＞ 면접전형 ＞ 스크리닝/채용검진 ＞ 최종합격- 전형일정 및 각 전형별 결과 발표는 이메일을 통하여 면접 대상자에게 개별 안내 드립니다.* 채용 전형에 레퍼런스 체크, 인성/역량 검사 등이 추가될 수 있습니다.,- Python, JAVA, Spring Framework, Rest API, Tomcat, Linux, Database 개발 및 운영 경험, 5년 이상 (Databricks 유경험자 우대)- 어플리케이션 개발 경력, 5년 이상 (보험사 IT 경험 우대)- 리눅스 및 클라우드 환경에 대한 이해- 새로운 문제를 신속하게 파악하고 주도적으로 해결하실 수 있는 분- 원활한 협업을 위해 열린 자세로 업무에 임하실 수 있는 분- 책임감 있고 독립적으로 업무 수행하실 수 있는 분- 정확하고 적극적인 의사소통이 가능하신 분,- 통계 분석 및 ML/AI 기법을 활용한 데이터 분석 경험자- 영어 커뮤니케이션 능 보유자",https://www.wanted.co.kr/wd/207048
551,임플로이랩스,[잡브레인] 앱/웹 플랫폼 개발 리드 (Engineer) (5-15년),"경기 성남시,경력 5-15년","· 잡브레인 서비스 개발 전반 (웹앱, 웹, 백오피스, 인프라 등)· 현재 2명의 개발자가 전담하고 있으며, 여기에 pair로 함께 개발하실 시니어 개발자를 채용합니다.· 제품에 대한 전체 아키텍처를 설계할 줄 알고, AWS 인프라 경험을 가지신 분으로, 필요한 개발 스택을 소화해서 적용할 줄 아는 분을 희망합니다.· 회사의 비전에 공감하고, 제품의 성공을 통해 삶의 질이 바뀔정도의 보상을 기대하시는 분을 희망합니다.· 현 구성원 모두가 specialist입니다. 자유도가 높으며, 본인과업을 스스로 리드해야 합니다.,· 최소 5년 ~ 15년 이하의 앱/웹 플랫폼 개발 경력· python, javascript, Nodejs, Django, reactjs, nextjs, MySQL, AWS 지식을 갖춘 분· React Native 앱 빌드 경험· 연봉 5,000만원 ~ 8,000만원· 스톡 3,000만원 ~ 1억원,· 주도적으로 효율적인 개발환경을 만들어가는 분· Back-end 또는 Devops로서 3년 이상의 경험을 가진 분· 다양한 개발 환경을 경험한 분· 사업, 기획 등 타 직무 동료와 협업을 통해 시너지를 얻은 경험이 있는 분· 문제가 발생했을 때 솔직하게 공유하고 해결법을 함께 모색하는 분· 어려운 문제를 집요하고 꼼꼼하게 해결해 가는 분· 프로젝트를 처음부터 끝까지 경험한 분· 1인 개발, 서비스 출시, 운영까지 경험한 분· 초기 스타트업 경험이 있는 분· 대기업 경험이 있는 분· 개발실장, 개발본부장, CTO 경험이 있는 분",https://www.wanted.co.kr/wd/213113
552,크리에이트립,백엔드 파트 리더,"서울 강남구,경력 5-12년",",크리에이트립 프로덕트 및 비즈니스 목적을 고려한 서버 설계,크리에이트립 프로덕트 백엔드 기술적 리딩,크리에이트립 프로덕트 백엔드 엔지니어 구성원 리딩,크리에이트립 프로덕트에 필요한 비즈니스 로직 구현,(필수) skillset,5년 이상의 백엔드 개발 경력 (또는 그에 준하는 실력)을 보유하신 분,Node.js에 전문성을 가지고 계신 분,OOP에 대한 이해를 바탕으로 객체의 책임, 역할, 협력에 대해 고민하시는 분,AWS / Linux 환경에서 Container 기반 인프라 구축 및 운영 경험이 있으신 분,RDBMS/NoSQL에 대한 이해를 바탕으로 서비스 개발 및 운영 경험이 있으신 분(필수) 마인드셋,리더 포지션의 권한과 책임에 대해 명확하게 이해하고 리더로서 몰입을 통해 회사, 본인, 팀원의 성장을 이루어내고 싶으신 분,다양한 의견을 경청하면서도 본인만의 철학을 갖춘 코딩을 추구하시는 분,글로벌 서비스에 대한 관심과 열정을 보유하신 분,한국의 트렌드가 글로벌로 성장하는 것에 공감하고 이에 대한 관심이 많으신 분,스스로의 역량을 한정짓지 않고 탁월한 성과를 기반으로 급진적인 성취와 성장, 보상을 추구하시는 분,다양한 백그라운드의 이해관계자들과 목표 지향적인 커뮤니케이션이 가능하신 분,스스로 문제를 정의하고 유저와 비즈니스를 함께 고려한 솔루션을 찾으려 노력하시는 분,,속도 빠른 스타트업이나 애자일 조직을 경험해 보신 분,팀 리딩 경험이 있으신 분,Microservice 아키텍처 기반의 개발 경험이 있으신 분,E-Commerce 서비스 개발 경험이 있으신 분,다국어 서비스를 운영해 보신 분",https://www.wanted.co.kr/wd/154537
553,핵클(Hackle),데이터 엔지니어,"서울 강남구,경력 5-20년",",핵클 SDK에서 수집되고 처리되는 데이터의 안정적인 처리를 위한 데이터 파이프라인을 설계하고, 개발, 운영합니다.,대용량 데이터를 실시간으로 분산처리하기 위한 데이터 파이프라인을 개발, 운영하여 핵클 플랫폼 서비스에 기여합니다.,데이터 플랫폼 고도화를 위한 새로운 기술을 리서치하고, 도입합니다.,,데이터 어플리케이션 개발을 위한 개발 역량을 갖추신 분 (Kotlin, Java, Python, Go, Scala중 한가지 이상),대용량 분산 시스템(Hadoop, Kafka, Spark 등) 활용 경험,MSA 환경에서 대용량 데이터 처리 및 준 실시간 데이터 처리 경험,,Hadoop / Spark 등을 통한 ETL 데이터 레이크 운용 및 엔지니어링 경험,Kubernetes 구축/운영 경험,Cloud 환경에서의 업무 경험[핵클이 사용하는 기술],AWS Kinesis, AWS Glue, AWS Lamda, AWS S3, AWS EKS, AWS DynamoDB etc,Kubernetes,Apache Spark,Presto/Trino,Terraform,Prometheus,Elastic Search[채용 절차]서류전형  - 1차 면접  - 2차 면접 - 처우협의 - 최종합격 ,서류전형 합격자에 한해 1차(전화인터뷰) 가 진행됩니다.,지원서 내용 중 허위사실이 있는 경우에는 지원이 취소될 수 있습니다.,본 포지션에 합격하시는 경우, 3개월의 수습기간을 적용합니다.",https://www.wanted.co.kr/wd/159253
554,큐이디(QED),FrontEnd Senior Engineer,"서울 서초구,경력 3-5년","[Front-End Senior Engineer] - 매장 운영 시스템 개발 및 운영 - 하이브리드 앱 연동 개발 및 운영 - 신규 서비스 개발 및 운영,[Front-End Senior Engineer] - 관련 경력 3년 이상이신 분 - React, Vue.js를 이용하여 서비스 개발 가능하신 분 - 반응형, 하이브리드 웹 개발 가능하신분,[공통] - 긍적적인 마인드 및 원활한 커뮤니케이션 능력 보유자 - 문제의 원인을 파악하고, 해결하려는 열정이 높으신 분 - 신기술에 대한 관심이 많고, 도전 정신이 뛰어나신 분 - 스포츠(특히 골프)를 종아하시는 분 - 현실에 안주하지 않으신 분​[Front-End Senior Engineer] - HTML, CSS를 이용한 퍼블리싱 업무 경험이 있으신 분 - HLS를 통한 비디오 스트리밍 서비스 개발 경험이 있으신분",https://www.wanted.co.kr/wd/187908
555,올마이투어,프론트엔드 개발자,"서울 종로구,경력 5-10년","[담당 업무],올마이투어 서비스 프론트엔드 개발 및 운영,코드 모듈화 및 구조 개선, 리팩토링 및 최적화 [전형 절차],고용 형태: 정규직(수습 3개월),제출 서류 : 자유 양식의 국문 또는 영문 이력서(pdf 형식),                   포트폴리오(github, 사이트 등 자유) - 경력직의 경우 경력 기술서로 대체 가능 ,서류전형 - 1차면접(직무) - 2차면접(임원) – 처우협의 – 최종합격,근무시간 : 오전 9시30분 ~ 오후 6시30분 ,면접일정은 서류합격자에 한하여 추후 개별 통보됩니다.,,학력 : 학력 무관,대리급: 경력 5년 이상 ,React.js 또는 Next.js 기반 서비스 개발 및 릴리즈 경험이 있으신 분,Git을 통한 협업을 해보신 분,JavaScript(ES6+), HTML5, CSS에 대한 이해와 활용으로 반응형 웹 퍼블리싱 경력을 보유하신 분,스킬:  javascript, typescript, next.js, git, Jenkins,,여행 업계 종사 경험이 있으신 분,Next.js 등 SSR 개발 경험이 있으신 분,Typescript 사용 경험이 있으신 분,Redux 등 상태 관리 라이브러리 사용 경험이 있으신 분,Scss, tailwind 사용 경험이 있으신 분,성능 최적화 경험이 있는 분,다국어 적용 경험이 있으신 분,반응형 디자인, 웹 표준, 크로스브라우징에 대한 이해와 경험이 있으신 분,동료들과 원활한 소통이 가능하신 분,문제점을 찾아 개선 시키는 것을 능동적으로 하시는 분",https://www.wanted.co.kr/wd/198389
556,포티투닷(42dot),Senior Frontend Engineer (Mobility Solutions),"서울 강남구,경력 3-15년",",Mobility, Logistics 및 자율 주행 솔루션를 위한 Web Frontend 설계 및 개발,프론트엔드 아키텍트로 개발 결과물의 품질 관리,,현대적인 웹 프론트엔드 프레임워크 기반 (React 포함) PC 및 Mobile Web 화면 개발 경험 8년 이상,5명 이상의 프론트엔드 개발팀 구축 및 운영 경험 3년 이상,SaaS 형 B2B 서비스 개발 경험,Git, Jira 및 CI/CD 환경 및 코드 리뷰 수행 경험,,React Native를 포함한 Hybrid 앱 개발 경험,iOS/Android 앱에 대한 높은 이해도,Server Side Rendering 및 Node.js 기반 백엔드 개발 경험,E2E 테스트 구축 및 활용 경험",https://www.wanted.co.kr/wd/145198
