,회사명,채용공고 제목,채용공고 세부 사항,기술 세부 사항,링크
131,아이비테크㈜,머신 러닝(ML) 개발자 채용,"경력3년↑,대졸↑,경기 남양주시,정규직,4,000만원 이상","인공지능, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/38791344
132,㈜제이엘케이,[제이엘케이] 인공지능(AI) 빅데이터 연구원 (전문연구요원),"경력무관,석사↑,서울 강남구,병역특례","BigData, 빅데이터, 솔루션, 딥러닝, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/18283536
133,부동산114㈜,[부동산R114 / HDC 계열사] 데이터분석 및 모델링 담당자 모집,"신입·경력,대졸↑,서울 서초구,정규직","데이터관리, 딥러닝, 모델링, 인터넷부동산, 데이터마이닝, 포털",https://www.jobkorea.co.kr/Recruit/Co_Read/C/200848
134,스마트이앤씨㈜,CCTV 기반 영상 분석 개발자/전문가 모집,"경력3년↑,학력무관,서울 송파구,정규직","빅데이터, 솔루션, 딥러닝, 토목계측, 영상분석, 이미지 프로세싱",https://www.jobkorea.co.kr/Recruit/Co_Read/C/24135486
135,㈜연합시스템,"빅데이터 분석, AI (머신러닝,딥러닝) 가능한 팀원을 충원합니다","경력1년↑,학력무관,경기 김포시,정규직","모바일앱개발, BigData, 솔루션, Python, SQL, 딥러닝, 데이터시각화, 인공지능, matlab, BI, AWS, 인사이트 도출, ERP, 데이터분석, GCP, 분석모델링, 모델링, Tableau, 소프트웨어개발, 데이터 추출",https://www.jobkorea.co.kr/Recruit/Co_Read/C/1177480
136,㈜데이터위버,[신입/경력] RAG 및 LLM 자연어처리 Python개발,"신입·경력1년↑,대졸↑,서울 금천구,정규직 외,4,000~5,000만원","BigData, DataWarehouse, DW, BI, 딥러닝, ETL, 인공지능, 이미지프로세싱, 분석모델링, 모델링, DataMining, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/21249946
137,케빈랩㈜,[케빈랩] 수치를 기반으로 한 딥러닝 알고리즘 개발 인재를 모십니다,"경력5년↑,대졸↑,경기 안양시,정규직","모바일앱개발, BigData, 솔루션, 딥러닝, SI, 모델링, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/22536550
138,㈜지브이랩,"머신 비전 프로그램 개발자 모집 (딥러닝, 이미지 프로세싱, 시스템 제어, C++ / 신입 및 경력)","경력1년↑,학력무관,서울 금천구,정규직,3,000만원 이상","딥러닝, 시스템분석, 이미지프로세싱, SI개발, 아키텍처, 시스템설계, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/27982680
139,㈜코드랩이앤티,"IT프로그래밍(빅데이터/AI,머신러닝,딥러닝/파이썬/자바) / 멘토(훈련보조강사) 채용","경력무관,대졸↑,서울 금천구,정규직 외","음성인식, SI개발, 딥러닝, 데이터시각화, 서버관리, 인공지능, BI, 데이터분석, 분석모델링, IT학원, 챗봇, 클라이언트, HTTP, 핀테크, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43065455
140,㈜에스온시스템,부설연구소 기술개발 연구원 채용,"경력3년↑,초대졸↑,서울 마포구,정규직","딥러닝, 인공지능, SI개발, 서버구축, SI개발, 모델링, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39928054
141,㈜에이아이네이션,인공지능(AI) 데이터 사이언티스트 모집(경력),"경력5년↑,학력무관,서울 서초구,정규직","솔루션, 딥러닝, 데이터시각화, 인공지능, 데이터분석, 분석모델링, 모델링",https://www.jobkorea.co.kr/Recruit/Co_Read/C/36318288
142,㈜에이조스바이오,신약개발 AI 딥러닝 모델개발 연구원 (ADLi R&D),"경력1년↑,석사↑,경기 하남시,정규직","빅데이터, 인공지능, 생명공학",https://www.jobkorea.co.kr/Recruit/Co_Read/C/21794534
143,딥아이,[딥테크R&D] 데이터분석/머신러닝/딥러닝 연구원 및 개발자 모집,"경력무관,학력무관,부산 기장군,정규직","소프트웨어개발, 솔루션, 빅데이터, 데이터분석, 분석모델링, 모델링, 딥러닝, 이미지프로세싱, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39335320
144,㈜펨트론,[펨트론] SW그룹 3DAI팀 3D파트,"신입·경력2년↑,초대졸↑,서울 금천구,정규직","C++, MySQL, wpf, 반도체장비, C#, Python, DBMS, 머신제어, 3DViewer, 반도체, VisualC·C++, 영상처리, 알고리즘, UI, MFC, AI, C언어",https://www.jobkorea.co.kr/Recruit/Co_Read/C/41747967
145,㈜에이아이네이션,인공지능 솔루션 마케팅 경력 채용 공고,"경력3년↑,학력무관,서울 서초구 외,정규직","솔루션영업, 머신비전, 솔루션, 시스템영업, 인공지능, 스마트팩토리",https://www.jobkorea.co.kr/Recruit/Co_Read/C/36318288
146,"주식회사 넥스인테크놀로지(NexIn Technology Co.,Ltd",머신러닝 엔지니어 모집,"경력무관,초대졸↑,서울 중구,정규직 외","SM, 솔루션, SI, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/24644840
147,㈜씨와이디정보기술,연구소 S/W 개발자 모집,"경력무관,초대졸↑,경기 성남시,정규직","소프트웨어개발, BigData, SI, SM, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/13258315
148,㈜펨트론,[펨트론] SW그룹 AOI팀,"신입·경력2년↑,초대졸↑,서울 금천구,정규직","C++, MySQL, wpf, 반도체장비, C#, Python, DBMS, 머신제어, 3DViewer, 반도체, VisualC·C++, 영상처리, 알고리즘, UI, MFC, 네트워크, C언어",https://www.jobkorea.co.kr/Recruit/Co_Read/C/41747967
149,㈜에이아이네이션,안드로이드 개발자 경력사원모집,"경력무관,학력무관,서울 서초구,정규직","C++, GUI, OpenCV, 머신비전, 라이브러리, 음성인식, SI개발, 솔루션, C#, Python, 딥러닝, 서버관리, 인공지능, DeepLearning, 이미지프로세싱, offline/online, 영상처리, 모델링, 클라이언트, 반응형웹, HTTP, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/36318288
150,라이트비전㈜,(경력) 백엔드 개발자 채용,"경력3년↑,대졸↑,서울 성동구,정규직,3,000~8,400만원","모바일앱개발, 인공지능, 소프트웨어개발, Backend",https://www.jobkorea.co.kr/Recruit/Co_Read/C/31727801
151,㈜티맥스메타에이아이,[TmaxMetaAI] 기술직군(기술지원엔지니어/QA/개발),"경력,대졸↑,경기 성남시,정규직","모바일앱개발, 그래픽스, 비전, 테스터, 웹마스터, 딥러닝, QA엔지니어, 소프트웨어 QA, 검증, 소프트웨어개발, AI, IT QA",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39159481
152,뉴로핏㈜,[의료AI기업] 영상기반 AI 연구원 모집 (강원 춘천),"경력2년↑,대졸↑,강원 춘천시,정규직","딥러닝, 인공지능, 정보통신·IT, 이미지프로세싱, R&D, 연구·실험·기술, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/42004914
153,서울아산병원,[서울아산병원 신경과] 뇌과학 연구실 프로그래밍 전문가 구인 공고,"경력,대졸↑,서울 송파구,계약직 외,3,000만원 이상",대학병원,https://www.jobkorea.co.kr/Recruit/Co_Read/C/36399483
154,㈜에스씨에스엠,인공지능(AI) / 펌웨어 개발자 채용,"경력3년↑,초대졸↑,세종 전지역,정규직 외","딥러닝, 데이터시각화, 인공지능, 이미지프로세싱, 기계설계, 데이터분석, 분석모델링, 모델링, CAD",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39240982
155,㈜노르마,[노르마] 양자컴퓨팅 연구원(신입 및 경력)병역특례가능,"신입·경력1년↑,대졸↑,서울 성동구,정규직","네트워크보안, 보안소프트웨어, 인공지능, 양자컴퓨팅, 개발자, 보안컨설팅, 정보보안",https://www.jobkorea.co.kr/Recruit/Co_Read/C/12308160
156,㈜그린텍아이엔씨,AI 개발자 모집,"경력3년↑,학력무관,경기 안양시,정규직","소프트웨어개발, 데이터분석, 데이터시각화, 딥러닝, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/33536
157,㈜유투에스알,"(병역특례지원가능)감시장비 제어,영상처리 응용프로그램 개발자 모집","경력무관,학력무관,경기 고양시,정규직","제어, 펌웨어, 딥러닝, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/15944406
158,딥브레인 AI,[딥브레인AI] 딥러닝 연구원 / 엔지니어 모집 (전문연구요원 가능),"신입·경력,석사↑,서울 강남구,정규직","라이브러리, 솔루션, 딥러닝, 인공지능, 음성처리, 파이썬, 알고리즘, 챗봇, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/18673403
159,㈜인디비정보시스템,AI Engineer 경력자 채용,"경력2년↑,학력무관,서울 금천구,계약직,3,600만원 이상",인공지능,https://www.jobkorea.co.kr/Recruit/Co_Read/C/31390523
160,㈜노르마,[노르마] 머신러닝/인공지능 개발자,"경력3년↑,대졸↑,서울 성동구,정규직","네트워크보안, 보안소프트웨어, 인공지능, 개발자, 보안컨설팅, 정보보안",https://www.jobkorea.co.kr/Recruit/Co_Read/C/12308160
161,㈜베가스,2024 상반기 데이터분석 전문가 전문연구요원 모집(신규편입/전직),"신입·경력1년↑,석사↑,서울 중구,정규직 외",데이터분석,https://www.jobkorea.co.kr/Recruit/Co_Read/C/159052
162,㈜엑스코어시스템,공공 SI 웹개발자(JAVA),"경력5년↑,학력무관,세종 전지역,정규직","소프트웨어개발, 솔루션, ERP, SI, SM, 펌웨어, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/25429806
163,㈜아라종합기술,해양기상 분야 인공지능(AI) 연구원 모집,"신입·경력,대졸↑,인천 연수구,정규직 외","빅데이터, 딥러닝, 인공지능, 데이터분석, 환경",https://www.jobkorea.co.kr/Recruit/Co_Read/C/24767947
164,㈜한국정보기술단,데이터표준품질부문 경력채용 (정규직),"경력3년↑,대졸↑,서울 서초구 외,정규직","빅데이터, 인공지능, 데이터분석, IT컨설팅",https://www.jobkorea.co.kr/Recruit/Co_Read/C/30461587
165,㈜벡터시스,딥러닝 엔지니어 모집,"신입·경력,고졸↑,경기 용인시,정규직,2,600~6,000만원","소프트웨어개발, 솔루션, 빅데이터, 데이터레이크, 딥러닝, 음성인식, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/31909704
166,㈜나이스커피시스템,"[정규직] 커피머신 A/S·설치·수리·관리 신입,경력 채용 모집","신입·경력,초대졸↑,서울 서초구 외,정규직,2,800~3,200만원","커피머신, A·S센터, 기술지원, 설치, 유지보수, A·S수리, 기술지원, A·S수리, 자동제어, 유지보수, 시공관리, 전기설비",https://www.jobkorea.co.kr/Recruit/Co_Read/C/347427
167,㈜데이터플로,딥러닝 모형 개발 및 최적화,"경력무관,학력무관,서울 강남구,정규직 외,6,000~10,000만원","BigData, 빅데이터, 솔루션, BI, 딥러닝, 인공지능, DataMining, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/24624029
168,마크클라우드,특허/상표 데이터 등 분석(Python) 및 사업 기획 신규/경력 모집 - 정규직,"신입·경력,대졸↑,서울 강남구,정규직","모바일앱개발, 빅데이터, SI, 인공지능, 데이터분석, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/38343240
169,㈜디지탈쉽,(주)디지탈쉽 웹 프론트 및 백엔드 개발 신입/경력사원 모집,"신입·경력2년↑,초대졸↑,서울 강남구,정규직","빅데이터, 인공지능, 데이터분석",https://www.jobkorea.co.kr/Recruit/Co_Read/C/487628
170,소프트웨이㈜,"기술과 함께 성장하실 개발자 모집 - 웹, 앱, 모바일, AI","신입·경력,초대졸↑,서울 강서구,정규직 외,3,000만원 이상","모바일앱개발, BigData, GUI, 솔루션, BI, 인공지능, 반응형웹, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/27408028
171,㈜라피치,[AI음성기술기업] 기업부설연구소 전문연구요원 채용(병역특례),"경력무관,석사↑,서울 강남구,정규직","NLU, 딥러닝, 인공지능, R&D, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/168280
172,피아이이,(주)피아이이 SW개발 신입/경력 모집,"신입·경력2년↑,대졸↑,경기 화성시,정규직","기계, 자동화설비, 기계설비",https://www.jobkorea.co.kr/Recruit/Co_Read/C/25546097
173,엠앤앤에이치㈜,인공지능 소프트웨어 개발자 (격달 주4일),"신입·경력,대졸↑,서울 성동구,정규직","증강현실, 증강현실, 가상현실, 딥러닝, 이미지프로세싱",https://www.jobkorea.co.kr/Recruit/Co_Read/C/25633386
174,㈜매드업,[광고사업부] 데이터 분석가 채용,"경력3년↑,대졸↑,서울 서초구,정규직","온라인광고, 딥러닝, 인공지능, 데이터분석",https://www.jobkorea.co.kr/Recruit/Co_Read/C/16429142
175,㈜덴컴,[덴컴] AI Research Leader 채용,"경력10년↑,박사↑,서울 강남구,정규직","모바일앱개발, 음성인식, 딥러닝, 인공지능, 데이터분석, 분석모델링, 모델링, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/23874097
176,㈜덴컴,"[덴컴] 음성 전처리, 신호처리, 마이크 엔지니어 채용","경력5년↑,대졸↑,서울 강남구,정규직","모바일앱개발, 음성인식, 딥러닝, 인공지능, 데이터분석, 분석모델링, 모델링, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43758897
177,㈜덴컴,[덴컴] 음성인식 솔루션 개발 프로젝트 매니저 채용,"경력10년↑,대졸↑,서울 강남구,정규직","모바일앱개발, 음성인식, 딥러닝, 인공지능, 데이터분석, 분석모델링, 모델링, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43758897
178,㈜덴컴,[덴컴] 음성 AI Researcher 채용,"경력4년↑,대졸↑,서울 강남구,정규직","모바일앱개발, 음성인식, 딥러닝, 인공지능, 데이터분석, 분석모델링, 모델링, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/23874097
179,㈜알체라,[계약직] 데이터 가공 및 과제 운영 보조 (Supervisor) 채용,"경력무관,초대졸↑,서울 강남구,계약직,250만원 이상(월)","전산입력, 워드, 솔루션, 문서관리, 인공지능, 한글, 문서작성, 문서작성, 컴퓨터활용, 사무보조, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/21293309
180,모바일앱개발협동조합,인공지능 AI 개발자 모집,"경력무관,학력무관,서울 노원구,계약직 외,240만원 이상(월)","BigData, 음성인식, 솔루션, 딥러닝, 인공지능, 이미지프로세싱, 모델링, DataMining",https://www.jobkorea.co.kr/Recruit/Co_Read/C/35515069
181,㈜덴컴,[덴컴] Front-end Tech Leader 채용,"경력8년↑,대졸↑,서울 강남구,정규직","모바일앱개발, 음성인식, 딥러닝, 인공지능, 데이터분석, 분석모델링, 모델링, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/23874097
182,㈜블루타일랩,(주)블루타일랩 머신비전/비전검사 SW 개발 채용,"신입·경력2년↑,대졸↑,인천 연수구,정규직","반도체장비, 딥러닝, 정밀광학, 이미지프로세싱, 디스플레이, LED",https://www.jobkorea.co.kr/Recruit/Co_Read/C/41829005
183,㈜덴컴,[덴컴] AI 응용 프로그램 개발을 위한 풀스택 개발자 채용,"경력5년↑,대졸↑,서울 강남구,정규직","모바일앱개발, 음성인식, 딥러닝, 인공지능, 데이터분석, 분석모델링, 모델링, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43758897
184,㈜덴컴,[덴컴] 인프라 및 보안 담당자 채용,"경력5년↑,대졸↑,서울 강남구,정규직","모바일앱개발, 음성인식, 딥러닝, 인공지능, 데이터분석, 분석모델링, 모델링, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/23874097
185,서울대학교AI연구원,2024년도 2차 서울대 AI연구원 서울AI허브센터 채용 공고,"경력1년↑,대졸↑,서울 서초구,계약직,3,000~5,500만원","인공지능, 사업기획, 연구원",https://www.jobkorea.co.kr/Recruit/Co_Read/C/31750923
186,㈜카운트다운에이아이,카운트다운AI Gen AI 개발자,"경력무관,대졸↑,서울 강남구,정규직,4,000만원 이상","딥러닝, 서버관리, 인공지능, 모델링",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43695639
187,㈜덴컴,[덴컴] Back-end Tech Leader 채용,"경력8년↑,대졸↑,서울 강남구,정규직","모바일앱개발, 음성인식, 딥러닝, 인공지능, 데이터분석, 분석모델링, 모델링, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/23874097
188,굿어스데이터,시스템 엔지니어 (신입) 채용,"신입,초대졸↑,서울 강남구,정규직","SM, DataWarehouse, 솔루션, 시스템운영, SI, 서버구축, DataMining, 서버관리",https://www.jobkorea.co.kr/Recruit/Co_Read/C/27736068
189,㈜덴컴,[덴컴] UX Researcher/Designer 채용,"경력6년↑,대졸↑,서울 강남구,정규직","모바일앱개발, UI·UX기획, 음성인식, 딥러닝, 인공지능, 데이터분석, 분석모델링, 모델링, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43758897
190,㈜카운트다운에이아이,카운트다운AI 풀스택 개발자,"경력무관,대졸↑,서울 강남구,정규직,4,000만원 이상","딥러닝, 서버관리, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43695639
191,㈜이음인터렉티브,"2024 데이터사이언티스트 및 데이터엔지니어 채용(신입/경력 , 초거대AI/멀티모달)","신입·경력3년↑,대졸↑,서울 강남구,정규직 외,4,300~12,000만원","모바일앱개발, 솔루션, BI, BigData, DataMining, BI, 데이터분석, 데이터시각화, 분석모델링, 아키텍처, 클라이언트, 모델링, 자연어처리(NLP), 이미지프로세싱, 인공지능, 챗봇",https://www.jobkorea.co.kr/Recruit/Co_Read/C/28495611
192,㈜에스엔디에이,머신비전 개발팀(셋업/CS)직원 모집,"경력무관,초대졸↑,충남 천안시,정규직,3,200만원 이상",소프트웨어개발,https://www.jobkorea.co.kr/Recruit/Co_Read/C/33642338
193,㈜디파인,[AI 기술 개발] 부문 신입/경력 채용 (전문연구요원 채용 가능),"신입·경력1년↑,석사↑,경기 성남시,정규직 외","빅데이터, 딥러닝, 인공지능, 데이터분석, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40156991
194,㈜에스엔디에이,연구소 머신비전 SW 개발자 채용(신입/경력),"경력무관,학력무관,경기 화성시,정규직,3,200만원 이상",소프트웨어개발,https://www.jobkorea.co.kr/Recruit/Co_Read/C/33642338
195,㈜아이알에스소프트코리아,"검색엔진, AI, 챗봇 등 관련 기술영업 경력직 채용합니다.(개발인력 모집 아닙니다)","경력,학력무관,서울 구로구,정규직","딥러닝, 인공지능, 챗봇, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/127507
196,㈜덴컴,[덴컴] Front-end 개발자 채용,"경력4년↑,대졸↑,서울 강남구,정규직","모바일앱개발, 음성인식, 딥러닝, 인공지능, 데이터분석, 분석모델링, 모델링, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43758897
197,"㈜노리스페이스(NoriSpace Co.,Ltd)",업무자동화를 함께 이끌 NLP Research Engineer분을 모십니다,"신입·경력3년↑,대졸↑,서울 광진구,정규직","솔루션, 딥러닝, 인공지능, 모델링, 챗봇, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/42545950
198,㈜더존비즈온,[더존비즈온 플랫폼사업부문]AI & MLOps 플랫폼 관련 웹 프론트엔드 개발 모집,"경력,학력무관,서울 중구,정규직","모바일앱개발, 빅데이터, OLAP개발자, 데이터관리, 딥러닝, 인공지능, 데이터마이닝, DW모델러, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/36645862
199,㈜더존비즈온,[더존비즈온 플랫폼사업부문]AI Modeling Engineer 모집,"경력,학력무관,서울 중구,정규직","모바일앱개발, 빅데이터, OLAP개발자, 데이터관리, 딥러닝, 인공지능, 데이터마이닝, DW모델러, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/36645862
200,㈜투비웨이,"기준정보 컨설팅, 데이터 컨설팅/기획/설계/품질/정제 정규직 경력사원 모집","경력3년↑,대졸↑,경기 성남시,정규직","솔루션, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/80471
201,㈜스탠스,(주)스탠스 딥러닝엔진개발팀 팀원 모집,"경력5년↑,대졸↑,서울 노원구,정규직","솔루션, 딥러닝, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/21562014
202,㈜노르마,[노르마] 양자 컴퓨터 아키텍쳐 운영 (경력),"경력,대졸↑,서울 성동구,정규직","네트워크보안, 보안소프트웨어, 시스템분석, 인공지능, 정보보안, 양자컴퓨팅, 개발자, 클라이언트, SI개발, 아키텍처, 시스템설계, 보안컨설팅, 정보보안",https://www.jobkorea.co.kr/Recruit/Co_Read/C/12308160
203,㈜딥핑소스,딥러닝 엔지니어 채용,"경력3년↑,대졸↑,서울 강남구,정규직","딥러닝, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/34024669
204,하이퍼정보,RPA 개발자 모집(경력),"경력1년↑,학력무관,서울 강남구,정규직","SM, 솔루션, SI, 인공지능, CRM, RPA, brity rpa, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/26529072
205,㈜엘로이랩,[병역특례] 전문연구요원(병역특례) AI Researcher 채용,"신입·경력,석사↑,서울 구로구,병역특례","솔루션, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32156125
206,유원엘디에스,소프트웨어 C++ MFC C# 기업부설연구소 개발자 모집,"경력5년↑,초대졸↑,경기 부천시,정규직","전기설계, 인터페이스, 이미지프로세싱, 전기",https://www.jobkorea.co.kr/Recruit/Co_Read/C/302308
207,아크로노드,System 엔지니어 (SE) 부문 담당자 채용,"신입·경력,초대졸↑,서울 금천구,정규직","음성인식, 솔루션, 시스템분석, 시스템운영, 인공지능, 서버구축, 시스템분석, 시스템설계, 서버관리",https://www.jobkorea.co.kr/Recruit/Co_Read/C/21802593
208,㈜포디아이비젼,OpenCV/MATLAB/TensorFlow/Python/C/C++/Linux 알고리즘 개발 (팀원)(팀장),"신입·경력,대졸↑,서울 서초구,정규직","BigData, 솔루션, 딥러닝, SI, 인공지능, 이미지프로세싱, 모델링, 아키텍처, 챗봇, DataMining, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/36078705
209,㈜인텔리즈,[제조산업을 위한 AI 플랫폼 개발] 연구 개발자 모집 경력,"경력,초대졸↑,서울 성동구,정규직,3,400~9,000만원","BigData, 솔루션, 시스템분석, 인공지능, 클라이언트, SI개발, 시스템설계, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/35652016
210,㈜비에이치에스엔,AI OCR Engineer (Intern),"경력3년↑,학력무관,서울 강남구,계약직 외,3,000~6,000만원","빅데이터, 딥러닝, 인공지능, 모델링, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/41264695
211,㈜트윔,[면접비 지급] 3D VISION S/W 개발자 영입,"경력3년↑,대졸↑,경기 화성시,정규직","빅데이터, 솔루션, 딥러닝, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/38469443
212,㈜트윔,[면접비 지급] 기술영업 담당자 영입,"신입·경력,초대졸↑,경기 화성시,정규직","솔루션영업, 딥러닝, 태양광, 인공지능, 기술영업, 디스플레이, 장비영업, 반도체영업",https://www.jobkorea.co.kr/Recruit/Co_Read/C/29703724
213,㈜트윔,"[면접비 지급] 2D/3D 이미지 처리, 시스템 개발 채용","경력2년↑,학력무관,경기 화성시,정규직","정보통신, 딥러닝, 인공지능, 디스플레이, 디스플레이",https://www.jobkorea.co.kr/Recruit/Co_Read/C/29703724
214,㈜디엠씨미디어,[디엠씨미디어] A.I. 서비스 연구 및 개발 경력 채용,"경력3년↑,대졸↑,서울 강남구,정규직","백엔드, JavaScript, Python, 프론트엔드, DBMS, 프롬프트, 인공지능, AWS, JPA, GCP, 모델링, SI, 웹개발, 풀스택, AI",https://www.jobkorea.co.kr/Recruit/Co_Read/C/4431
215,보은전자방송통신㈜,CCTV S/W 개발 경력 채용,"경력1년↑,학력무관,서울 강서구,정규직","모바일앱개발, 딥러닝, sdk, 인공지능, 정보통신·IT, 이미지프로세싱, R&D, 영상처리, 앱개발, 소프트웨어개발, C언어",https://www.jobkorea.co.kr/Recruit/Co_Read/C/10122
216,㈜엔시스,"코스닥상장사) 엔시스 동탄 기술연구소 인원충원 신입,경력 00명 (2차전지 머신비전)","신입·경력,대졸↑,경기 화성시,정규직","딥러닝, 기계조립, 이미지프로세싱, 기계설비",https://www.jobkorea.co.kr/Recruit/Co_Read/C/195718
217,딥파인,AI Engineer,"경력3년↑,대졸↑,서울 용산구,정규직","솔루션, 딥러닝, 인공지능, 이미지프로세싱, 모델링, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/29884596
218,㈜아이엠에스나노텍,"딥러닝, 모션제어, 영상처리, MFC, Embedded, C, C++ 개발자 모집","신입·경력2년↑,대졸↑,서울 구로구,정규직","GUI, 반도체장비, 딥러닝, 정밀광학",https://www.jobkorea.co.kr/Recruit/Co_Read/C/55046
219,에스큐아이소프트,IoT/시스템 소프트웨어 개발자 모집,"경력무관,학력무관,서울 영등포구,정규직","SM, 솔루션, IoT, SI, 리눅스, 소프트웨어개발, C언어",https://www.jobkorea.co.kr/Recruit/Co_Read/C/46678
220,㈜엔티엘헬스케어,[병역특례 우대] (주)엔티엘헬스케어 AI 프로그램 개발,"신입·경력3년↑,대졸↑,경기 성남시,정규직 외","펌웨어, 빅데이터, 바이오, 딥러닝, 의약, 인공지능, Android, IT개발·데이터, IOS, 보건",https://www.jobkorea.co.kr/Recruit/Co_Read/C/9474
221,㈜다이퀘스트,[다이퀘스트] AI/NLP 솔루션 개발자 모집,"경력무관,대졸↑,서울 송파구,정규직","음성인식, 솔루션, Python, 딥러닝, 인공지능, SI개발, 챗봇, 소프트웨어개발, 자연어처리(NLP), AI",https://www.jobkorea.co.kr/Recruit/Co_Read/C/62965
222,㈜다이퀘스트,[다이퀘스트] JAVA 및 WEB 개발자 모집,"경력무관,대졸↑,서울 송파구,정규직","음성인식, 솔루션, 딥러닝, 인공지능, SI개발, 챗봇, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/62965
223,디엑스솔루션㈜,[DX솔루션] 임베디드 소프트웨어 개발자 모집,"경력7년↑,초대졸↑,경기 성남시,정규직","인공지능, 통신",https://www.jobkorea.co.kr/Recruit/Co_Read/C/42767050
224,메디픽셀,[Medipixel] Marketing PR Specialist,"경력3년↑,대졸↑,서울 강남구,정규직","기업홍보, 의료영상, 솔루션, 인공지능, 시장분석, 언론홍보, 의료기기, 소프트웨어개발, AI",https://www.jobkorea.co.kr/Recruit/Co_Read/C/35234944
225,메디픽셀,데이터 라벨링 연구원 채용(방사선사),"경력3년↑,초대졸↑,서울 강남구,정규직","데이터라벨링, 방사선사, 의료영상, 솔루션, 인공지능, 데이터분석, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/35234944
