player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Dribbles allowed,Blocks,OwnGoal,Key_pass_per_game,Dribble,Foul_given_game,Offside_given_per_game,Dispossessed_per_game,Unsuccessful touches,Average_per_pass,Crosses_per_game,Longpass_per_game,Through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot,position_1,position_2,position_3,position_4,position_5,position_6
Giorgi Mamardashvili,Valencia,23,GK,38,3420,0,0,3,0,0.0,59.9,0.2,2,6.54,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.1,24.7,0.0,5.2,0.0,,,,,,GK,,,,,
Ivan Rakitic,Sevilla,36,"CM, LM",21(10),1791,1,3,3,1,1.0,83.6,0.6,1,6.54,1.2,0.9,0.5,0.0,0.6,0.7,0.0,0,0.9,0.1,0.9,0.1,0.4,0.8,37.2,0.8,2.5,0.0,3.24,-2.24,0.16,31.0,0.1,CM, LM,,,,
Manu Sánchez,Osasuna,23,"LB, LM",22(9),2117,0,2,3,0,0.3,81.5,0.5,0,6.54,1.6,0.5,0.8,0.3,1.2,1.0,0.2,0,0.9,0.5,0.3,0.1,0.5,0.9,28.5,0.8,1.0,0.0,0.71,-0.71,0.03,10.0,0.07,LB, LM,,,,
Marcão,Sevilla,27,CB,4(1),374,0,0,2,0,0.0,87.0,1.6,0,6.53,0.4,1.2,1.0,0.4,2.6,0.0,0.6,0,0.0,0.2,1.2,0.0,0.0,1.6,43.0,0.0,1.4,0.0,,,,,,CB,,,,,
Érik Lamela,Sevilla,32,"CAM, LAM, RAM, FW",20(12),1847,6,0,8,1,1.5,79.8,0.5,0,6.53,1.4,0.2,1.8,0.0,0.1,0.7,0.1,0,0.8,1.0,0.7,0.3,1.6,1.7,22.6,0.2,0.4,0.0,6.55,-0.55,0.32,47.0,0.14,CAM, LAM, RAM, FW,,
Bryan Gil,Sevilla,23,"CAM, LAM, RAM",10(7),921,2,2,4,0,1.0,82.2,0.2,0,6.53,1.3,0.5,1.1,0.0,0.5,0.8,0.0,0,0.5,1.1,1.2,0.2,1.1,1.8,18.2,0.2,0.0,0.0,3.43,-1.43,0.34,17.0,0.2,CAM, LAM, RAM,,,
Rubén Peña,Osasuna,32,"LB, RB, LM, RM, FW",14(6),1282,0,1,2,1,0.6,73.2,0.7,1,6.53,1.6,0.9,1.3,0.2,1.2,1.1,0.4,0,0.5,1.0,0.7,0.0,0.7,1.6,22.8,0.4,1.0,0.0,0.94,-0.94,0.07,12.0,0.08,LB, RB, LM, RM, FW,
Lucas Rosa,Real Valladolid,24,CB,11(6),930,0,1,3,0,0.4,74.7,0.9,0,6.53,2.3,0.9,1.1,0.1,1.1,0.5,0.1,0,0.6,0.5,0.6,0.1,0.4,0.8,17.6,0.5,0.5,0.1,0.69,-0.69,0.07,6.0,0.11,CB,,,,,
Djené Dakonam,Getafe,32,"CB, RB, CDM",33,2847,0,1,10,1,0.3,77.5,1.6,0,6.53,1.2,1.3,1.5,0.7,2.3,0.5,0.3,0,0.2,0.5,1.2,0.0,0.5,0.7,33.4,0.3,2.0,0.0,0.36,-0.36,0.01,9.0,0.04,CB, RB, CDM,,,
Diego Mariño,Almeria,33,GK,0(1),45,0,0,0,0,0.0,85.7,0.0,0,6.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,,,,,,GK,,,,,
Iker Benito,Osasuna,21,FW,2(2),176,0,0,0,0,0.0,77.1,0.3,0,6.53,1.0,0.5,0.5,0.0,0.8,0.5,0.0,0,0.8,0.8,0.5,0.3,0.5,0.8,8.8,0.8,0.3,0.0,,,,,,FW,,,,,
Julen Agirrezabala,Athletic Club,23,GK,7(1),675,0,0,0,0,0.0,66.8,0.1,0,6.53,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,5.3,0.0,,,,,,GK,,,,,
Srdjan Babic,Almeria,28,CB,33(1),2999,3,0,5,0,0.3,85.8,2.1,0,6.53,0.8,0.9,0.7,1.2,3.6,0.5,0.6,0,0.2,0.1,0.3,0.1,0.1,0.3,40.0,0.0,2.4,0.0,1.45,1.55,0.04,9.0,0.16,CB,,,,,
Marcos Alonso,Barcelona,33,"CB, LB, LM",11(13),1163,1,0,3,0,0.3,90.9,1.1,0,6.53,0.6,0.5,0.4,0.7,1.3,0.1,0.4,0,0.3,0.1,0.3,0.0,0.0,0.3,40.2,0.3,2.1,0.0,0.91,0.09,0.07,6.0,0.15,CB, LB, LM,,,
Antonio Rüdiger,Real Madrid,31,"CB, LB, RB",26(7),2411,1,0,1,0,0.7,92.1,1.1,0,6.53,0.5,0.6,0.4,0.3,2.1,0.3,0.4,0,0.1,0.1,0.2,0.1,0.1,0.2,48.2,0.0,1.9,0.1,1.66,-0.66,0.06,22.0,0.08,CB, LB, RB,,,
Rodrigo Ely,Almeria,30,CB,36,3158,0,1,8,1,0.5,81.5,2.2,0,6.52,0.8,0.9,0.7,1.1,5.6,0.2,0.9,1,0.2,0.1,0.4,0.1,0.1,0.4,40.7,0.0,3.1,0.1,0.79,-0.79,0.02,19.0,0.04,CB,,,,,
Monchu,Real Valladolid,24,CDM,24(10),2030,3,2,10,0,1.1,83.2,0.5,1,6.52,1.5,0.5,1.4,0.0,0.5,0.8,0.3,0,0.7,0.3,0.8,0.0,0.4,1.0,28.5,0.8,2.8,0.1,2.21,0.79,0.1,39.0,0.06,CDM,,,,,
Joaquín Fernández,Real Valladolid,27,"CB, CDM",24(3),2158,1,0,4,0,0.4,83.2,2.0,1,6.52,1.3,1.0,0.6,0.5,3.6,0.4,0.8,1,0.1,0.0,0.4,0.1,0.0,0.3,36.3,0.0,2.7,0.0,0.8,0.2,0.03,10.0,0.08,CB, CDM,,,,
Jaume Costa,Mallorca,36,"LB, RB, LM",30(2),2610,0,1,11,0,0.3,74.7,0.9,0,6.52,1.6,0.7,1.4,0.1,1.2,0.7,0.2,0,1.0,0.3,1.0,0.2,0.3,0.7,27.6,0.8,1.2,0.0,1.79,-1.79,0.06,11.0,0.16,LB, RB, LM,,,
Jorge Meré,Cadiz,27,CB,6(4),600,0,0,0,0,0.4,83.3,1.6,0,6.52,1.1,0.6,0.1,0.7,3.1,0.3,0.6,0,0.0,0.0,0.3,0.0,0.1,0.3,21.5,0.0,1.5,0.0,0.23,-0.23,0.03,4.0,0.06,CB,,,,,
Yan Couto,Girona,21,"RB, RM",12(13),1154,1,2,3,0,0.3,78.8,0.0,0,6.52,1.0,0.2,0.5,0.1,0.4,0.3,0.1,0,0.8,1.1,0.6,0.1,0.5,1.0,18.7,0.6,0.7,0.0,0.39,0.61,0.03,8.0,0.05,RB, RM,,,,
Alex Telles,Sevilla,31,"CB, LB, LM",15(12),1428,0,2,6,0,0.4,81.1,1.0,0,6.52,0.8,0.7,0.9,0.3,1.3,0.4,0.2,0,0.7,0.5,0.5,0.0,0.0,0.4,20.2,0.9,0.9,0.0,0.37,-0.37,0.02,12.0,0.03,CB, LB, LM,,,
Agustín Marchesín,Celta Vigo,36,GK,19,1710,0,0,3,0,0.0,67.4,0.2,0,6.52,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,29.3,0.0,6.6,0.0,,,,,,GK,,,,,
Gorka Guruzeta,Athletic Club,27,FW,17(13),1421,6,1,2,0,1.7,73.4,1.0,2,6.52,0.8,0.1,0.9,0.0,0.2,0.4,0.1,0,0.5,0.3,0.5,0.5,0.7,1.3,12.8,0.0,0.6,0.0,6.0,0.0,0.38,51.0,0.12,FW,,,,,
Manu Bueno,Sevilla,19,CM,2,150,0,0,0,0,0.5,78.8,0.5,0,6.52,3.5,0.0,0.5,0.0,1.0,1.5,0.0,0,1.0,0.5,1.0,0.0,0.0,0.5,33.0,0.0,2.5,0.0,0.02,-0.02,0.01,1.0,0.02,CM,,,,,
Javi Puado,Espanyol,25,"CAM, LAM, RAM, FW",25(12),2350,7,2,4,0,1.5,79.9,0.6,0,6.51,0.5,0.3,0.4,0.0,0.3,0.4,0.1,0,0.7,0.6,0.7,0.1,0.8,1.9,14.7,0.2,0.5,0.0,8.01,-1.01,0.31,57.0,0.14,CAM, LAM, RAM, FW,,
Andrés Guardado,Real Betis,37,"LB, CM, LM",16(10),1376,1,1,7,0,0.3,85.2,0.7,0,6.51,1.6,0.9,0.6,0.0,0.8,1.0,0.2,0,0.5,0.2,0.4,0.0,0.2,0.7,32.7,0.2,2.6,0.1,0.33,0.67,0.02,8.0,0.04,LB, CM, LM,,,
Óscar Plano,Real Valladolid,33,"CAM, LAM, RAM, FW",22(11),2048,1,1,3,0,0.9,75.4,1.0,0,6.51,1.2,0.9,0.7,0.0,0.5,0.8,0.1,0,0.5,0.4,1.5,0.2,0.7,1.1,18.5,0.2,0.6,0.1,2.64,-1.64,0.12,30.0,0.09,CAM, LAM, RAM, FW,,
Brian Ocampo,Cadiz,24,LAM,15(3),1129,1,1,2,0,0.7,78.2,0.4,1,6.51,1.0,0.2,1.8,0.0,0.1,0.7,0.0,0,0.9,1.1,1.5,0.1,1.6,1.7,18.1,0.8,0.7,0.0,0.53,0.47,0.04,13.0,0.04,LAM,,,,,
Juan Iglesias,Getafe,25,"LB, RB, RM",21(11),2144,1,0,8,0,0.7,61.4,0.5,0,6.51,1.9,0.7,1.4,0.2,2.2,1.0,0.2,0,0.4,0.4,0.7,0.1,0.3,0.9,18.9,0.6,1.1,0.0,0.98,0.02,0.04,21.0,0.05,LB, RB, RM,,,
Ángel Correa,Atletico Madrid,29,"CAM, LAM, RAM, FW",13(22),1449,9,1,2,1,1.2,81.1,0.1,2,6.5,0.3,0.3,0.5,0.0,0.1,0.3,0.0,0,0.7,0.7,0.6,0.4,0.9,1.6,14.1,0.1,0.3,0.1,6.56,2.44,0.41,43.0,0.15,CAM, LAM, RAM, FW,,
Domingos Duarte,Getafe,29,CB,30(1),2658,0,2,9,1,0.5,77.1,1.5,1,6.5,0.8,1.3,1.0,0.6,4.5,0.2,0.7,1,0.1,0.2,0.7,0.1,0.1,0.2,30.9,0.0,2.7,0.0,1.35,-1.35,0.05,16.0,0.08,CB,,,,,
Jon Pacheco,Real Sociedad,23,CB,12(5),1189,0,1,2,0,0.2,90.0,1.8,0,6.5,0.9,0.7,1.1,0.6,2.2,0.2,0.4,0,0.1,0.1,0.6,0.1,0.1,0.2,52.8,0.0,1.9,0.0,0.11,-0.11,0.01,3.0,0.04,CB,,,,,
Borja Mayoral,Getafe,27,"CAM, RAM, FW",33(2),2775,8,2,4,0,1.5,78.1,1.0,2,6.5,0.3,0.1,0.5,0.0,0.2,0.7,0.0,0,0.6,0.8,1.1,0.3,1.5,1.8,21.0,0.2,1.0,0.0,9.28,-1.28,0.3,52.0,0.18,CAM, RAM, FW,,,
Giovanni González,Mallorca,29,"CB, RB",10(6),924,0,2,5,0,0.3,79.7,0.8,0,6.5,1.0,0.4,1.0,0.1,1.3,0.8,0.1,0,0.3,0.5,1.1,0.1,0.1,0.4,21.6,0.3,1.1,0.0,0.18,-0.18,0.02,4.0,0.04,CB, RB,,,,
Rubén Alcaraz,Cadiz,33,CDM,22(9),2047,3,0,9,1,1.1,81.3,1.0,1,6.5,1.4,0.6,1.5,0.1,1.1,1.1,0.3,0,0.6,0.4,1.1,0.0,1.0,1.1,32.2,0.5,3.2,0.0,3.79,-0.79,0.17,34.0,0.11,CDM,,,,,
Gastón Álvarez,Getafe,24,"CB, LB",16(6),1504,2,0,8,1,0.2,62.6,1.4,0,6.5,1.7,0.7,1.2,0.2,1.5,0.9,0.2,0,0.2,0.4,0.5,0.0,0.1,0.6,18.8,0.2,0.6,0.0,0.83,1.17,0.05,5.0,0.17,CB, LB,,,,
Darwin Machís,Real Valladolid,31,"LAM, RAM",7(4),599,0,1,1,0,1.7,73.4,0.2,1,6.5,0.3,0.3,0.9,0.0,0.4,0.6,0.0,0,0.8,1.0,1.1,0.2,0.5,1.9,14.4,1.2,1.4,0.0,1.42,-1.42,0.21,19.0,0.07,LAM, RAM,,,,
Fran Beltrán,Celta Vigo,25,CDM,33(3),2864,0,2,4,0,0.7,90.1,0.5,0,6.49,0.9,1.5,0.7,0.0,0.9,1.1,0.1,0,0.7,0.4,0.4,0.1,0.5,0.7,48.8,0.4,2.7,0.0,0.71,-0.71,0.02,24.0,0.03,CDM,,,,,
Andoni Gorosabel,Real Sociedad,27,"RB, RM",19(8),1712,0,0,3,0,0.5,86.7,0.7,1,6.49,1.5,0.6,0.9,0.1,0.8,0.6,0.1,0,0.5,0.3,0.6,0.0,0.3,0.5,30.4,0.5,1.1,0.0,0.45,-0.45,0.02,14.0,0.03,RB, RM,,,,
Leandro Cabrera,Espanyol,32,"CB, LB",31(1),2673,0,1,8,2,0.7,73.3,1.9,0,6.48,1.4,1.3,0.9,0.5,3.3,0.5,0.7,1,0.4,0.2,0.6,0.0,0.2,0.3,38.5,0.2,2.7,0.0,2.56,-2.56,0.09,23.0,0.11,CB, LB,,,,
Víctor Ruiz,Real Betis,35,CB,5(5),557,0,0,0,0,0.1,85.2,1.7,0,6.48,0.5,0.6,0.4,0.3,3.2,0.0,0.7,0,0.2,0.0,0.2,0.1,0.0,0.1,25.0,0.0,1.5,0.0,0.06,-0.06,0.01,1.0,0.06,CB,,,,,
Óscar Rodríguez,Celta Vigo,25,"CAM, LAM, RAM, FW",19(14),1772,2,0,6,0,1.3,84.3,0.3,0,6.48,1.0,0.7,0.7,0.0,0.4,0.5,0.1,0,0.7,0.3,0.8,0.1,0.5,0.7,29.4,0.5,1.4,0.1,3.02,-1.02,0.15,43.0,0.07,CAM, LAM, RAM, FW,,
Ferran Torres,Barcelona,24,"LAM, RAM, FW",14(19),1385,4,2,5,1,1.2,81.2,0.3,1,6.48,0.4,0.1,0.5,0.1,0.1,0.5,0.1,0,0.8,0.9,0.8,0.2,0.7,1.5,15.3,0.5,0.5,0.0,5.24,-1.24,0.34,38.0,0.14,LAM, RAM, FW,,,
Álex Pozo,Almeria,25,"RB, RM",20(10),1878,0,3,2,0,0.3,73.0,0.4,0,6.48,1.2,0.9,0.5,0.2,1.1,0.9,0.2,0,0.8,0.4,0.5,0.0,0.3,0.9,28.5,0.6,1.7,0.0,0.44,-0.44,0.02,10.0,0.04,RB, RM,,,,
José Luís Morales,Villarreal,36,"RB, CM, LM, RM, FW",11(18),1205,7,0,2,0,1.4,73.5,0.3,0,6.48,0.2,0.1,0.2,0.0,0.1,0.4,0.0,0,0.3,0.6,0.3,0.4,0.4,0.8,8.2,0.1,0.2,0.0,6.73,0.27,0.5,41.0,0.16,RB, CM, LM, RM, FW,
Jørgen Strand Larsen,Celta Vigo,24,FW,20(12),1713,4,4,4,0,1.3,69.4,1.3,1,6.48,0.5,0.1,1.1,0.0,0.8,0.7,0.2,0,0.4,0.4,1.3,0.4,0.8,2.3,10.4,0.0,0.3,0.0,4.83,-0.83,0.25,41.0,0.12,FW,,,,,
Unai Simón,Athletic Club,26,GK,31,2746,0,0,2,0,0.0,68.4,0.0,1,6.48,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,5.4,0.0,,,,,,GK,,,,,
Mauro Arambarri,Getafe,28,CDM,13,1000,0,1,3,1,0.6,82.3,1.2,0,6.48,1.1,1.1,1.6,0.0,1.5,1.1,0.4,1,1.2,0.3,0.8,0.0,0.3,1.0,29.2,1.1,3.3,0.0,0.26,-0.26,0.02,8.0,0.03,CDM,,,,,
Stefan Mitrovic,Getafe,33,CB,18(4),1678,0,0,4,0,0.0,79.0,1.7,0,6.48,0.6,0.8,0.6,0.7,4.0,0.2,0.5,0,0.0,0.0,0.1,0.0,0.0,0.1,23.2,0.0,1.9,0.0,0.07,-0.07,0.0,1.0,0.07,CB,,,,,
Edu Expósito,Espanyol,27,CM,13(15),1165,2,2,3,1,0.7,79.1,0.5,1,6.47,1.2,0.4,0.5,0.0,0.7,0.4,0.0,0,0.8,0.4,1.0,0.0,0.5,0.9,17.1,0.3,0.8,0.1,0.67,1.33,0.05,19.0,0.04,CM,,,,,
Toni Villa,Girona,29,"CAM, LAM, RAM",12(12),896,1,3,2,0,0.7,81.9,0.1,2,6.47,1.0,0.3,0.5,0.0,0.0,0.5,0.0,0,0.6,1.0,0.8,0.3,0.9,0.8,12.4,0.3,0.2,0.0,1.07,-0.07,0.11,17.0,0.06,CAM, LAM, RAM,,,
Dani García,Athletic Club,33,CDM,18(7),1492,0,2,6,0,0.4,79.9,0.8,0,6.47,1.8,0.8,1.4,0.0,0.8,0.7,0.2,0,0.4,0.1,0.6,0.0,0.2,0.2,28.5,0.1,1.6,0.0,1.25,-1.25,0.08,9.0,0.14,CDM,,,,,
Rubén Sánchez,Espanyol,23,RM,9(9),894,0,2,1,0,0.5,77.0,0.8,0,6.47,1.7,1.0,1.0,0.1,0.8,0.5,0.2,0,0.4,0.7,0.4,0.0,0.5,0.9,13.5,0.3,0.7,0.0,0.42,-0.42,0.04,9.0,0.05,RM,,,,,
Mohamed-Ali Cho,Real Sociedad,20,"CAM, RAM, FW",5(14),580,1,2,1,0,1.2,73.9,0.3,1,6.47,0.7,0.1,0.6,0.0,0.1,0.3,0.0,0,0.4,0.8,0.6,0.2,0.5,1.5,7.1,0.5,0.1,0.0,2.67,-1.67,0.41,23.0,0.12,CAM, RAM, FW,,,
Andriy Lunin,Real Madrid,25,GK,7,630,0,0,0,0,0.0,88.5,0.0,0,6.46,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,2.9,0.0,,,,,,GK,,,,,
Hugo Guillamón,Valencia,24,"CB, CDM",19(6),1634,1,4,5,0,0.2,84.4,0.8,0,6.46,0.8,0.8,1.4,0.0,1.1,0.6,0.1,1,1.0,0.0,1.4,0.0,0.6,0.4,39.5,0.7,3.1,0.0,0.96,0.04,0.05,4.0,0.24,CB, CDM,,,,
Lucas Olaza,Real Valladolid,29,"LB, LM",16(7),1497,0,1,3,0,0.2,80.4,1.2,0,6.46,1.0,0.6,0.5,0.1,1.3,0.4,0.3,0,0.7,0.2,0.9,0.1,0.3,0.6,24.8,0.5,1.4,0.0,0.16,-0.16,0.01,5.0,0.03,LB, LM,,,,
Luis Hernández,Cadiz,35,"CB, RB",35,3150,0,0,6,1,0.2,79.5,1.1,0,6.46,0.9,0.9,0.8,0.3,4.0,0.4,0.7,0,0.3,0.1,0.2,0.1,0.1,0.1,36.6,0.1,3.4,0.0,0.32,-0.32,0.01,7.0,0.05,CB, RB,,,,
Álvaro Aguado,Real Valladolid,28,CM,18(16),1887,1,2,3,0,0.6,85.2,0.4,0,6.46,0.8,0.4,0.4,0.0,0.4,0.3,0.1,0,1.0,0.4,1.0,0.0,0.3,0.7,31.6,0.3,3.4,0.1,0.92,0.08,0.04,20.0,0.05,CM,,,,,
Unai García,Osasuna,32,CB,20(1),1718,0,1,6,1,0.2,80.0,1.8,0,6.46,1.1,0.9,1.0,0.6,2.7,0.2,0.7,0,0.1,0.2,0.2,0.0,0.2,0.2,37.7,0.1,3.4,0.0,0.23,-0.23,0.01,5.0,0.05,CB,,,,,
Óscar Mingueza,Celta Vigo,24,"CB, RB, RM",13(8),1285,0,0,2,0,0.2,83.3,0.4,0,6.46,1.8,0.6,0.9,0.2,1.0,0.3,0.2,0,0.5,0.7,0.4,0.0,0.5,0.9,35.6,0.3,2.0,0.1,0.24,-0.24,0.02,5.0,0.05,CB, RB, RM,,,
Jesús Navas,Sevilla,38,"RB, RM",21(11),1980,0,0,5,0,0.3,81.2,0.5,0,6.46,0.6,0.7,0.2,0.1,1.3,0.3,0.2,1,0.8,0.3,1.0,0.2,0.3,0.5,31.7,0.7,2.1,0.0,0.19,-0.19,0.01,10.0,0.02,RB, RM,,,,
Paul Akouokou,Real Betis,26,CDM,3(9),442,0,0,3,0,0.3,93.5,0.5,0,6.45,1.3,1.0,0.6,0.1,1.3,0.6,0.2,0,0.0,0.3,0.3,0.0,0.0,0.4,14.2,0.0,0.8,0.1,0.17,-0.17,0.03,3.0,0.06,CDM,,,,,
Nacho Vidal,Osasuna,29,RB,15(5),1250,0,0,4,0,0.5,75.9,1.5,0,6.45,1.4,1.0,1.4,0.3,1.4,0.8,0.2,0,0.2,0.7,0.9,0.0,0.7,0.9,22.8,0.2,1.1,0.1,0.76,-0.76,0.05,9.0,0.08,RB,,,,,
Yangel Herrera,Girona,26,CM,12(8),966,2,2,4,0,1.2,82.8,0.9,0,6.45,1.3,0.2,1.7,0.0,0.6,0.5,0.1,0,0.6,0.6,1.1,0.1,1.1,1.3,19.8,0.2,0.7,0.1,2.95,-0.95,0.27,24.0,0.12,CM,,,,,
Javi Hernández,Girona,26,"CB, LB",13(12),1117,1,2,3,0,0.6,82.1,0.4,0,6.45,0.8,0.3,0.4,0.2,1.4,0.3,0.2,0,0.3,0.4,0.8,0.0,0.3,0.3,26.0,0.2,0.8,0.0,1.02,-0.02,0.08,16.0,0.06,CB, LB,,,,
Fernando Calero,Espanyol,28,"CB, CDM",20(7),1618,0,1,6,0,0.3,81.8,1.3,0,6.45,1.7,0.5,0.8,0.3,1.9,0.5,0.5,0,0.1,0.0,0.3,0.0,0.2,0.4,26.6,0.0,1.9,0.0,0.53,-0.53,0.03,7.0,0.08,CB, CDM,,,,
Luca Koleosho,Espanyol,19,LAM,0(4),54,1,0,0,0,0.3,72.0,0.0,0,6.45,0.5,0.0,0.3,0.0,0.0,0.3,0.0,0,0.0,1.0,0.0,0.3,0.0,1.5,6.3,0.0,0.0,0.0,0.02,0.98,0.04,1.0,0.02,LAM,,,,,
Karim Rekik,Sevilla,29,"CB, LB",15(1),1185,1,1,2,0,0.5,92.0,1.4,0,6.44,0.7,0.6,1.3,0.7,1.4,0.1,0.3,1,0.3,0.2,0.3,0.0,0.3,0.4,42.4,0.1,1.3,0.0,0.78,0.22,0.06,8.0,0.1,CB, LB,,,,
Raúl de Tomás,Rayo Vallecano,29,FW,9(10),804,4,0,2,0,2.3,76.7,0.6,0,6.44,0.2,0.0,1.1,0.0,0.3,0.2,0.0,0,0.5,0.9,1.2,1.1,1.0,1.5,7.7,0.1,0.5,0.1,4.65,-0.65,0.52,43.0,0.11,FW,,,,,
Haris Seferovic,Celta Vigo,32,"LAM, RAM, FW",10(8),889,3,1,3,0,0.7,67.7,1.1,0,6.44,0.3,0.1,0.2,0.0,0.3,0.3,0.1,0,0.3,0.4,0.4,0.8,0.4,0.8,10.8,0.1,0.3,0.1,2.52,0.48,0.26,13.0,0.19,LAM, RAM, FW,,,
Fali,Cadiz,30,"CB, CDM",22(3),1722,0,0,6,0,0.4,77.1,1.1,0,6.44,1.1,0.5,0.6,0.1,2.7,0.4,0.6,0,0.2,0.1,0.7,0.0,0.0,0.3,23.6,0.0,3.2,0.1,0.78,-0.78,0.04,9.0,0.09,CB, CDM,,,,
Stole Dimitrievski,Rayo Vallecano,30,GK,37,3325,0,0,4,0,0.0,53.7,0.2,3,6.44,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,24.8,0.0,4.3,0.0,,,,,,GK,,,,,
Lisandro Magallán,Elche,30,CB,11(3),903,0,0,0,1,0.4,83.5,1.2,0,6.44,1.4,0.9,1.1,0.4,2.1,0.1,0.4,0,0.1,0.1,0.4,0.0,0.0,0.2,27.6,0.1,2.1,0.0,0.55,-0.55,0.05,6.0,0.09,CB,,,,,
Kiko Femenía,Villarreal,33,"LB, RB, RM",13(7),1137,0,0,0,0,0.1,89.5,0.5,0,6.44,0.9,1.0,0.3,0.4,1.1,0.3,0.3,0,0.5,0.3,0.4,0.0,0.5,0.4,32.4,0.2,0.8,0.0,0.04,-0.04,0.0,2.0,0.02,LB, RB, RM,,,
Jon Moncayola,Osasuna,25,"RB, CM, RM",25(12),2445,1,3,6,0,1.0,81.6,0.5,0,6.44,1.5,0.5,0.9,0.0,0.8,1.2,0.1,0,0.7,0.1,0.5,0.1,0.3,0.7,35.5,0.4,3.3,0.1,1.85,-0.85,0.07,36.0,0.05,RB, CM, RM,,,
Rubén García,Osasuna,30,"CAM, LAM, RAM, FW",11(18),1152,2,2,2,0,0.7,79.7,0.4,0,6.44,0.7,0.4,0.5,0.0,0.3,0.6,0.0,0,0.9,0.2,0.6,0.0,0.3,0.9,16.6,0.8,1.0,0.1,2.0,0.0,0.16,20.0,0.1,CAM, LAM, RAM, FW,,
Dani Carvajal,Real Madrid,32,RB,20(7),1788,0,2,6,1,0.4,87.1,0.4,0,6.44,1.2,0.6,0.8,0.2,1.5,0.6,0.2,0,0.8,0.3,0.6,0.2,0.3,0.9,42.6,0.3,1.9,0.0,0.9,-0.9,0.05,12.0,0.07,RB,,,,,
Iván Balliu,Rayo Vallecano,32,"RB, RM",37,3237,0,0,6,0,0.2,79.8,0.8,0,6.44,1.4,0.7,1.1,0.4,1.8,0.3,0.1,2,0.9,0.3,0.9,0.2,0.2,0.6,35.8,0.6,1.4,0.0,0.21,-0.21,0.01,6.0,0.04,RB, RM,,,,
Jesús Corona,Sevilla,31,"RB, CM, LM, RM, FW",1(3),110,1,0,0,0,0.3,84.2,0.0,0,6.44,0.3,0.3,0.5,0.0,0.3,0.3,0.0,0,0.8,0.8,1.3,0.3,0.5,1.3,9.5,0.0,0.3,0.0,0.45,0.55,0.37,1.0,0.45,RB, CM, LM, RM, FW,
Ronaël Pierre-Gabriel,Espanyol,25,"CB, LB, RB, RM",2(6),239,1,0,0,1,0.3,78.8,0.5,0,6.43,2.1,1.1,0.5,0.0,1.3,0.8,0.3,0,0.3,0.5,0.5,0.0,0.3,0.6,8.3,0.3,0.1,0.0,0.12,0.88,0.04,2.0,0.06,CB, LB, RB, RM,,
Gabriel Paulista,Valencia,33,"CB, RB",18(3),1508,1,0,2,2,0.7,84.1,2.0,0,6.43,0.8,1.5,0.6,0.5,3.7,0.3,0.7,0,0.2,0.0,0.5,0.0,0.0,0.2,36.2,0.0,2.6,0.0,1.02,-0.02,0.06,14.0,0.07,CB, RB,,,,
Denis Suárez,Espanyol,30,"CM, LM, RM",11(7),950,0,0,2,0,0.2,77.1,0.2,0,6.43,1.4,0.3,0.9,0.0,0.2,1.8,0.1,0,0.9,1.1,0.8,0.1,0.6,0.7,22.8,0.6,0.6,0.1,0.64,-0.64,0.06,4.0,0.16,CM, LM, RM,,,
Felipe,Atletico Madrid,34,CB,2(1),193,0,0,0,0,0.3,92.3,2.0,0,6.43,1.0,0.0,1.3,0.0,2.3,0.7,0.7,0,0.3,0.3,1.0,0.0,0.0,0.0,43.3,0.0,1.7,0.0,0.03,-0.03,0.01,1.0,0.03,CB,,,,,
Johan Mojica,Elche,31,"LB, LM",3,270,0,0,2,0,1.0,75.0,1.3,0,6.43,2.0,1.3,1.3,0.0,1.7,0.3,0.7,0,1.0,1.3,1.0,0.0,1.3,1.7,44.0,0.3,0.7,0.0,0.11,-0.11,0.04,3.0,0.04,LB, LM,,,,
Jorge Pascual,Villarreal,21,FW,0(2),8,1,0,0,0,0.5,62.5,0.0,0,6.43,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,0.0,0.0,0.0,0.31,0.69,3.48,1.0,0.31,FW,,,,,
