,Unnamed: 0,player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Was_dribble,Blocks,OwnGoal,key_pass_per_game,dribble_won_per_game,foul_given_game,offside_given_per_game,dispossessed_per_game,turnover_per_game,average_per_pass,corsses_per_game,longpass_per_game,through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot
196,196,Iván Martín,,25, M(CR),18(6),1592,3,3,2,0,0.8,85.1,0.5,0,6.55,0.4,0.4,0.8,0,0.5,0.6,0,0,0.7,1.1,0.5,0.1,1.5,1.3,26.9,0.3,0.5,0,2.83,0.17,0.16,18,0.16
197,197,Ansu Fati,,21," AM(L),FW",12(24),1382,7,3,3,0,1.7,84.8,0.2,0,6.55,0.4,0.1,0.5,0,0.1,0.4,0,0,0.4,0.6,0.4,0.3,0.8,1,16.4,0.1,0.3,0,10.24,-3.24,0.67,61,0.17
198,198,Axel Witsel,,35," D(C),M(C)",25(8),2255,0,0,2,1,0.3,92.7,1.2,0,6.55,1.1,0.7,0.6,0.4,2.2,0.4,0.3,0,0.1,0.2,0.5,0,0.1,0.2,40.1,0,1,0,0.56,-0.56,0.02,9,0.06
199,199,Íñigo Lekue,,30," D(LR),M(LR)",14(6),1323,0,1,1,0,0.5,81.0,0.9,0,6.54,1.2,0.7,0.8,0.1,1.3,0.4,0.1,0,0.7,0.6,0.3,0.1,0.2,0.9,32.2,0.5,1.8,0,0.24,-0.24,0.02,9,0.03
200,200,Asier Illarramendi,,34, M(C),13(11),1077,1,0,5,0,0.5,86.2,0.7,0,6.54,1.5,0.8,1,0,0.7,1.2,0.3,0,0.4,0.3,0.5,0,0.3,0.6,26,0,0.7,0,0.71,0.29,0.06,11,0.06
201,201,Damián Suárez,,36," D(R),M(R)",26(2),1961,1,1,7,0,0.2,67.0,0.5,0,6.54,1.8,0.5,1.5,0.3,1.1,0.8,0,0,0.9,0.5,0.6,0.1,0.2,0.8,24.2,0.7,1.7,0,0.65,0.35,0.03,6,0.11
202,202,Sergio Camello,,23, FW,27(11),2412,6,5,2,0,2.0,78.6,0.7,1,6.54,0.4,0.1,0.3,0,0.7,0.3,0,0,0.7,0.5,0.5,0.3,0.9,1.9,13.5,0,0.3,0,6.87,-0.87,0.26,76,0.09
203,203,Javi Sánchez,,27, D(C),28(4),2395,1,0,11,0,0.3,82.5,1.4,0,6.54,1.3,1.4,1.1,0.3,3.5,0.3,0.7,0,0.1,0.2,0.3,0,0.1,0.2,36.3,0,2.6,0,0.78,0.22,0.03,9,0.09
204,204,Giorgi Mamardashvili,,23, GK,38,3420,0,0,3,0,0.0,59.9,0.2,2,6.54,0,0,0,0,0.6,0,0,0,0,0,0.1,0,0,0.1,24.7,0,5.2,0,,,,,
205,205,Ivan Rakitic,,36, M(CL),21(10),1791,1,3,3,1,1.0,83.6,0.6,1,6.54,1.2,0.9,0.5,0,0.6,0.7,0,0,0.9,0.1,0.9,0.1,0.4,0.8,37.2,0.8,2.5,0,3.24,-2.24,0.16,31,0.1
206,206,Manu Sánchez,,23," D(L),M(L)",22(9),2117,0,2,3,0,0.3,81.5,0.5,0,6.54,1.6,0.5,0.8,0.3,1.2,1,0.2,0,0.9,0.5,0.3,0.1,0.5,0.9,28.5,0.8,1,0,0.71,-0.71,0.03,10,0.07
207,207,Érik Lamela,,32," AM(CLR),FW",20(12),1847,6,0,8,1,1.5,79.8,0.5,0,6.53,1.4,0.2,1.8,0,0.1,0.7,0.1,0,0.8,1,0.7,0.3,1.6,1.7,22.6,0.2,0.4,0,6.55,-0.55,0.32,47,0.14
208,208,Rubén Peña,,32," D(LR),M(LR),FW",14(6),1282,0,1,2,1,0.6,73.2,0.7,1,6.53,1.6,0.9,1.3,0.2,1.2,1.1,0.4,0,0.5,1,0.7,0,0.7,1.6,22.8,0.4,1,0,0.94,-0.94,0.07,12,0.08
209,209,Djené Dakonam,,32," D(CR),DMC",33,2847,0,1,10,1,0.3,77.5,1.6,0,6.53,1.2,1.3,1.5,0.7,2.3,0.5,0.3,0,0.2,0.5,1.2,0,0.5,0.7,33.4,0.3,2,0,0.36,-0.36,0.01,9,0.04
210,210,Srdjan Babic,,28, D(C),33(1),2999,3,0,5,0,0.3,85.8,2.1,0,6.53,0.8,0.9,0.7,1.2,3.6,0.5,0.6,0,0.2,0.1,0.3,0.1,0.1,0.3,40,0,2.4,0,1.45,1.55,0.04,9,0.16
211,211,Marcos Alonso,,33," D(CL),M(L)",11(13),1163,1,0,3,0,0.3,90.9,1.1,0,6.53,0.6,0.5,0.4,0.7,1.3,0.1,0.4,0,0.3,0.1,0.3,0,0,0.3,40.2,0.3,2.1,0,0.91,0.09,0.07,6,0.15
212,212,Antonio Rüdiger,,31, D(CLR),26(7),2411,1,0,1,0,0.7,92.1,1.1,0,6.53,0.5,0.6,0.4,0.3,2.1,0.3,0.4,0,0.1,0.1,0.2,0.1,0.1,0.2,48.2,0,1.9,0.1,1.66,-0.66,0.06,22,0.08
213,213,Rodrigo Ely,,30, D(C),36,3158,0,1,8,1,0.5,81.5,2.2,0,6.52,0.8,0.9,0.7,1.1,5.6,0.2,0.9,1,0.2,0.1,0.4,0.1,0.1,0.4,40.7,0,3.1,0.1,0.79,-0.79,0.02,19,0.04
214,214,Monchu,,24, DMC,24(10),2030,3,2,10,0,1.1,83.2,0.5,1,6.52,1.5,0.5,1.4,0,0.5,0.8,0.3,0,0.7,0.3,0.8,0,0.4,1,28.5,0.8,2.8,0.1,2.21,0.79,0.1,39,0.06
215,215,Joaquín Fernández,,27," D(C),DMC",24(3),2158,1,0,4,0,0.4,83.2,2.0,1,6.52,1.3,1,0.6,0.5,3.6,0.4,0.8,1,0.1,0,0.4,0.1,0,0.3,36.3,0,2.7,0,0.8,0.2,0.03,10,0.08
216,216,Jaume Costa,,36," D(LR),M(L)",30(2),2610,0,1,11,0,0.3,74.7,0.9,0,6.52,1.6,0.7,1.4,0.1,1.2,0.7,0.2,0,1,0.3,1,0.2,0.3,0.7,27.6,0.8,1.2,0,1.79,-1.79,0.06,11,0.16
217,217,Yan Couto,,21," D(R),M(R)",12(13),1154,1,2,3,0,0.3,78.8,0.0,0,6.52,1,0.2,0.5,0.1,0.4,0.3,0.1,0,0.8,1.1,0.6,0.1,0.5,1,18.7,0.6,0.7,0,0.39,0.61,0.03,8,0.05
218,218,Alex Telles,,31," D(CL),M(L)",15(12),1428,0,2,6,0,0.4,81.1,1.0,0,6.52,0.8,0.7,0.9,0.3,1.3,0.4,0.2,0,0.7,0.5,0.5,0,0,0.4,20.2,0.9,0.9,0,0.37,-0.37,0.02,12,0.03
219,219,Agustín Marchesín,,36, GK,19,1710,0,0,3,0,0.0,67.4,0.2,0,6.52,0,0,0,0,0.6,0.1,0,0,0,0,0.2,0,0,0,29.3,0,6.6,0,,,,,
220,220,Gorka Guruzeta,,27, FW,17(13),1421,6,1,2,0,1.7,73.4,1.0,2,6.52,0.8,0.1,0.9,0,0.2,0.4,0.1,0,0.5,0.3,0.5,0.5,0.7,1.3,12.8,0,0.6,0,6,0,0.38,51,0.12
221,221,Javi Puado,,25," AM(CLR),FW",25(12),2350,7,2,4,0,1.5,79.9,0.6,0,6.51,0.5,0.3,0.4,0,0.3,0.4,0.1,0,0.7,0.6,0.7,0.1,0.8,1.9,14.7,0.2,0.5,0,8.01,-1.01,0.31,57,0.14
222,222,Andrés Guardado,,37," D(L),M(CL)",16(10),1376,1,1,7,0,0.3,85.2,0.7,0,6.51,1.6,0.9,0.6,0,0.8,1,0.2,0,0.5,0.2,0.4,0,0.2,0.7,32.7,0.2,2.6,0.1,0.33,0.67,0.02,8,0.04
223,223,Óscar Plano,,33," AM(CLR),FW",22(11),2048,1,1,3,0,0.9,75.4,1.0,0,6.51,1.2,0.9,0.7,0,0.5,0.8,0.1,0,0.5,0.4,1.5,0.2,0.7,1.1,18.5,0.2,0.6,0.1,2.64,-1.64,0.12,30,0.09
224,224,Juan Iglesias,,25," D(LR),M(R)",21(11),2144,1,0,8,0,0.7,61.4,0.5,0,6.51,1.9,0.7,1.4,0.2,2.2,1,0.2,0,0.4,0.4,0.7,0.1,0.3,0.9,18.9,0.6,1.1,0,0.98,0.02,0.04,21,0.05
225,225,Ángel Correa,,29," AM(CLR),FW",13(22),1449,9,1,2,1,1.2,81.1,0.1,2,6.5,0.3,0.3,0.5,0,0.1,0.3,0,0,0.7,0.7,0.6,0.4,0.9,1.6,14.1,0.1,0.3,0.1,6.56,2.44,0.41,43,0.15
226,226,Domingos Duarte,,29, D(C),30(1),2658,0,2,9,1,0.5,77.1,1.5,1,6.5,0.8,1.3,1,0.6,4.5,0.2,0.7,1,0.1,0.2,0.7,0.1,0.1,0.2,30.9,0,2.7,0,1.35,-1.35,0.05,16,0.08
227,227,Borja Mayoral,,27," AM(R),FW",33(2),2775,8,2,4,0,1.5,78.1,1.0,2,6.5,0.3,0.1,0.5,0,0.2,0.7,0,0,0.6,0.8,1.1,0.3,1.5,1.8,21,0.2,1,0,9.28,-1.28,0.3,52,0.18
228,228,Rubén Alcaraz,,33, DMC,22(9),2047,3,0,9,1,1.1,81.3,1.0,1,6.5,1.4,0.6,1.5,0.1,1.1,1.1,0.3,0,0.6,0.4,1.1,0,1,1.1,32.2,0.5,3.2,0,3.79,-0.79,0.17,34,0.11
229,229,Gastón Álvarez,,24, D(CL),16(6),1504,2,0,8,1,0.2,62.6,1.4,0,6.5,1.7,0.7,1.2,0.2,1.5,0.9,0.2,0,0.2,0.4,0.5,0,0.1,0.6,18.8,0.2,0.6,0,0.83,1.17,0.05,5,0.17
230,230,Fran Beltrán,,25, DMC,33(3),2864,0,2,4,0,0.7,90.1,0.5,0,6.49,0.9,1.5,0.7,0,0.9,1.1,0.1,0,0.7,0.4,0.4,0.1,0.5,0.7,48.8,0.4,2.7,0,0.71,-0.71,0.02,24,0.03
231,231,Andoni Gorosabel,,27," D(R),M(R)",19(8),1712,0,0,3,0,0.5,86.7,0.7,1,6.49,1.5,0.6,0.9,0.1,0.8,0.6,0.1,0,0.5,0.3,0.6,0,0.3,0.5,30.4,0.5,1.1,0,0.45,-0.45,0.02,14,0.03
232,232,Leandro Cabrera,,32, D(CL),31(1),2673,0,1,8,2,0.7,73.3,1.9,0,6.48,1.4,1.3,0.9,0.5,3.3,0.5,0.7,1,0.4,0.2,0.6,0,0.2,0.3,38.5,0.2,2.7,0,2.56,-2.56,0.09,23,0.11
233,233,Óscar Rodríguez,,25," AM(CLR),FW",19(14),1772,2,0,6,0,1.3,84.3,0.3,0,6.48,1,0.7,0.7,0,0.4,0.5,0.1,0,0.7,0.3,0.8,0.1,0.5,0.7,29.4,0.5,1.4,0.1,3.02,-1.02,0.15,43,0.07
234,234,Ferran Torres,,24," AM(LR),FW",14(19),1385,4,2,5,1,1.2,81.2,0.3,1,6.48,0.4,0.1,0.5,0.1,0.1,0.5,0.1,0,0.8,0.9,0.8,0.2,0.7,1.5,15.3,0.5,0.5,0,5.24,-1.24,0.34,38,0.14
235,235,Álex Pozo,,25," D(R),M(R)",20(10),1878,0,3,2,0,0.3,73.0,0.4,0,6.48,1.2,0.9,0.5,0.2,1.1,0.9,0.2,0,0.8,0.4,0.5,0,0.3,0.9,28.5,0.6,1.7,0,0.44,-0.44,0.02,10,0.04
236,236,José Luís Morales,,36," D(R),M(CLR),FW",11(18),1205,7,0,2,0,1.4,73.5,0.3,0,6.48,0.2,0.1,0.2,0,0.1,0.4,0,0,0.3,0.6,0.3,0.4,0.4,0.8,8.2,0.1,0.2,0,6.73,0.27,0.5,41,0.16
237,237,Jørgen Strand Larsen,,24, FW,20(12),1713,4,4,4,0,1.3,69.4,1.3,1,6.48,0.5,0.1,1.1,0,0.8,0.7,0.2,0,0.4,0.4,1.3,0.4,0.8,2.3,10.4,0,0.3,0,4.83,-0.83,0.25,41,0.12
238,238,Unai Simón,,26, GK,31,2746,0,0,2,0,0.0,68.4,0.0,1,6.48,0.1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,25.6,0,5.4,0,,,,,
239,239,Stefan Mitrovic,,33, D(C),18(4),1678,0,0,4,0,0.0,79.0,1.7,0,6.48,0.6,0.8,0.6,0.7,4,0.2,0.5,0,0,0,0.1,0,0,0.1,23.2,0,1.9,0,0.07,-0.07,0,1,0.07
240,240,Edu Expósito,,27, M(C),13(15),1165,2,2,3,1,0.7,79.1,0.5,1,6.47,1.2,0.4,0.5,0,0.7,0.4,0,0,0.8,0.4,1,0,0.5,0.9,17.1,0.3,0.8,0.1,0.67,1.33,0.05,19,0.04
241,241,Toni Villa,,29, AM(CLR),12(12),896,1,3,2,0,0.7,81.9,0.1,2,6.47,1,0.3,0.5,0,0,0.5,0,0,0.6,1,0.8,0.3,0.9,0.8,12.4,0.3,0.2,0,1.07,-0.07,0.11,17,0.06
242,242,Dani García,,33, DMC,18(7),1492,0,2,6,0,0.4,79.9,0.8,0,6.47,1.8,0.8,1.4,0,0.8,0.7,0.2,0,0.4,0.1,0.6,0,0.2,0.2,28.5,0.1,1.6,0,1.25,-1.25,0.08,9,0.14
243,243,Mohamed-Ali Cho,,20," AM(R),FW",5(14),580,1,2,1,0,1.2,73.9,0.3,1,6.47,0.7,0.1,0.6,0,0.1,0.3,0,0,0.4,0.8,0.6,0.2,0.5,1.5,7.1,0.5,0.1,0,2.67,-1.67,0.41,23,0.12
244,244,Hugo Guillamón,,24," D(C),DMC",19(6),1634,1,4,5,0,0.2,84.4,0.8,0,6.46,0.8,0.8,1.4,0,1.1,0.6,0.1,1,1,0,1.4,0,0.6,0.4,39.5,0.7,3.1,0,0.96,0.04,0.05,4,0.24
245,245,Lucas Olaza,,29," D(L),M(L)",16(7),1497,0,1,3,0,0.2,80.4,1.2,0,6.46,1,0.6,0.5,0.1,1.3,0.4,0.3,0,0.7,0.2,0.9,0.1,0.3,0.6,24.8,0.5,1.4,0,0.16,-0.16,0.01,5,0.03
246,246,Luis Hernández,,35, D(CR),35,3150,0,0,6,1,0.2,79.5,1.1,0,6.46,0.9,0.9,0.8,0.3,4,0.4,0.7,0,0.3,0.1,0.2,0.1,0.1,0.1,36.6,0.1,3.4,0,0.32,-0.32,0.01,7,0.05
247,247,Álvaro Aguado,,28, M(C),18(16),1887,1,2,3,0,0.6,85.2,0.4,0,6.46,0.8,0.4,0.4,0,0.4,0.3,0.1,0,1,0.4,1,0,0.3,0.7,31.6,0.3,3.4,0.1,0.92,0.08,0.04,20,0.05
248,248,Unai García,,32, D(C),20(1),1718,0,1,6,1,0.2,80.0,1.8,0,6.46,1.1,0.9,1,0.6,2.7,0.2,0.7,0,0.1,0.2,0.2,0,0.2,0.2,37.7,0.1,3.4,0,0.23,-0.23,0.01,5,0.05
249,249,Óscar Mingueza,,24," D(CR),M(R)",13(8),1285,0,0,2,0,0.2,83.3,0.4,0,6.46,1.8,0.6,0.9,0.2,1,0.3,0.2,0,0.5,0.7,0.4,0,0.5,0.9,35.6,0.3,2,0.1,0.24,-0.24,0.02,5,0.05
250,250,Jesús Navas,,38," D(R),M(R)",21(11),1980,0,0,5,0,0.3,81.2,0.5,0,6.46,0.6,0.7,0.2,0.1,1.3,0.3,0.2,1,0.8,0.3,1,0.2,0.3,0.5,31.7,0.7,2.1,0,0.19,-0.19,0.01,10,0.02
251,251,Nacho Vidal,,29, D(R),15(5),1250,0,0,4,0,0.5,75.9,1.5,0,6.45,1.4,1,1.4,0.3,1.4,0.8,0.2,0,0.2,0.7,0.9,0,0.7,0.9,22.8,0.2,1.1,0.1,0.76,-0.76,0.05,9,0.08
252,252,Yangel Herrera,,26, M(C),12(8),966,2,2,4,0,1.2,82.8,0.9,0,6.45,1.3,0.2,1.7,0,0.6,0.5,0.1,0,0.6,0.6,1.1,0.1,1.1,1.3,19.8,0.2,0.7,0.1,2.95,-0.95,0.27,24,0.12
253,253,Javi Hernández,,26, D(CL),13(12),1117,1,2,3,0,0.6,82.1,0.4,0,6.45,0.8,0.3,0.4,0.2,1.4,0.3,0.2,0,0.3,0.4,0.8,0,0.3,0.3,26,0.2,0.8,0,1.02,-0.02,0.08,16,0.06
254,254,Fernando Calero,,28," D(C),DMC",20(7),1618,0,1,6,0,0.3,81.8,1.3,0,6.45,1.7,0.5,0.8,0.3,1.9,0.5,0.5,0,0.1,0,0.3,0,0.2,0.4,26.6,0,1.9,0,0.53,-0.53,0.03,7,0.08
255,255,Raúl de Tomás,,29, FW,9(10),804,4,0,2,0,2.3,76.7,0.6,0,6.44,0.2,0,1.1,0,0.3,0.2,0,0,0.5,0.9,1.2,1.1,1,1.5,7.7,0.1,0.5,0.1,4.65,-0.65,0.52,43,0.11
256,256,Fali,,30," D(C),DMC",22(3),1722,0,0,6,0,0.4,77.1,1.1,0,6.44,1.1,0.5,0.6,0.1,2.7,0.4,0.6,0,0.2,0.1,0.7,0,0,0.3,23.6,0,3.2,0.1,0.78,-0.78,0.04,9,0.09
257,257,Stole Dimitrievski,,30, GK,37,3325,0,0,4,0,0.0,53.7,0.2,3,6.44,0,0,0,0,0.8,0,0,0,0,0,0.1,0,0,0,24.8,0,4.3,0,,,,,
258,258,Kiko Femenía,,33," D(LR),M(R)",13(7),1137,0,0,0,0,0.1,89.5,0.5,0,6.44,0.9,1,0.3,0.4,1.1,0.3,0.3,0,0.5,0.3,0.4,0,0.5,0.4,32.4,0.2,0.8,0,0.04,-0.04,0,2,0.02
259,259,Jon Moncayola,,25," D(R),M(CR)",25(12),2445,1,3,6,0,1.0,81.6,0.5,0,6.44,1.5,0.5,0.9,0,0.8,1.2,0.1,0,0.7,0.1,0.5,0.1,0.3,0.7,35.5,0.4,3.3,0.1,1.86,-0.86,0.07,36,0.05
260,260,Rubén García,,30," AM(CLR),FW",11(18),1152,2,2,2,0,0.7,79.7,0.4,0,6.44,0.7,0.4,0.5,0,0.3,0.6,0,0,0.9,0.2,0.6,0,0.3,0.9,16.6,0.8,1,0.1,2,0,0.16,20,0.1
261,261,Dani Carvajal,,32, D(R),20(7),1788,0,2,6,1,0.4,87.1,0.4,0,6.44,1.2,0.6,0.8,0.2,1.5,0.6,0.2,0,0.8,0.3,0.6,0.2,0.3,0.9,42.6,0.3,1.9,0,0.9,-0.9,0.05,12,0.07
262,262,Iván Balliu,,32," D(R),M(R)",37,3237,0,0,6,0,0.2,79.8,0.8,0,6.44,1.4,0.7,1.1,0.4,1.8,0.3,0.1,2,0.9,0.3,0.9,0.2,0.2,0.6,35.8,0.6,1.4,0,0.21,-0.21,0.01,6,0.04
263,263,Gabriel Paulista,,33, D(CR),18(3),1508,1,0,2,2,0.7,84.1,2.0,0,6.43,0.8,1.5,0.6,0.5,3.7,0.3,0.7,0,0.2,0,0.5,0,0,0.2,36.2,0,2.6,0,1.02,-0.02,0.06,14,0.07
264,264,Munir El Haddadi,,28," AM(CLR),FW",10(18),1149,3,1,4,0,1.1,69.4,1.0,0,6.43,0.4,0.3,0.5,0,0.1,0.3,0.1,0,0.5,0.4,1.2,0.5,0.9,1.6,12.4,0.8,0.1,0,2.94,0.06,0.23,32,0.09
265,265,Josan,,34," D(R),M(R)",9(17),1070,1,3,3,0,0.2,84.7,0.2,0,6.43,1,0.3,0.4,0.1,0.5,0.5,0,0,0.6,0.8,0.7,0.2,0.8,1,15.8,0.4,0.6,0,0.35,0.65,0.03,6,0.06
266,266,Sergi Gómez,,32, D(CR),26(3),2343,0,0,0,2,0.3,86.0,1.5,0,6.43,1,0.9,0.3,0.7,4.1,0.1,0.7,0,0.2,0,0.3,0,0,0.2,38.6,0,2.9,0,1.21,-1.21,0.05,9,0.13
267,267,Alberto Moreno,,31," D(L),M(L)",14(10),1298,0,1,7,0,0.6,85.4,0.5,0,6.43,1,1,1.1,0.1,1,0.5,0,0,0.5,0.3,0.4,0.1,0.3,0.7,25.1,0.4,0.7,0,0.88,-0.88,0.06,15,0.06
268,268,Papu Gómez,,36," M(CLR),FW",11(8),1063,1,1,4,0,1.2,88.6,0.2,0,6.42,0.3,0.2,0.3,0.1,0.3,0.4,0.1,0,0.7,0.8,1.2,0.2,0.7,1.1,25.3,0.6,1.4,0.1,1.42,-0.42,0.12,22,0.06
269,269,Edinson Cavani,,37," AM(LR),FW",20(5),1463,5,2,6,0,1.4,75.6,0.8,0,6.42,0.3,0.1,0.7,0,0.4,0.5,0.1,0,0.5,0.2,0.3,0.6,0.4,1.2,13.9,0,0.7,0.1,5.78,-0.78,0.36,34,0.17
270,270,Pere Milla,,31," AM(CLR),FW",22(10),1875,6,1,7,0,1.1,71.6,0.9,2,6.42,1,0.3,0.6,0,0.5,0.8,0.1,0,0.4,0.5,1.4,0.4,0.7,1.5,17.6,0.1,0.8,0.1,5.63,0.37,0.27,36,0.16
271,271,Sergio Akieme,,26," D(L),M(L)",27(2),2300,1,0,5,0,0.8,80.6,0.5,1,6.42,0.9,0.5,0.7,0.5,1.3,0.3,0.2,0,0.7,0.9,0.6,0,0.9,1,26.9,0.7,1.2,0,1.54,-0.54,0.06,23,0.07
272,272,Yassine Bounou,,33, GK,26,2154,0,0,2,0,0.0,73.3,0.2,1,6.42,0.1,0.1,0,0,0.7,0.1,0,0,0,0,0,0,0,0.2,32.9,0,6.2,0,,,,,
273,273,Yunus Musah,,21, M(CR),26(7),2121,0,2,10,1,0.7,81.8,0.8,0,6.42,1.5,0.3,1.3,0.1,0.5,0.3,0,0,0.5,0.8,1.3,0.1,0.7,1.6,21.8,0.2,0.9,0.1,2.11,-2.11,0.09,22,0.1
274,274,Mikel Oyarzabal,,27," AM(CLR),FW",14(9),1217,4,1,1,0,0.8,76.9,0.7,1,6.42,0.6,0.1,0.7,0,0.2,0.6,0.2,0,0.6,0.3,0.7,0.5,0.8,1.2,15.6,0.3,0.4,0,4.95,-0.95,0.37,19,0.26
275,275,Iván Villar,,26, GK,19,1710,0,0,0,0,0.0,64.1,0.1,0,6.42,0,0,0,0,0.8,0.1,0,0,0.1,0,0.1,0,0,0,26.1,0,4.9,0,,,,,
276,276,Aritz Elustondo,,30, D(CR),16(9),1450,0,1,5,1,0.3,82.6,0.7,0,6.41,1,0.8,0.8,0.4,1.6,0.5,0.2,0,0.2,0.2,0.4,0,0.3,0.5,27.4,0.1,1.3,0,0.66,-0.66,0.04,8,0.08
277,277,Pedro Bigas,,33, D(CL),25(3),2027,0,0,3,2,0.8,80.9,1.5,0,6.4,1.3,1.2,0.6,0.7,3.3,0.4,0.5,0,0,0.2,0.6,0,0.1,0.5,36.6,0,2.5,0,2.27,-2.27,0.1,22,0.1
278,278,Óscar Gil,,26, D(R),31(2),2571,0,1,14,0,0.3,77.8,0.4,0,6.4,1.9,0.9,1.6,0.2,1.2,0.9,0.5,0,0.5,0.7,1.2,0,0.4,1.6,21.7,0.2,1,0,0.44,-0.44,0.02,11,0.04
279,279,César de la Hoz,,32, DMC,18(7),1672,1,0,6,0,0.3,79.0,1.0,1,6.4,1.5,0.5,0.8,0.1,1.4,0.7,0.2,0,0.2,0.2,0.5,0,0.2,0.5,21.9,0.1,1.5,0,0.38,0.62,0.02,7,0.05
280,280,Roque Mesa,,34, DMC,21(9),1629,2,1,9,1,0.9,83.4,0.4,1,6.4,0.9,0.4,1.3,0,0.6,0.9,0.1,0,0.6,0.5,0.8,0,0.7,0.7,31.4,0.1,3,0.1,1.16,0.84,0.06,26,0.04
281,281,Fidel,,34, M(CLR),21(6),1730,3,2,6,0,0.5,74.3,0.1,0,6.4,0.6,0.2,0.4,0,0.3,1.3,0,0,1,1.2,0.7,0.3,0.9,1.5,30.6,0.5,1.6,0.1,2.13,0.87,0.11,14,0.15
282,282,Dimitri Foulquier,,31," D(CLR),M(R)",17(13),1729,0,2,4,0,0.1,73.2,0.6,1,6.39,1,0.5,0.9,0.2,1.2,0.3,0.1,0,0.4,0.6,0.5,0,0.3,1.1,21.6,0.6,1,0,0.13,-0.13,0.01,3,0.04
283,283,Rafa Mir,,26, FW,16(10),1300,6,0,1,0,1.9,69.3,1.4,1,6.39,0.3,0.2,0.9,0.1,0.4,0.1,0,0,0.3,0,0.4,0.7,0.5,0.9,9.8,0,0.1,0,7.33,-1.33,0.51,50,0.15
284,284,Iddrisu Baba,,28, DMC,20(9),1751,0,0,5,0,0.4,81.9,1.3,0,6.39,1.1,0.4,1.1,0.1,1.1,0.6,0.3,0,0.2,0.4,1,0,0.5,1,20,0,1.5,0,0.62,-0.62,0.03,12,0.05
285,285,Bernardo Espinosa,,34, D(C),14(6),1226,1,1,5,0,0.6,89.1,2.7,1,6.39,0.3,0.6,0.6,0.4,3.5,0.3,0.5,0,0.1,0.2,0.5,0,0.2,0.2,45.5,0,1.4,0,1.39,-0.39,0.1,11,0.13
286,286,Renato Tapia,,28," D(C),DMC",16(12),1450,0,0,6,1,0.5,86.0,0.9,0,6.38,1.7,0.7,1,0.1,1.2,0.7,0.4,0,0.3,0.4,0.6,0,0.5,0.4,28.3,0.1,2.8,0,0.92,-0.92,0.06,15,0.06
287,287,Tanguy Nianzou,,21, D(C),16(3),1370,1,0,1,1,0.3,88.0,1.7,0,6.38,1.1,0.8,0.7,0.4,2.1,0.2,0.3,0,0.1,0.5,0.7,0,0.2,0.2,40.4,0,1.4,0,0.33,0.67,0.02,6,0.05
288,288,Pablo Ibáñez,,25, M(C),12(13),1061,0,1,1,0,0.8,74.1,1.0,1,6.37,1.2,0.3,0.9,0.1,0.8,0.9,0.1,0,0.4,0.3,0.6,0.2,0.6,0.6,15.1,0,0.8,0,1.72,-1.72,0.15,20,0.09
289,289,Helibelton Palacios,,30, D(CR),23(1),1922,0,0,7,0,0.2,77.1,0.9,0,6.37,1.6,0.8,1.3,0.4,2.1,0.3,0.5,0,0.3,0.6,0.8,0,0.3,0.4,28,0.2,1,0,0.25,-0.25,0.01,4,0.06
290,290,Nico Melamed,,23, AM(CL),16(16),1251,1,2,4,0,1.0,84.1,0.4,0,6.36,0.6,0.2,0.8,0,0,0.6,0,0,0.8,0.6,1,0.1,0.8,1.1,12.6,0.3,0.3,0,3.23,-2.23,0.23,33,0.1
291,291,Juan Cruz,,31, D(CL),21(6),2058,0,0,7,0,0.1,80.5,0.7,0,6.36,0.9,0.5,0.6,0.4,2,0.4,0.3,0,0.6,0.2,0.3,0,0.1,0.6,28.7,0.4,1.1,0,0.33,-0.33,0.01,2,0.16
292,292,Gonzalo Montiel,,27," D(CR),M(R)",17(11),1522,0,3,8,1,0.3,80.8,0.5,0,6.35,0.9,0.7,0.7,0.1,1.2,0.5,0.3,0,0.7,0.4,0.4,0.4,0.3,0.8,24.2,0.3,0.8,0.1,1,-1,0.06,8,0.13
293,293,Unai López,,28, M(CR),12(22),1244,1,2,2,0,0.8,84.5,0.2,1,6.35,0.9,0.4,0.6,0,0.2,0.7,0,0,0.6,0.4,0.5,0.1,0.6,0.8,25.3,0.4,2.3,0,1.23,-0.23,0.09,26,0.05
294,294,Joan Jordán,,29, M(C),19(4),1595,0,1,8,0,0.6,88.5,0.5,0,6.35,1.4,0.7,1.5,0,0.6,1,0.3,0,0.3,0.2,0.5,0,0.2,0.7,47.1,0,3.7,0,0.91,-0.91,0.05,13,0.07
295,295,Pathé Ciss,,30, DMC,12(20),1268,1,0,4,0,0.6,82.8,1.1,1,6.35,1.2,0.7,1.2,0,1.1,0.6,0.3,1,0.2,0.2,0.4,0,0.4,0.4,21.7,0,1.5,0,2.25,-1.25,0.16,20,0.11
296,296,Juanpe,,33, D(C),17(2),1429,1,0,3,0,0.3,86.1,0.9,0,6.35,1,0.5,0.6,0.5,3.1,0.3,0.5,0,0.2,0.1,0.1,0,0.1,0,45.9,0,2.6,0,0.43,0.57,0.03,5,0.09
