,Unnamed: 0,player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Was_dribble,Blocks,OwnGoal,key_pass_per_game,dribble_won_per_game,foul_given_game,offside_given_per_game,dispossessed_per_game,turnover_per_game,average_per_pass,corsses_per_game,longpass_per_game,through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot
54,54,Aaron Wan-Bissaka,,26," D(LR),M(R)",16(3),1436,0,0,2,0,0.5,83.5,0.7,0,6.93,2.1,1.2,0.6,0.3,1.8,0.1,0.4,0,0.8,0.9,0.1,0,0.5,0.7,37.1,0.2,0.9,0.1,1.19,-1.19,0.07,10,0.12
55,55,Douglas Luiz,,25, M(C),33(4),2933,6,6,6,1,0.9,86.4,0.7,3,6.93,1.9,1.1,1.3,0,0.6,0.9,0.2,0,1.2,0.6,1.1,0.1,0.9,1,45.9,0.6,2.2,0.1,3.03,2.97,0.09,34,0.09
56,56,Alisson Becker,,31, GK,37,3330,0,1,1,0,0.0,83.4,0.3,2,6.92,0,0,0,0,1,0.1,0,0,0,0.1,0.1,0,0,0,33.5,0,4.5,0,,,,,
57,57,Bernd Leno,,32, GK,36,3240,0,0,3,0,0.0,76.3,0.3,3,6.92,0,0,0,0,0.7,0.1,0,0,0,0,0.1,0,0,0,33.5,0,4.4,0,,,,,
58,58,Callum Wilson,,32, FW,21(10),1887,18,5,4,0,2.4,67.7,0.6,4,6.92,0.3,0,0.7,0,0.2,0.1,0,0,0.7,0.4,1,0.5,1.2,2.3,7.6,0,0.1,0,17.78,0.22,0.85,73,0.24
59,59,Moisés Caicedo,,22, DMC,34(3),3141,1,1,10,0,0.8,88.8,1.0,0,6.92,2.7,1.5,1.8,0,0.7,0.8,0.2,0,1.2,0.8,1.5,0,0.6,1.1,59.7,0.2,2.4,0.1,1.5,-0.5,0.04,28,0.05
60,60,Miguel Almirón,,30," AM(CLR),FW",29(5),2508,11,2,2,0,2.0,84.5,0.2,2,6.91,1.4,0.3,0.6,0,0.4,0.7,0.1,0,0.8,1,1,0.3,0.8,1.5,27.4,0.1,0.4,0,8.27,2.73,0.3,69,0.12
61,61,Christian Nørgaard,,30," D(C),DMC",21(1),1771,1,3,6,0,0.9,76.3,0.8,0,6.9,2.4,1.5,1.6,0,1.8,1.4,0.4,0,0.5,0.4,0.9,0,0.5,0.6,36,0.1,1.4,0,1.49,-0.49,0.08,19,0.08
62,62,Luke Shaw,,28," D(CL),M(L)",30(1),2558,1,2,8,0,0.5,86.0,1.5,1,6.9,1.8,1.2,1.5,0.2,1.7,0.5,0.5,0,1.1,0.5,0.9,0,0.3,0.8,58.2,0.8,2,0,0.93,0.07,0.03,14,0.07
63,63,Joe Willock,,24, M(C),31(4),2578,3,6,1,0,1.7,85.1,0.5,2,6.88,1.5,0.7,1,0,0.4,0.9,0.2,0,1.1,1.1,0.7,0.1,0.8,1.9,25.4,0.4,1,0.1,6.43,-3.43,0.22,58,0.11
64,64,Emiliano Martínez,,31, GK,36,3141,0,0,7,0,0.0,71.6,0.4,3,6.87,0,0,0,0,0.8,0.1,0,1,0.1,0,0.2,0,0,0.1,34.7,0,6.6,0,,,,,
65,65,Oleksandr Zinchenko,,27," D(L),M(CLR)",26(1),2135,1,2,3,0,1.0,87.8,1.9,1,6.86,1.5,0.8,0.2,0.4,1.1,0.7,0.1,0,0.7,0.6,0.4,0,0.6,0.6,63.6,0.3,2.3,0.1,1.27,-0.27,0.05,28,0.05
66,66,Jacob Ramsey,,22, AM(CLR),31(4),2647,6,7,5,0,0.9,83.7,0.5,1,6.86,2,0.7,1,0,0.8,1.1,0.2,1,1.2,0.9,1.3,0.1,1.1,1.8,24.7,0.1,0.5,0,4.8,1.2,0.16,33,0.15
67,67,Roberto Firmino,,32," M(CLR),FW",13(12),1213,11,4,0,0,1.6,79.9,0.6,2,6.85,0.7,0.3,0.4,0,0.1,0.7,0,0,0.8,0.5,0.2,0.2,0.9,1.5,21.8,0.1,0.3,0.2,7.6,3.4,0.56,39,0.19
68,68,Sèrge Aurier,,31," D(CLR),M(R)",22(2),1949,1,0,2,0,0.4,72.8,1.9,1,6.85,2.7,1.2,0.8,0.1,2.7,0.4,0.5,0,0.4,0.7,0.8,0,0.8,1.3,30.6,0.3,0.9,0,0.68,0.32,0.03,9,0.08
69,69,Leandro Trossard,,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.3,0.5,0,0.1,0.6,0,0,1.2,0.8,0.9,0.2,1.2,0.9,19.5,0.8,0.8,0.2,1.36,-0.36,0.13,17,0.08
70,70,Gabriel Magalhães,,26, D(C),38,3411,3,0,5,0,0.8,89.7,2.6,2,6.84,1.3,0.8,0.7,0.7,3.2,0.2,0.7,0,0.1,0.1,1.1,0,0.1,0.5,63.1,0,2.2,0,4.89,-1.89,0.13,32,0.15
71,71,Lisandro Martínez,,26," D(CL),DMC",24(3),2117,1,0,6,0,0.4,87.3,1.2,0,6.84,2,1.2,0.8,0.4,3.6,0.5,1,0,0.2,0.5,0.4,0,0.3,0.4,56.2,0,2.5,0.1,0.58,0.42,0.02,10,0.06
72,72,Morgan Gibbs-White,,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,0.7,0.4,0.9,0,0.3,0.6,0.1,0,1.9,1.4,0.8,0.2,1.3,2.6,25.6,1,1.1,0.3,6.8,-1.8,0.21,59,0.12
73,73,Kalidou Koulibaly,,32, D(C),20(3),1801,2,1,5,1,0.5,87.1,1.4,0,6.83,2,1.3,1,0.4,3.1,0.6,0.6,0,0.3,0.2,0.4,0,0.1,0.4,63,0,2.9,0,1.14,0.86,0.06,11,0.1
74,74,Jadon Sancho,,24, AM(CLR),21(5),1699,6,3,0,0,0.8,85.0,0.1,0,6.82,0.6,0.3,0.3,0,0.2,0.8,0.1,0,1.7,1.3,0.4,0.3,0.8,1.9,28.8,0.1,0.4,0.1,4.03,1.97,0.21,21,0.19
75,75,Philip Billing,,27," M(C),FW",34(2),2787,7,1,5,0,1.1,79.4,1.4,3,6.82,1.8,0.9,0.8,0.1,1.4,0.9,0.2,0,0.7,0.8,1,0.1,1,1.2,28,0.2,0.7,0.1,4.22,2.78,0.14,38,0.11
76,76,Antony,,24, AM(R),23(2),1819,4,2,5,0,2.9,82.2,0.2,1,6.82,0.9,0.4,0.6,0,0.1,0.8,0,0,1.1,1.2,1,0.1,0.5,1.5,31,0.1,0.7,0,5.75,-1.75,0.28,72,0.08
77,77,Alex Iwobi,,27, M(CLR),38,3382,2,7,2,0,1.1,78.8,0.3,0,6.82,1.8,0.7,0.5,0,0.7,0.8,0.1,0,1.7,1.4,0.4,0.1,1.1,1.8,36.6,0.8,1.9,0.2,2.89,-0.89,0.08,42,0.07
78,78,Wilfried Zaha,,31," AM(LR),FW",27,2295,7,2,5,0,2.4,81.3,0.2,2,6.82,1.2,0.6,1.3,0,0.2,0.5,0,0,1,2,2.9,0.5,3,3.5,22.4,0.2,0.3,0.1,7.68,-0.68,0.3,66,0.12
79,79,Mathias Jensen,,28, M(C),37,2830,5,6,5,0,0.6,75.7,0.3,3,6.81,1.9,0.9,0.9,0,0.6,1.7,0.1,0,1.3,0.7,0.7,0,0.9,1.5,32.9,1.4,3,0,1.8,3.2,0.06,23,0.08
80,80,John McGinn,,29, M(CLR),30(4),2698,1,3,7,0,1.2,81.5,0.6,2,6.81,1.9,0.7,1.2,0,0.4,1.1,0.1,0,0.5,1.3,1.9,0,1,1.7,28.5,0.4,1.9,0.1,2.2,-1.2,0.07,42,0.05
81,81,Kepa,,29, GK,29,2566,0,0,1,0,0.0,80.7,0.4,2,6.81,0.1,0,0,0,1.1,0,0,0,0,0,0.3,0,0,0,30.9,0,4.1,0,,,,,
82,82,Jarrod Bowen,,27," AM(CLR),FW",36(2),3237,6,5,2,0,2.0,72.7,0.9,3,6.8,1,0.9,0.7,0.1,0.5,1.1,0.2,0,1.3,0.9,1.8,0.3,1.4,1.8,18.8,0.8,0.6,0,9.63,-3.63,0.27,75,0.13
83,83,Tomás Soucek,,29, M(C),32(4),2820,2,3,3,0,0.9,72.1,3.2,1,6.8,2.1,1.5,1.4,0,1.9,0.8,0.5,0,0.4,0.1,0.4,0.1,0.5,0.6,27.1,0.2,1.1,0,3.81,-1.81,0.12,34,0.11
84,84,Bernardo Silva,,29," M(CLR),FW",24(10),2203,4,5,5,0,0.7,89.1,0.1,0,6.8,1.3,0.5,0.9,0,0.2,0.9,0.2,0,0.9,0.8,0.4,0.1,0.9,0.9,41.7,0.4,1.7,0.1,2.33,1.67,0.1,25,0.09
85,85,Allan Saint-Maximin,,27," AM(CLR),FW",12(13),1119,1,5,1,0,1.1,75.1,0.1,2,6.8,0.4,0.2,0.2,0,0,0.4,0,0,1.2,2.3,0.6,0.1,1.2,1.2,16.2,0.2,0.8,0,1.78,-0.78,0.14,28,0.06
86,86,Jordan Ayew,,32," AM(CLR),FW",31(7),2721,4,3,5,0,0.8,80.5,1.3,1,6.8,1.7,0.4,1.3,0.1,0.8,0.8,0.1,0,0.8,1.7,2.4,0.1,2.2,2.8,21.6,0.3,0.2,0,2.83,1.17,0.09,32,0.09
87,87,John Stones,,29," D(CR),DMC",21(2),1849,2,2,2,0,0.5,93.2,1.4,0,6.8,1,0.4,0.4,0.3,1.7,0.1,0.4,1,0.3,0.3,0.3,0,0.2,0.3,65.7,0,2.8,0,1.32,0.68,0.06,11,0.12
88,88,Cristian Romero,,26, D(C),26(1),2365,0,1,9,1,0.4,87.7,2.1,1,6.8,2.5,1.6,1.6,0.3,3.6,0.6,0.7,0,0.3,0.5,0.4,0,0.4,0.7,58.7,0,3,0.1,0.86,-0.86,0.03,11,0.08
89,89,Youri Tielemans,,26, M(C),27(4),2351,3,2,4,0,1.0,82.1,0.8,1,6.8,2.1,0.9,1.1,0,0.8,1.3,0.3,0,1,0.8,0.8,0,0.5,1.1,50.2,0.4,2.1,0.2,2.45,0.55,0.09,31,0.08
90,90,Rúben Dias,,26, D(C),22(4),1999,0,0,3,0,0.4,92.7,1.7,0,6.79,0.8,0.7,0.7,0.5,2.1,0.3,0.5,0,0.1,0.3,0.3,0,0.2,0,79.7,0,2.6,0,1.8,-1.8,0.08,10,0.18
91,91,Joachim Andersen,,27, D(C),32,2784,1,0,8,0,0.7,79.7,2.7,0,6.79,1.3,0.8,0.8,0.7,5.8,0.5,0.4,2,0.4,0.2,0.5,0.1,0.1,0.3,60.6,0,6.3,0.1,2.09,-1.09,0.07,22,0.1
92,92,Darwin Núñez,,24," AM(CL),FW",19(10),1701,9,3,1,1,2.9,67.1,1.2,2,6.79,0.4,0.1,0.9,0,0.4,0.4,0,0,1,0.6,0.6,0.6,0.9,1.4,12.8,0,0.6,0,13.19,-4.19,0.7,84,0.16
93,93,Pervis Estupiñán,,26," D(L),M(L)",31(4),2683,1,5,4,0,0.8,84.0,1.0,2,6.79,1.7,1.1,1.2,0.1,1,0.7,0.2,0,1.5,0.5,0.7,0.3,0.8,1.1,46.3,0.8,0.9,0,1.87,-0.87,0.06,29,0.06
94,94,Dominic Solanke,,26, FW,32(1),2873,6,7,2,0,2.3,69.8,1.6,3,6.79,0.5,0.2,1.2,0.1,1.3,0.5,0.2,0,0.6,1.4,1.6,0.3,2.2,4.1,15.6,0,0.2,0,9.77,-3.77,0.31,76,0.13
95,95,Mohammed Salisu,,25, D(CL),21(1),1973,0,1,5,0,0.9,76.8,2.5,0,6.79,2.3,1.4,1.2,0.5,5.4,0.5,1.1,1,0.3,0.4,0.1,0,0.4,0.2,49.5,0.2,3.3,0,1.7,-1.7,0.08,19,0.09
96,96,Ben White,,26," D(CR),DMC",36(2),3068,2,5,5,0,0.3,86.6,0.9,0,6.78,1.6,0.6,0.7,0.4,2,0.7,0.3,0,0.7,0.2,0.8,0,0.2,0.7,51.3,0.4,1.5,0.1,0.84,1.16,0.02,10,0.08
97,97,Andy Robertson,,30," D(L),M(L)",29(5),2588,0,8,3,0,0.4,84.2,0.6,0,6.78,1.1,0.5,0.6,0.4,1.3,0.6,0.1,0,1.5,0.5,0.3,0.2,0.2,0.9,53.9,1.6,1.6,0,1,-1,0.03,13,0.08
98,98,Julio Enciso,,20, AM(CL),7(13),802,4,2,1,0,1.9,72.7,0.3,1,6.78,0.7,0.2,0.7,0,0.1,0.3,0,0,0.7,1.6,0.8,0.2,1,1,12.1,0,0.1,0.2,4.38,-0.37,0.49,38,0.12
99,99,Dejan Kulusevski,,24," AM(CR),FW",23(7),2079,2,7,2,0,1.4,82.5,0.1,1,6.78,1.3,0.4,1.2,0,0.2,0.9,0,0,1.6,1.7,0.8,0.1,1.7,2.6,22.5,0.6,0.3,0.1,2.58,-0.58,0.11,43,0.06
100,100,William Saliba,,23, D(C),27,2416,2,1,4,0,0.2,91.0,2.0,1,6.77,1.3,0.7,0.7,0.5,3,0.1,0.4,1,0.2,0.3,0.5,0,0.2,0.6,69,0,2.4,0,0.75,1.25,0.03,6,0.13
101,101,Emerson Royal,,25," D(CR),M(R)",20(6),1737,2,1,2,1,0.7,83.1,1.1,1,6.77,2.1,0.7,0.8,0.1,2.5,0.5,0.1,0,0.3,0.6,1.3,0,0.7,0.8,33.2,0.2,1.3,0,1.43,0.57,0.07,17,0.08
102,102,Dan Burn,,31," D(CL),M(L)",35(3),3117,1,0,6,0,0.6,78.6,2.2,1,6.77,1.6,0.8,0.9,0.2,2.7,0.9,0.4,0,0.4,0.3,0.1,0.2,0.2,0.9,37.8,0.1,1.4,0,2.08,-1.08,0.06,21,0.1
103,103,Neto,,34, GK,27,2386,0,0,4,0,0.0,56.0,0.2,2,6.76,0.1,0,0,0,0.9,0,0,0,0,0,0.1,0,0,0,25.8,0,6.4,0,,,,,
104,104,Vicente Guaita,,37, GK,27,2430,0,0,1,0,0.0,67.5,0.4,2,6.76,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,26,0,5.6,0,,,,,
105,105,Danny Welbeck,,33," AM(CLR),FW",21(10),1859,6,3,0,0,2.0,84.7,1.0,2,6.76,0.5,0.2,0.8,0.1,0.6,0.2,0.1,0,1,0.7,0.6,0.2,0.7,1.9,14.2,0,0.1,0.1,8.96,-2.96,0.43,62,0.14
106,106,Kai Havertz,,24," M(CR),FW",30(5),2580,7,1,5,0,2.0,82.4,2.3,2,6.75,1,0.2,1.7,0,1.1,0.6,0,0,1.1,0.5,0.7,0.8,1,2.3,24.8,0.1,0.4,0.1,11.95,-4.95,0.42,71,0.17
107,107,Nathan Aké,,29," D(CL),DMC",22(4),1876,1,0,2,0,0.3,91.1,1.4,0,6.75,1,0.8,0.5,0.5,1.8,0.2,0.4,0,0.3,0.1,0.5,0,0,0.6,65.6,0,1.3,0,1.24,-0.24,0.06,9,0.14
108,108,Antonee Robinson,,26," D(L),M(L)",35,3089,0,1,8,0,0.1,76.9,1.1,0,6.75,1.8,1.5,0.9,0.3,2.2,0.6,0.4,0,0.6,1.1,0.7,0.1,0.6,1.1,41.9,0.9,2.3,0,0.07,-0.07,0,3,0.02
109,109,Tyrone Mings,,31, D(CL),35,3150,1,2,7,0,0.2,85.3,1.8,1,6.75,0.4,1.5,0.5,1,4.5,0.3,0.6,1,0.1,0.2,0.6,0.1,0.2,0.2,53.9,0,3,0,1.09,-0.09,0.03,7,0.16
110,110,Sven Botman,,24, D(C),35(1),3129,0,0,2,0,0.6,86.8,2.1,0,6.74,1.1,0.9,0.4,0.5,3.3,0.2,0.7,0,0.3,0,0.3,0.1,0.1,0.3,48.7,0,2.8,0,2.21,-2.21,0.06,22,0.1
111,111,Ivan Perisic,,35," M(CLR),FW",23(11),2112,1,8,6,0,0.9,72.3,1.0,1,6.74,1.2,0.6,0.9,0,1.2,0.6,0.2,0,1.4,0.5,0.2,0.2,0.4,1,23,1.4,1.1,0,3.14,-2.14,0.13,29,0.11
112,112,Tosin Adarabioyo,,26, D(CR),23(2),2084,1,0,4,0,0.6,82.4,2.4,0,6.74,1.2,1,0.7,1,5.5,0.3,0.6,0,0.2,0.4,0.2,0.1,0.2,0.2,51.4,0,3.6,0.1,0.57,0.43,0.02,16,0.04
113,113,Dango Ouattara,,22," D(L),M(LR)",15(4),1246,1,3,1,0,1.4,65.8,1.6,1,6.74,1.5,0.7,0.3,0.1,1.5,1,0.2,0,0.9,1.6,0.8,0.4,0.7,2.1,15.5,0.5,0.5,0.1,3.01,-2.01,0.22,26,0.12
114,114,Raheem Sterling,,29," M(CLR),FW",23(5),1905,6,3,4,0,1.5,78.9,0.2,2,6.74,0.6,0.1,0.8,0,0.1,0.2,0,0,1.2,1.4,1.1,0.4,1.8,1.6,22.5,0.4,0.2,0.1,7.8,-1.8,0.37,42,0.19
115,115,Diogo Jota,,27," AM(CLR),FW",12(10),1133,7,4,2,0,1.6,75.9,0.8,1,6.74,1,0.1,0.9,0,0.4,1.1,0,0,0.8,0.6,0.7,0.1,0.9,1.5,17,0.1,0.1,0,6.97,0.03,0.55,35,0.2
116,116,Tyler Adams,,25," D(R),M(CR)",24,2157,0,0,4,1,0.2,82.4,1.1,0,6.73,3.7,1.5,1.5,0,1,1.2,0.3,0,1,0.3,0.9,0,0.8,1.2,55.3,0,1.7,0,0.09,-0.09,0,4,0.02
117,117,Andreas Pereira,,28, M(CLR),33,2718,4,6,8,0,1.9,73.7,0.3,3,6.73,0.5,0.2,1.2,0,0.2,0.8,0.1,0,1.8,0.5,0.9,0.1,1.5,1.5,25.9,2,1.6,0,6.18,-2.18,0.2,62,0.1
118,118,Jack Harrison,,27," AM(CLR),FW",34(2),2729,5,7,2,0,1.1,71.0,0.1,4,6.72,1.1,0.6,1.1,0,0.6,1.1,0.1,0,1.5,1.3,1,0.1,1.7,2.6,25.9,1.3,0.7,0.1,4.48,0.52,0.15,39,0.11
119,119,Cheick Doucouré,,24, DMC,34,2786,0,3,9,1,1.1,83.6,0.9,0,6.72,2.3,1.6,1.1,0,1.4,0.7,0.4,0,0.8,0.4,0.4,0,0.6,0.8,36.4,0.1,1.4,0.1,1.38,-1.38,0.04,36,0.04
120,120,Timothy Castagne,,28," D(CLR),M(LR)",36(1),3257,2,3,3,0,0.5,80.7,1.5,1,6.71,2.4,1.2,0.7,0.2,2.5,1.2,0.4,0,0.6,0.3,0.4,0.2,0.5,0.9,40.6,0.4,1.1,0,1.92,0.08,0.05,19,0.1
121,121,Armel Bella-Kotchap,,22, D(C),24,1885,0,2,4,0,0.6,80.3,1.7,0,6.71,1.5,1.8,0.4,0.3,4.5,0.2,0.5,0,0.3,0.2,1.4,0,0.3,0.4,38.6,0,2,0,1.35,-1.35,0.06,14,0.1
122,122,Kiernan Dewsbury-Hall,,25, M(C),28(3),2316,2,2,3,1,0.8,78.5,0.5,1,6.71,1.7,0.9,1.2,0,0.7,0.9,0.4,0,1.3,1.4,1.1,0,1,2.4,35.3,0.3,1.8,0.1,2.76,-0.76,0.11,26,0.11
123,123,Álex Moreno,,30," D(L),M(L)",14(5),1336,0,3,3,0,0.7,79.4,0.5,0,6.71,1.2,0.4,0.9,0.3,1.6,1.2,0.2,0,1.2,1.2,0.6,0,0.8,2,30.5,0.8,0.5,0.1,0.62,-0.62,0.04,13,0.05
124,124,Fabinho,,30," D(CR),DMC",31(5),2678,0,2,11,0,0.5,88.7,0.8,0,6.71,1.8,1,1.5,0.1,1.1,1.1,0.3,0,0.5,0.2,0.7,0,0.3,0.5,50.4,0,2,0.1,0.76,-0.76,0.03,18,0.04
125,125,Amadou Onana,,22, DMC,29(4),2496,1,2,9,0,1.0,84.0,1.8,0,6.71,2.2,1.1,1.3,0,1.1,0.4,0.2,0,0.7,0.5,1.5,0.1,0.5,1.5,29.4,0,1.2,0.1,3.33,-2.33,0.12,34,0.1
126,126,Victor Lindelöf,,29, D(CLR),14(6),1361,0,0,1,0,0.2,93.2,1.7,0,6.7,1.1,1.1,0.5,0.4,3.2,0.4,0.5,0,0.2,0.1,0.2,0,0.1,0.1,46.4,0,1.3,0,0.18,-0.18,0.01,3,0.06
127,127,Julián Álvarez,,24," AM(CR),FW",13(18),1454,9,0,0,0,1.5,82.7,0.3,2,6.7,0.8,0.1,0.7,0,0.2,0.7,0,0,0.6,0.7,0.5,0.1,0.8,0.9,15.1,0.1,0.6,0.1,7.31,1.69,0.45,47,0.16
128,128,Nick Pope,,32, GK,37,3262,0,0,3,1,0.0,58.8,0.1,2,6.7,0,0,0,0,1.2,0.1,0,0,0.1,0,0.1,0,0,0.1,17.8,0,3.8,0,,,,,
129,129,Saïd Benrahma,,28, AM(CLR),22(13),2073,6,3,0,0,2.1,82.0,0.1,1,6.7,0.7,0.3,0.5,0,0.3,0.5,0,0,1.4,1.5,0.4,0.2,1.2,1.5,20,0.4,0.4,0.1,6.75,-0.75,0.29,73,0.09
130,130,Emiliano Buendía,,27," M(CLR),FW",27(11),2423,5,2,0,0,1.3,78.6,0.6,2,6.7,1.3,0.5,1.1,0,0.3,1.5,0.1,0,1.1,0.7,1.2,0,1.5,1.7,26.1,0,1.2,0.2,5.81,-0.81,0.22,49,0.12
131,131,Mason Mount,,25, M(CLR),20(4),1658,3,2,4,0,1.4,80.1,0.4,2,6.7,1.4,0.3,1.2,0,0.3,0.5,0.3,0,1.3,0.6,1.1,0,1.2,1.5,29.4,0.6,1,0.1,2.4,0.6,0.13,33,0.07
132,132,Christian Eriksen,,32," M(CLR),FW",25(3),2062,1,8,3,0,1.4,84.6,0.3,1,6.7,0.8,0.4,0.5,0,0.7,0.8,0.3,0,1.3,0.3,0.4,0.1,0.7,0.9,49.7,0.7,2.3,0.1,4.78,-3.78,0.21,39,0.12
133,133,Jordan Pickford,,30, GK,37,3330,0,1,6,0,0.0,51.8,0.2,2,6.69,0,0.1,0,0,0.9,0,0,0,0.1,0,0.1,0,0,0,31.2,0,7.9,0,,,,,
134,134,Joe Gomez,,26, D(CLR),15(6),1461,0,0,3,0,0.3,86.6,2.2,0,6.69,1.3,1.1,0.6,0.3,2.2,0.4,0.5,0,0,0.3,0.2,0,0.2,0.6,62.9,0,3.5,0.1,0.16,-0.16,0.01,6,0.03
135,135,Kurt Zouma,,29, D(CR),24(1),1991,2,0,0,0,0.8,84.5,2.2,2,6.68,0.4,1.2,0.6,0.3,4.7,0.1,0.6,0,0,0.1,0.3,0,0.1,0.2,33,0,2,0,2.07,-0.07,0.09,19,0.11
136,136,Marc Guéhi,,23, D(C),37,3330,1,0,8,0,0.4,85.5,1.5,0,6.68,1.4,1.2,0.6,0.6,3.6,0.4,0.6,1,0.3,0.4,1.1,0,0.2,0.5,59.5,0,4.1,0.1,1.59,-0.59,0.04,14,0.11
137,137,Rodrigo,,33," M(CLR),FW",23(8),1945,13,1,6,0,2.2,72.5,1.1,1,6.68,0.8,0.2,0.9,0,0.7,0.4,0.1,0,0.5,0.4,0.4,0.3,0.8,1.8,16.7,0.2,0.7,0,8.34,4.66,0.39,67,0.12
138,138,Lukasz Fabianski,,39, GK,36,3114,0,0,1,0,0.0,58.1,0.5,0,6.68,0.1,0,0,0,0.7,0,0,0,0,0,0.1,0,0,0.1,21.5,0,5.8,0,,,,,
139,139,Evan Ferguson,,19, FW,10(9),952,6,2,1,0,1.9,81.1,0.5,0,6.67,0.3,0.1,0.5,0,0.3,0.3,0.1,0,0.6,0.4,0.6,0.3,1.1,1.5,11.7,0,0.1,0.1,5.65,0.35,0.53,36,0.16
140,140,David de Gea,,33, GK,38,3420,0,0,0,0,0.0,68.3,0.1,1,6.67,0,0,0,0,0.7,0,0,0,0,0,0.1,0,0,0,28.5,0,4.9,0,,,,,
141,141,Jan Bednarek,,28, D(C),20,1674,0,0,5,0,0.4,84.2,2.1,0,6.67,1.4,2.5,0.8,0.4,4.4,0.2,1.4,1,0.2,0.1,0.4,0,0.1,0.1,44.4,0,2.5,0,0.3,-0.3,0.02,8,0.04
142,142,Pascal Struijk,,24," D(CL),DMC",26(3),2205,2,1,5,0,0.6,79.5,2.1,0,6.66,2.9,1.1,1,0.3,2.2,0.9,0.4,0,0.5,0.3,0.4,0,0.4,0.9,37,0.2,0.9,0,1.41,0.59,0.06,16,0.09
143,143,Eric Dier,,30," D(CR),DMC",31(2),2817,2,1,3,0,0.5,85.9,2.4,1,6.66,0.9,1.1,0.8,0.2,3.3,0.3,0.7,0,0.2,0.1,0.3,0,0.1,0.3,59.9,0.1,3.6,0,1.31,0.69,0.04,17,0.08
144,144,Tim Ream,,36," D(CL),DMC",33,2899,1,0,2,0,0.1,87.0,1.5,1,6.66,0.9,1.2,0.5,0.7,3.4,0.4,0.7,0,0.1,0.4,0.2,0,0.2,0.5,57.6,0,4.2,0,0.42,0.58,0.01,3,0.14
145,145,Issa Diop,,27, D(C),21(4),2009,1,0,2,0,0.1,87.1,1.3,0,6.66,1.1,1.4,0.6,0.6,3.4,0.6,0.7,0,0.1,0.2,0.3,0.1,0,0.4,55.8,0,2.4,0,0.2,0.8,0.01,3,0.07
146,146,Jeffrey Schlupp,,31," D(L),M(CLR)",30(4),2546,3,1,7,0,0.8,75.5,0.8,1,6.66,1.9,0.7,1.5,0,1,0.6,0.2,0,0.5,0.9,1,0,1,1,25.1,0,0.8,0,3.66,-0.66,0.13,28,0.13
147,147,Harvey Barnes,,26, AM(CL),32(2),2720,13,1,3,0,2.1,73.5,0.9,0,6.66,0.8,0.2,1.1,0,0.3,0.8,0,0,0.6,0.8,1.1,0.3,1.2,2.2,21.4,0.2,0.3,0.1,9.11,3.89,0.3,72,0.13
148,148,Wout Faes,,26, D(CL),31,2787,1,2,4,1,0.4,85.8,1.9,0,6.66,1.8,1.3,0.7,0.6,3.6,0.5,1.2,2,0.3,0.3,0.5,0,0.2,0.5,59.4,0,2.5,0,1.19,-0.19,0.04,13,0.09
149,149,Idrissa Gueye,,34, M(C),32(1),2594,0,1,7,0,0.5,84.5,0.8,0,6.65,2.9,1.7,1.3,0,0.9,0.9,0.4,0,0.4,0.6,1.5,0,0.5,0.9,36.6,0,1.1,0,0.65,-0.65,0.02,15,0.04
150,150,Jefferson Lerma,,29," D(CR),DMC",37,3256,5,0,7,0,0.9,82.2,1.7,1,6.65,1.4,1.3,1,0.1,2.4,0.7,0.4,1,0.5,0.4,0.9,0.1,0.5,0.6,42.9,0.1,1.2,0.1,3.23,1.77,0.09,35,0.09
151,151,Marc Cucurella,,25," D(CL),M(L)",21(3),1679,0,2,4,0,0.3,86.4,0.7,0,6.65,2.8,0.7,0.7,0.1,1.5,1.3,0.3,0,0.5,0.2,0.9,0,0.3,0.6,45.4,0.5,1.3,0,0.33,-0.33,0.02,7,0.05
152,152,Joel Ward,,34," D(CLR),DMC,M(R)",24(4),2256,1,0,6,0,0.3,75.4,2.1,0,6.65,1.8,0.9,1,0.3,2.8,0.4,0.6,0,0.3,0.3,0.4,0,0.4,0.9,35.8,0.3,1.3,0,1.09,-0.09,0.04,8,0.14
153,153,Raphaël Varane,,31, D(C),22(2),1917,0,0,1,0,0.3,86.5,1.8,0,6.64,1,0.5,0.5,0.3,3.7,0.4,0.7,1,0.2,0.3,0.1,0.1,0,0.1,45.8,0,2.3,0,0.86,-0.86,0.04,8,0.11
154,154,Rico Henry,,26," D(L),M(L)",37,3244,0,2,4,0,0.6,75.0,1.1,0,6.64,1.5,0.8,0.9,0.2,1.9,0.5,0.2,0,0.6,0.7,1,0.1,1.2,1.4,26.3,0.6,1.1,0.1,1.92,-1.92,0.05,22,0.09
155,155,Sean Longstaff,,26, DMC,28(5),2517,1,4,2,0,1.0,82.8,0.7,0,6.64,1.3,0.5,0.9,0,0.7,1,0.2,0,0.7,0.2,1.2,0.2,0.9,1.1,34.1,0.2,1.4,0.1,4.37,-3.37,0.16,33,0.13
