,Unnamed: 0,player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Dribbles allowed,Blocks,OwnGoal,Key_pass_per_game,Dribble,Foul_given_game,Offside_given_per_game,Dispossessed_per_game,Unsuccessful touches,Average_per_pass,Crosses_per_game,Longpass_per_game,Through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot
97,74,Wesley Fofana,Leicester,23, D(C),2,180,0,0,1,0,1.0,84.2,2.5,0,6.9,2,1.3,0.7,0.3,2.2,0.9,0.7,0,0,1,1.5,0.5,0,1.5,69.5,0,1,0,0.37,-0.37,0.19,2,0.19
98,74,Wesley Fofana,Leicester,23, D(C),2,180,0,0,1,0,1.0,84.2,2.5,0,6.9,2,1.3,0.7,0.3,2.2,0.9,0.7,0,0,1,1.5,0.5,0,1.5,69.5,0,1,0,0.44,0.56,0.03,6,0.07
99,74,Wesley Fofana,Leicester,23, D(C),2,180,0,0,1,0,1.0,84.2,2.5,0,6.9,2,1.3,0.7,0.3,2.2,0.9,0.7,0,0,1,1.5,0.5,0,1.5,57.5,0.1,0.9,0,0.37,-0.37,0.19,2,0.19
100,74,Wesley Fofana,Leicester,23, D(C),2,180,0,0,1,0,1.0,84.2,2.5,0,6.9,2,1.3,0.7,0.3,2.2,0.9,0.7,0,0,1,1.5,0.5,0,1.5,57.5,0.1,0.9,0,0.44,0.56,0.03,6,0.07
101,74,Wesley Fofana,Leicester,23, D(C),2,180,0,0,1,0,1.0,84.2,2.5,0,6.9,2,1.3,0.7,0.3,2.2,0.9,0.7,0,0.1,0.5,1.5,0,0.4,0.6,69.5,0,1,0,0.37,-0.37,0.19,2,0.19
102,74,Wesley Fofana,Leicester,23, D(C),2,180,0,0,1,0,1.0,84.2,2.5,0,6.9,2,1.3,0.7,0.3,2.2,0.9,0.7,0,0.1,0.5,1.5,0,0.4,0.6,69.5,0,1,0,0.44,0.56,0.03,6,0.07
103,74,Wesley Fofana,Leicester,23, D(C),2,180,0,0,1,0,1.0,84.2,2.5,0,6.9,2,1.3,0.7,0.3,2.2,0.9,0.7,0,0.1,0.5,1.5,0,0.4,0.6,57.5,0.1,0.9,0,0.37,-0.37,0.19,2,0.19
104,74,Wesley Fofana,Leicester,23, D(C),2,180,0,0,1,0,1.0,84.2,2.5,0,6.9,2,1.3,0.7,0.3,2.2,0.9,0.7,0,0.1,0.5,1.5,0,0.4,0.6,57.5,0.1,0.9,0,0.44,0.56,0.03,6,0.07
105,75,Christian Nørgaard,Brentford,30," D(C),DMC",21(1),1771,1,3,6,0,0.9,76.3,0.8,0,6.9,2.4,1.5,1.6,0,1.8,1.4,0.4,0,0.5,0.4,0.9,0,0.5,0.6,36,0.1,1.4,0,1.49,-0.49,0.08,19,0.08
106,76,Lewis Hall,Chelsea,19," D(L),M(L)",8(1),658,0,0,1,0,1.2,83.7,0.8,0,6.9,2.6,1.2,0.3,0.1,1.1,0.8,0,0,1.6,1.2,1.2,0.1,0.8,1.8,39.4,1.3,2.7,0,0.98,-0.98,0.13,11,0.09
107,77,Luke Shaw,Man Utd,28," D(CL),M(L)",30(1),2558,1,2,8,0,0.5,86.0,1.5,1,6.9,1.8,1.2,1.5,0.2,1.7,0.5,0.5,0,1.1,0.5,0.9,0,0.3,0.8,58.2,0.8,2,0,0.93,0.07,0.03,14,0.07
108,78,Joe Willock,Newcastle,24, M(C),31(4),2578,3,6,1,0,1.7,85.1,0.5,2,6.88,1.5,0.7,1,0,0.4,0.9,0.2,0,1.1,1.1,0.7,0.1,0.8,1.9,25.4,0.4,1,0.1,6.43,-3.43,0.22,58,0.11
109,79,Emiliano Martínez,Aston Villa,31, GK,36,3141,0,0,7,0,0.0,71.6,0.4,3,6.87,0,0,0,0,0.8,0.1,0,1,0.1,0,0.2,0,0,0.1,34.7,0,6.6,0,,,,,
110,80,Oleksandr Zinchenko,Arsenal,27," D(L),M(CLR)",26(1),2135,1,2,3,0,1.0,87.8,1.9,1,6.86,1.5,0.8,0.2,0.4,1.1,0.7,0.1,0,0.7,0.6,0.4,0,0.6,0.6,63.6,0.3,2.3,0.1,1.27,-0.27,0.05,28,0.05
111,81,Jacob Ramsey,Aston Villa,22, AM(CLR),31(4),2647,6,7,5,0,0.9,83.7,0.5,1,6.86,2,0.7,1,0,0.8,1.1,0.2,1,1.2,0.9,1.3,0.1,1.1,1.8,24.7,0.1,0.5,0,4.8,1.2,0.16,33,0.15
112,82,Roberto Firmino,Liverpool,32," M(CLR),FW",13(12),1213,11,4,0,0,1.6,79.9,0.6,2,6.85,0.7,0.3,0.4,0,0.1,0.7,0,0,0.8,0.5,0.2,0.2,0.9,1.5,21.8,0.1,0.3,0.2,7.6,3.4,0.56,39,0.19
113,83,Sèrge Aurier,Nottingham Forest,31," D(CLR),M(R)",22(2),1949,1,0,2,0,0.4,72.8,1.9,1,6.85,2.7,1.2,0.8,0.1,2.7,0.4,0.5,0,0.4,0.7,0.8,0,0.8,1.3,30.6,0.3,0.9,0,0.68,0.32,0.03,9,0.08
114,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.4,0.6,0,0,0.4,0,0,1.4,0.9,0.8,0.3,1.6,2.4,29.5,0.6,1.6,0.2,4.89,2.11,0.33,38,0.13
115,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.4,0.6,0,0,0.4,0,0,1.4,0.9,0.8,0.3,1.6,2.4,29.5,0.6,1.6,0.2,1.36,-0.36,0.13,17,0.08
116,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.4,0.6,0,0,0.4,0,0,1.4,0.9,0.8,0.3,1.6,2.4,19.5,0.8,0.8,0.2,4.89,2.11,0.33,38,0.13
117,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.4,0.6,0,0,0.4,0,0,1.4,0.9,0.8,0.3,1.6,2.4,19.5,0.8,0.8,0.2,1.36,-0.36,0.13,17,0.08
118,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.4,0.6,0,0,0.4,0,0,1.2,0.8,0.9,0.2,1.2,0.9,29.5,0.6,1.6,0.2,4.89,2.11,0.33,38,0.13
119,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.4,0.6,0,0,0.4,0,0,1.2,0.8,0.9,0.2,1.2,0.9,29.5,0.6,1.6,0.2,1.36,-0.36,0.13,17,0.08
120,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.4,0.6,0,0,0.4,0,0,1.2,0.8,0.9,0.2,1.2,0.9,19.5,0.8,0.8,0.2,4.89,2.11,0.33,38,0.13
121,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.4,0.6,0,0,0.4,0,0,1.2,0.8,0.9,0.2,1.2,0.9,19.5,0.8,0.8,0.2,1.36,-0.36,0.13,17,0.08
122,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.3,0.5,0,0.1,0.6,0,0,1.4,0.9,0.8,0.3,1.6,2.4,29.5,0.6,1.6,0.2,4.89,2.11,0.33,38,0.13
123,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.3,0.5,0,0.1,0.6,0,0,1.4,0.9,0.8,0.3,1.6,2.4,29.5,0.6,1.6,0.2,1.36,-0.36,0.13,17,0.08
124,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.3,0.5,0,0.1,0.6,0,0,1.4,0.9,0.8,0.3,1.6,2.4,19.5,0.8,0.8,0.2,4.89,2.11,0.33,38,0.13
125,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.3,0.5,0,0.1,0.6,0,0,1.4,0.9,0.8,0.3,1.6,2.4,19.5,0.8,0.8,0.2,1.36,-0.36,0.13,17,0.08
126,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.3,0.5,0,0.1,0.6,0,0,1.2,0.8,0.9,0.2,1.2,0.9,29.5,0.6,1.6,0.2,4.89,2.11,0.33,38,0.13
127,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.3,0.5,0,0.1,0.6,0,0,1.2,0.8,0.9,0.2,1.2,0.9,29.5,0.6,1.6,0.2,1.36,-0.36,0.13,17,0.08
128,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.3,0.5,0,0.1,0.6,0,0,1.2,0.8,0.9,0.2,1.2,0.9,19.5,0.8,0.8,0.2,4.89,2.11,0.33,38,0.13
129,84,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,0,0,0.9,84.3,0.1,2,6.84,0.6,0.3,0.5,0,0.1,0.6,0,0,1.2,0.8,0.9,0.2,1.2,0.9,19.5,0.8,0.8,0.2,1.36,-0.36,0.13,17,0.08
130,85,Gabriel Magalhães,Arsenal,26, D(C),38,3411,3,0,5,0,0.8,89.7,2.6,2,6.84,1.3,0.8,0.7,0.7,3.2,0.2,0.7,0,0.1,0.1,1.1,0,0.1,0.5,63.1,0,2.2,0,4.89,-1.89,0.13,32,0.15
131,86,Lisandro Martínez,Man Utd,26," D(CL),DMC",24(3),2117,1,0,6,0,0.4,87.3,1.2,0,6.84,2,1.2,0.8,0.4,3.6,0.5,1,0,0.2,0.5,0.4,0,0.3,0.4,56.2,0,2.5,0.1,0.58,0.42,0.02,10,0.06
132,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,0.7,0.4,0.9,0,0.3,0.6,0.1,0,1.9,1.4,0.8,0.2,1.3,2.6,25.6,1,1.1,0.3,6.8,-1.8,0.21,59,0.12
133,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,0.7,0.4,0.9,0,0.3,0.6,0.1,0,1.9,1.4,0.8,0.2,1.3,2.6,25.6,1,1.1,0.3,0.65,-0.65,0.33,3,0.22
134,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,0.7,0.4,0.9,0,0.3,0.6,0.1,0,1.9,1.4,0.8,0.2,1.3,2.6,43,1,1,0,6.8,-1.8,0.21,59,0.12
135,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,0.7,0.4,0.9,0,0.3,0.6,0.1,0,1.9,1.4,0.8,0.2,1.3,2.6,43,1,1,0,0.65,-0.65,0.33,3,0.22
136,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,0.7,0.4,0.9,0,0.3,0.6,0.1,0,0.5,1,1.5,0,0.5,1.5,25.6,1,1.1,0.3,6.8,-1.8,0.21,59,0.12
137,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,0.7,0.4,0.9,0,0.3,0.6,0.1,0,0.5,1,1.5,0,0.5,1.5,25.6,1,1.1,0.3,0.65,-0.65,0.33,3,0.22
138,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,0.7,0.4,0.9,0,0.3,0.6,0.1,0,0.5,1,1.5,0,0.5,1.5,43,1,1,0,6.8,-1.8,0.21,59,0.12
139,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,0.7,0.4,0.9,0,0.3,0.6,0.1,0,0.5,1,1.5,0,0.5,1.5,43,1,1,0,0.65,-0.65,0.33,3,0.22
140,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,1.5,0.5,1.5,0,1,1,0,0,1.9,1.4,0.8,0.2,1.3,2.6,25.6,1,1.1,0.3,6.8,-1.8,0.21,59,0.12
141,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,1.5,0.5,1.5,0,1,1,0,0,1.9,1.4,0.8,0.2,1.3,2.6,25.6,1,1.1,0.3,0.65,-0.65,0.33,3,0.22
142,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,1.5,0.5,1.5,0,1,1,0,0,1.9,1.4,0.8,0.2,1.3,2.6,43,1,1,0,6.8,-1.8,0.21,59,0.12
143,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,1.5,0.5,1.5,0,1,1,0,0,1.9,1.4,0.8,0.2,1.3,2.6,43,1,1,0,0.65,-0.65,0.33,3,0.22
144,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,1.5,0.5,1.5,0,1,1,0,0,0.5,1,1.5,0,0.5,1.5,25.6,1,1.1,0.3,6.8,-1.8,0.21,59,0.12
145,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,1.5,0.5,1.5,0,1,1,0,0,0.5,1,1.5,0,0.5,1.5,25.6,1,1.1,0.3,0.65,-0.65,0.33,3,0.22
146,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,1.5,0.5,1.5,0,1,1,0,0,0.5,1,1.5,0,0.5,1.5,43,1,1,0,6.8,-1.8,0.21,59,0.12
147,87,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,0,1.7,69.0,1.6,5,6.84,1.5,0.5,1.5,0,1,1,0,0,0.5,1,1.5,0,0.5,1.5,43,1,1,0,0.65,-0.65,0.33,3,0.22
148,88,Kalidou Koulibaly,Chelsea,32, D(C),20(3),1801,2,1,5,1,0.5,87.1,1.4,0,6.83,2,1.3,1,0.4,3.1,0.6,0.6,0,0.3,0.2,0.4,0,0.1,0.4,63,0,2.9,0,1.14,0.86,0.06,11,0.1
149,89,Jadon Sancho,Man Utd,24, AM(CLR),21(5),1699,6,3,0,0,0.8,85.0,0.1,0,6.82,0.6,0.3,0.3,0,0.2,0.8,0.1,0,1.7,1.3,0.4,0.3,0.8,1.9,28.8,0.1,0.4,0.1,4.03,1.97,0.21,21,0.19
150,90,Çaglar Söyüncü,Leicester,27, D(C),6(1),529,1,0,2,0,0.7,78.8,3.4,1,6.82,2,1,1,0.9,4.1,0.4,1.1,0,0.1,0.1,0.6,0,0,0.3,43.7,0,2.6,0,0.39,0.61,0.07,5,0.08
151,91,Philip Billing,Bournemouth,27," M(C),FW",34(2),2787,7,1,5,0,1.1,79.4,1.4,3,6.82,1.8,0.9,0.8,0.1,1.4,0.9,0.2,0,0.7,0.8,1,0.1,1,1.2,28,0.2,0.7,0.1,4.22,2.78,0.14,38,0.11
152,92,Antony,Man Utd,24, AM(R),23(2),1819,4,2,5,0,2.9,82.2,0.2,1,6.82,0.9,0.4,0.6,0,0.1,0.8,0,0,1.1,1.2,1,0.1,0.5,1.5,31,0.1,0.7,0,5.75,-1.75,0.28,72,0.08
153,93,Michael Keane,Everton,31, D(CR),10(2),983,1,2,0,0,1.2,70.1,5.6,1,6.82,0.6,1.2,0.6,1,4.6,0.3,0.6,0,0.3,0.3,0.3,0,0.2,0.5,35.7,0.1,2.2,0,1.48,-0.48,0.14,14,0.11
154,94,Alex Iwobi,Everton,28, M(CLR),38,3382,2,7,2,0,1.1,78.8,0.3,0,6.82,1.8,0.7,0.5,0,0.7,0.8,0.1,0,1.7,1.4,0.4,0.1,1.1,1.8,36.6,0.8,1.9,0.2,2.89,-0.89,0.08,42,0.07
155,95,Thiago Alcântara,Liverpool,33, M(C),14(4),1256,0,0,2,0,0.6,86.5,0.8,1,6.82,2.4,1.2,1,0,0.7,0.5,0.2,0,0.9,1.2,1.4,0,1.2,0.7,60.3,0.1,5.2,0.2,0.52,-0.52,0.04,10,0.05
156,96,Wilfried Zaha,Crystal Palace,31," AM(LR),FW",27,2295,7,2,5,0,2.4,81.3,0.2,2,6.82,1.2,0.6,1.3,0,0.2,0.5,0,0,1,2,2.9,0.5,3,3.5,22.4,0.2,0.3,0.1,7.68,-0.68,0.3,66,0.12
157,97,Mathias Jensen,Brentford,28, M(C),37,2830,5,6,5,0,0.6,75.7,0.3,3,6.81,1.9,0.9,0.9,0,0.6,1.7,0.1,0,1.3,0.7,0.7,0,0.9,1.5,32.9,1.4,3,0,1.8,3.2,0.06,23,0.08
158,98,John McGinn,Aston Villa,29, M(CLR),30(4),2698,1,3,7,0,1.2,81.5,0.6,2,6.81,1.9,0.7,1.2,0,0.4,1.1,0.1,0,0.5,1.3,1.9,0,1,1.7,28.5,0.4,1.9,0.1,2.2,-1.2,0.07,42,0.05
159,99,Kepa,Chelsea,29, GK,29,2566,0,0,1,0,0.0,80.7,0.4,2,6.81,0.1,0,0,0,1.1,0,0,0,0,0,0.3,0,0,0,30.9,0,4.1,0,,,,,
160,100,Jarrod Bowen,West Ham,27," AM(CLR),FW",36(2),3237,6,5,2,0,2.0,72.7,0.9,3,6.8,1,0.9,0.7,0.1,0.5,1.1,0.2,0,1.3,0.9,1.8,0.3,1.4,1.8,18.8,0.8,0.6,0,9.63,-3.63,0.27,75,0.13
161,101,Tomás Soucek,West Ham,29, M(C),32(4),2820,2,3,3,0,0.9,72.1,3.2,1,6.8,2.1,1.5,1.4,0,1.9,0.8,0.5,0,0.4,0.1,0.4,0.1,0.5,0.6,27.1,0.2,1.1,0,3.81,-1.81,0.12,34,0.11
162,102,Bernardo Silva,Man City,29," M(CLR),FW",24(10),2203,4,5,5,0,0.7,89.1,0.1,0,6.8,1.3,0.5,0.9,0,0.2,0.9,0.2,0,0.9,0.8,0.4,0.1,0.9,0.9,41.7,0.4,1.7,0.1,2.33,1.67,0.1,25,0.09
163,103,Allan Saint-Maximin,Newcastle,27," AM(CLR),FW",12(13),1119,1,5,1,0,1.1,75.1,0.1,2,6.8,0.4,0.2,0.2,0,0,0.4,0,0,1.2,2.3,0.6,0.1,1.2,1.2,16.2,0.2,0.8,0,1.78,-0.78,0.14,28,0.06
164,104,Noni Madueke,Chelsea,22," AM(R),FW",7(5),646,1,0,0,0,1.0,82.3,0.2,0,6.8,1,0.3,0.3,0,0.6,0.6,0.2,0,1.1,2.8,1.3,0.2,1.1,1.4,21.7,0.2,0.3,0,1,0,0.14,12,0.08
165,105,Jordan Ayew,Crystal Palace,32," AM(CLR),FW",31(7),2721,4,3,5,0,0.8,80.5,1.3,1,6.8,1.7,0.4,1.3,0.1,0.8,0.8,0.1,0,0.8,1.7,2.4,0.1,2.2,2.8,21.6,0.3,0.2,0,2.83,1.17,0.09,32,0.09
166,106,Enzo Fernández,Chelsea,23, M(C),18,1551,0,2,3,0,1.1,89.1,0.4,0,6.8,2.5,0.9,0.6,0.1,0.6,1.9,0.1,0,1.1,0.9,1.2,0.1,0.7,1.4,78.9,0.1,7.4,0.3,0.82,-0.82,0.05,20,0.04
167,107,John Stones,Man City,29," D(CR),DMC",21(2),1849,2,2,2,0,0.5,93.2,1.4,0,6.8,1,0.4,0.4,0.3,1.7,0.1,0.4,1,0.3,0.3,0.3,0,0.2,0.3,65.7,0,2.8,0,1.32,0.68,0.06,11,0.12
168,108,Cristian Romero,Tottenham,26, D(C),26(1),2365,0,1,9,1,0.4,87.7,2.1,1,6.8,2.5,1.6,1.6,0.3,3.6,0.6,0.7,0,0.3,0.5,0.4,0,0.4,0.7,58.7,0,3,0.1,0.86,-0.86,0.03,11,0.08
169,109,Youri Tielemans,Leicester,26, M(C),27(4),2351,3,2,4,0,1.0,82.1,0.8,1,6.8,2.1,0.9,1.1,0,0.8,1.3,0.3,0,1,0.8,0.8,0,0.5,1.1,50.2,0.4,2.1,0.2,2.45,0.55,0.09,31,0.08
170,110,Rúben Dias,Man City,26, D(C),22(4),1999,0,0,3,0,0.4,92.7,1.7,0,6.79,0.8,0.7,0.7,0.5,2.1,0.3,0.5,0,0.1,0.3,0.3,0,0.2,0,79.7,0,2.6,0,1.8,-1.8,0.08,10,0.18
171,111,Joachim Andersen,Crystal Palace,27, D(C),32,2784,1,0,8,0,0.7,79.7,2.7,0,6.79,1.3,0.8,0.8,0.7,5.8,0.5,0.4,2,0.4,0.2,0.5,0.1,0.1,0.3,60.6,0,6.3,0.1,2.09,-1.09,0.07,22,0.1
172,112,Hamed Traorè,Bournemouth,24, AM(CLR),5(2),429,0,0,0,0,0.9,71.1,0.4,0,6.79,2.4,0.3,0.6,0,0.1,1.7,0,0,2,2.3,0.6,0.1,1.9,2.1,19.3,1.7,0.6,0.1,0.83,-0.83,0.17,6,0.14
173,113,Darwin Núñez,Liverpool,24," AM(CL),FW",19(10),1701,9,3,1,1,2.9,67.1,1.2,2,6.79,0.4,0.1,0.9,0,0.4,0.4,0,0,1,0.6,0.6,0.6,0.9,1.4,12.8,0,0.6,0,13.19,-4.19,0.7,84,0.16
174,114,Pervis Estupiñán,Brighton,26," D(L),M(L)",31(4),2683,1,5,4,0,0.8,84.0,1.0,2,6.79,1.7,1.1,1.2,0.1,1,0.7,0.2,0,1.5,0.5,0.7,0.3,0.8,1.1,46.3,0.8,0.9,0,1.87,-0.87,0.06,29,0.06
175,115,Dominic Solanke,Bournemouth,26, FW,32(1),2873,6,7,2,0,2.3,69.8,1.6,3,6.79,0.5,0.2,1.2,0.1,1.3,0.5,0.2,0,0.6,1.4,1.6,0.3,2.2,4.1,15.6,0,0.2,0,9.77,-3.77,0.31,76,0.13
176,116,Ibrahima Konaté,Liverpool,24, D(C),17(1),1551,0,0,5,0,0.6,87.2,2.6,0,6.79,2.1,1.4,1.6,0.8,3.1,0.6,0.3,1,0.1,0.6,0.8,0.1,0.2,0.7,62.8,0,1.9,0.1,1.38,-1.38,0.08,11,0.13
177,117,Mohammed Salisu,Southampton,25, D(CL),21(1),1973,0,1,5,0,0.9,76.8,2.5,0,6.79,2.3,1.4,1.2,0.5,5.4,0.5,1.1,1,0.3,0.4,0.1,0,0.4,0.2,49.5,0.2,3.3,0,1.7,-1.7,0.08,19,0.09
178,118,Ben White,Arsenal,26," D(CR),DMC",36(2),3068,2,5,5,0,0.3,86.6,0.9,0,6.78,1.6,0.6,0.7,0.4,2,0.7,0.3,0,0.7,0.2,0.8,0,0.2,0.7,51.3,0.4,1.5,0.1,0.84,1.16,0.02,10,0.08
179,119,Andy Robertson,Liverpool,30," D(L),M(L)",29(5),2588,0,8,3,0,0.4,84.2,0.6,0,6.78,1.1,0.5,0.6,0.4,1.3,0.6,0.1,0,1.5,0.5,0.3,0.2,0.2,0.9,53.9,1.6,1.6,0,1,-1,0.03,13,0.08
180,120,Julio Enciso,Brighton,20, AM(CL),7(13),802,4,2,1,0,1.9,72.7,0.3,1,6.78,0.7,0.2,0.7,0,0.1,0.3,0,0,0.7,1.6,0.8,0.2,1,1,12.1,0,0.1,0.2,4.38,-0.37,0.49,38,0.12
181,121,Dejan Kulusevski,Tottenham,24," AM(CR),FW",23(7),2079,2,7,2,0,1.4,82.5,0.1,1,6.78,1.3,0.4,1.2,0,0.2,0.9,0,0,1.6,1.7,0.8,0.1,1.7,2.6,22.5,0.6,0.3,0.1,2.58,-0.58,0.11,43,0.06
182,122,William Saliba,Arsenal,23, D(C),27,2416,2,1,4,0,0.2,91.0,2.0,1,6.77,1.3,0.7,0.7,0.5,3,0.1,0.4,1,0.2,0.3,0.5,0,0.2,0.6,69,0,2.4,0,0.75,1.25,0.03,6,0.13
183,123,Emerson Royal,Tottenham,25," D(CR),M(R)",20(6),1737,2,1,2,1,0.7,83.1,1.1,1,6.77,2.1,0.7,0.8,0.1,2.5,0.5,0.1,0,0.3,0.6,1.3,0,0.7,0.8,33.2,0.2,1.3,0,1.43,0.57,0.07,17,0.08
184,124,Dan Burn,Newcastle,31," D(CL),M(L)",35(3),3117,1,0,6,0,0.6,78.6,2.2,1,6.77,1.6,0.8,0.9,0.2,2.7,0.9,0.4,0,0.4,0.3,0.1,0.2,0.2,0.9,37.8,0.1,1.4,0,2.08,-1.08,0.06,21,0.1
185,125,Neto,Bournemouth,34, GK,27,2386,0,0,4,0,0.0,56.0,0.2,2,6.76,0.1,0,0,0,0.9,0,0,0,0,0,0.1,0,0,0,25.8,0,6.4,0,,,,,
186,126,Vicente Guaita,Crystal Palace,37, GK,27,2430,0,0,1,0,0.0,67.5,0.4,2,6.76,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,26,0,5.6,0,,,,,
187,127,Danny Welbeck,Brighton,33," AM(CLR),FW",21(10),1859,6,3,0,0,2.0,84.7,1.0,2,6.76,0.5,0.2,0.8,0.1,0.6,0.2,0.1,0,1,0.7,0.6,0.2,0.7,1.9,14.2,0,0.1,0.1,8.96,-2.96,0.43,62,0.14
188,128,Kai Havertz,Chelsea,24," M(CR),FW",30(5),2580,7,1,5,0,2.0,82.4,2.3,2,6.75,1,0.2,1.7,0,1.1,0.6,0,0,1.1,0.5,0.7,0.8,1,2.3,24.8,0.1,0.4,0.1,11.95,-4.95,0.42,71,0.17
189,129,Nathan Aké,Man City,29," D(CL),DMC",22(4),1876,1,0,2,0,0.3,91.1,1.4,0,6.75,1,0.8,0.5,0.5,1.8,0.2,0.4,0,0.3,0.1,0.5,0,0,0.6,65.6,0,1.3,0,1.24,-0.24,0.06,9,0.14
190,130,Antonee Robinson,Fulham,26," D(L),M(L)",35,3089,0,1,8,0,0.1,76.9,1.1,0,6.75,1.8,1.5,0.9,0.3,2.2,0.6,0.4,0,0.6,1.1,0.7,0.1,0.6,1.1,41.9,0.9,2.3,0,0.07,-0.07,0,3,0.02
191,131,Tyrone Mings,Aston Villa,31, D(CL),35,3150,1,2,7,0,0.2,85.3,1.8,1,6.75,0.4,1.5,0.5,1,4.5,0.3,0.6,1,0.1,0.2,0.6,0.1,0.2,0.2,53.9,0,3,0,1.09,-0.09,0.03,7,0.16
192,132,Sven Botman,Newcastle,24, D(C),35(1),3129,0,0,2,0,0.6,86.8,2.1,0,6.74,1.1,0.9,0.4,0.5,3.3,0.2,0.7,0,0.3,0,0.3,0.1,0.1,0.3,48.7,0,2.8,0,2.21,-2.21,0.06,22,0.1
193,133,Ivan Perisic,Tottenham,35," M(CLR),FW",23(11),2112,1,8,6,0,0.9,72.3,1.0,1,6.74,1.2,0.6,0.9,0,1.2,0.6,0.2,0,1.4,0.5,0.2,0.2,0.4,1,23,1.4,1.1,0,3.14,-2.14,0.13,29,0.11
