,Unnamed: 0,player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Was_dribble,Blocks,OwnGoal,key_pass_per_game,dribble_won_per_game,foul_given_game,offside_given_per_game,dispossessed_per_game,turnover_per_game,average_per_pass,corsses_per_game,longpass_per_game,through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot
210,210,Josha Vagnoman,,23," D(LR),M(R)",16(7),1477,2,2,1,1,1.1,79.7,1.0,0,6.44,1.1,0.3,0.8,0.1,1,0.5,0.1,0,0.5,1,0.4,0.1,0.8,1.5,20.5,0.1,0.6,0,4.17,-2.17,0.25,25,0.17
211,211,Florian Neuhaus,,27, M(C),16(7),1409,1,0,2,0,1.2,80.3,0.1,0,6.44,0.8,0.5,0.4,0,0.2,0.8,0.1,0,0.7,0.5,0.9,0.1,0.6,1,27.4,0.1,1,0.1,1.42,-0.42,0.09,28,0.05
212,212,Anthony Modeste,,36, FW,7(12),807,2,1,4,0,1.2,59.5,1.7,0,6.44,0.2,0.1,0.7,0,1.1,0.2,0,0,0.4,0,0.4,0.3,0.5,0.9,6.4,0.1,0,0,4.31,-2.31,0.48,23,0.19
213,213,Sardar Azmoun,,29," AM(C),FW",8(15),917,4,1,1,0,1.2,66.0,1.0,0,6.44,0.3,0.1,0.7,0,0.6,0.3,0,0,0.6,0.3,0,0.3,0.4,1,10.6,0,0.5,0.1,3.78,0.22,0.37,28,0.14
214,214,Kevin Trapp,,33, GK,33,2970,0,0,3,0,0.0,65.0,0.2,0,6.44,0,0,0,0,0.6,0.1,0,0,0,0,0.1,0,0,0,22.9,0,3.3,0,,,,,
215,215,Kiliann Sildillia,,21," D(CR),M(R)",23(4),1977,0,2,2,1,0.4,74.1,1.6,0,6.43,1.2,0.8,1.4,0.2,1.6,0.4,0.3,0,0.4,0.4,0.2,0.1,0.6,0.8,32.9,0.2,1.2,0,0.92,-0.92,0.04,10,0.09
216,216,Kevin Vogt,,32," D(CR),M(C)",22,1781,0,0,8,0,0.0,86.3,0.5,0,6.43,0.7,1.2,1,0.8,3,0.6,0.5,0,0.2,0.1,0.5,0,0.1,0.5,54.2,0.1,4.7,0,,,,,
217,217,Henning Matriciani,,24, D(CLR),22,1868,0,0,1,0,0.1,75.2,1.5,0,6.42,2,1,0.9,0.7,2.2,1.5,0.5,0,0.1,0.3,0.5,0,0.5,0.8,32.1,0.2,1.9,0,0.15,-0.15,0.01,3,0.05
218,218,Wilfried Kanga,,26, FW,15(8),1421,2,0,3,0,1.1,62.8,2.3,0,6.42,0.2,0.1,0.8,0,0.5,0.1,0.1,0,0.9,0.3,0.5,0.5,0.8,1.7,10.5,0.1,0.1,0,4.27,-2.27,0.27,25,0.17
219,219,Enzo Millot,,21, M(C),9(14),885,0,1,3,0,0.7,82.2,0.3,1,6.42,1,0.5,0.7,0,0.3,0.3,0.1,0,0.5,0.9,0.8,0,0.6,0.8,15.9,0.2,0.1,0,1.5,-1.5,0.15,17,0.09
220,220,Takuma Asano,,29," AM(CLR),FW",21(4),1730,3,2,1,0,2.1,72.9,0.8,0,6.42,0.6,0.3,0.4,0,0.3,0.4,0,0,0.9,0.5,1,0.3,1.2,2.5,12.4,0.4,0.1,0,5.62,-2.62,0.29,53,0.11
221,221,Iago,,27," D(L),M(L)",19(3),1605,0,2,4,1,0.4,64.3,0.6,0,6.42,1.5,0.8,0.6,0.4,2.2,0.8,0.2,0,0.5,0.7,0.6,0,0.5,1.2,21.9,0.5,1.4,0,0.51,-0.51,0.03,9,0.06
222,222,Nadiem Amiri,,27, M(CLR),9(16),970,4,1,6,0,1.0,85.3,0.0,0,6.42,0.6,0.2,0.6,0,0.2,0.4,0,0,0.6,0.7,1,0.2,0.4,0.6,19.4,0.3,1,0.1,2.16,1.84,0.2,24,0.09
223,223,Marcus Ingvartsen,,28," AM(CR),FW",16(12),1318,10,0,2,0,1.3,67.2,1.1,0,6.42,0.1,0.1,1.2,0,0.4,0.3,0,0,0.2,0.4,0.8,0.3,0.7,1.9,12.2,0,0.1,0,9.18,0.82,0.63,36,0.25
224,224,Yussuf Poulsen,,29," AM(CR),FW",3(16),400,2,1,1,0,0.7,55.1,1.4,0,6.41,0.3,0,0.5,0,0.3,0.2,0.1,0,0.4,0.3,0.5,0.1,0.5,1.4,6.2,0.1,0.1,0.1,1.54,0.46,0.35,13,0.12
225,225,Mads Pedersen,,27," D(L),M(CL)",20(8),1840,0,0,6,0,0.3,73.8,0.3,0,6.41,1.6,0.7,0.8,0.2,1.2,0.4,0.3,0,0.5,0.6,0.8,0,0.5,1.2,17.3,0.3,0.9,0,0.4,-0.4,0.02,9,0.04
226,226,Dominick Drexler,,33, AM(CLR),16(11),1370,4,3,3,1,0.6,69.2,0.8,1,6.41,0.9,0.3,1,0,0.4,0.5,0.1,0,0.7,0.4,0.9,0.1,0.7,0.8,16.1,0.4,0.6,0,2.64,1.36,0.17,16,0.17
227,227,Alexander Hack,,30, D(C),14(5),1134,0,0,2,1,0.2,74.0,1.7,0,6.41,1.6,1.3,1.3,0.3,2.2,0.7,0.3,0,0.2,0.1,0.6,0.1,0.1,0.2,30.4,0.1,3.6,0,0.12,-0.12,0.01,3,0.04
228,228,Paul Seguin,,29," D(R),DMC",4(16),677,1,3,4,0,0.8,70.3,0.7,0,6.41,0.9,0.3,0.7,0,0.4,0.5,0,0,0.5,0.4,0.2,0,0.3,0.4,15.3,0.4,0.6,0.2,0.97,0.03,0.13,15,0.06
229,229,Tobias Mohr,,28," D(L),M(CL)",8(10),835,0,3,0,0,0.7,67.4,0.5,0,6.41,0.4,0.4,0.3,0.1,0.9,0.3,0.3,0,1.1,0.2,0.2,0,0.4,0.4,18.9,1.1,2,0.1,0.64,-0.64,0.07,12,0.05
230,230,Kevin Kampl,,33, M(CLR),16(14),1371,2,2,8,0,0.2,88.6,0.2,0,6.41,0.7,0.7,0.7,0,0.4,0.7,0.3,0,0.4,0.3,0.2,0,0.3,0.6,29.7,0,1.1,0.1,1.28,0.72,0.08,7,0.18
231,231,Elvis Rexhbeçaj,,26, M(C),30(1),2536,0,0,6,0,0.5,69.8,1.2,0,6.39,1.6,0.5,0.9,0.1,1,1,0.4,1,0.4,0.2,1.6,0,0.4,1.1,28.6,0,1,0,0.34,-0.34,0.01,16,0.02
232,232,Filip Uremovic,,27, D(CR),21(1),1733,0,0,6,1,0.4,79.4,2.5,1,6.39,1.7,1.6,1.2,0.6,3.9,0.4,0.6,0,0.2,0.1,0.5,0,0.2,0.5,28.7,0,0.9,0,1.03,-1.03,0.05,9,0.11
233,233,Oliver Christensen,,25, GK,33,2970,0,0,2,0,0.0,58.8,0.2,1,6.39,0,0,0,0,0.8,0.1,0,0,0,0,0.2,0,0,0,31.7,0,7.2,0,,,,,
234,234,Danny da Costa,,30," D(R),M(R)",14(9),1238,0,2,0,0,0.3,64.3,0.8,0,6.39,0.9,0.4,0.3,0.1,0.9,0.3,0.1,0,0.5,0.5,0.1,0.2,0.5,1.1,17.8,0.3,0.6,0,0.74,-0.74,0.05,7,0.11
235,235,Marvin Friedrich,,28, D(C),13(10),1244,1,0,2,0,0.4,86.4,1.8,0,6.39,0.7,0.5,0.1,0.3,2.2,0.1,0.3,0,0.2,0.1,0.1,0,0.1,0.3,41.6,0,1.6,0,0.98,0.02,0.07,9,0.11
236,236,Makoto Hasebe,,40," D(CR),M(CR)",15(3),1309,0,0,1,0,0.0,88.0,0.8,0,6.39,1,0.9,0.4,0.3,2.5,0.8,0.5,0,0.1,0,0.8,0,0.1,0.2,55.7,0,3.4,0.1,,,,,
237,237,Mitchel Bakker,,23," D(L),M(L)",19(9),1657,3,2,4,1,0.6,78.3,0.4,0,6.38,0.6,0.5,0.6,0.1,0.6,0.3,0.1,0,0.6,0.4,0.5,0.1,0.5,0.8,27.8,0.1,1.1,0,1.42,1.58,0.08,17,0.08
238,238,Stanley Nsoki,,25, D(CL),14(5),1288,1,0,2,1,0.3,81.8,1.2,0,6.38,1.2,1.3,0.7,0.4,1.7,0.5,0.3,0,0.2,0.6,0.4,0,0.2,0.7,41,0,2.1,0,0.63,0.37,0.04,6,0.1
239,239,Kevin Paredes,,20, M(L),1(21),515,1,3,2,0,0.2,79.9,0.1,0,6.38,0.6,0.3,0.2,0,0.4,0.1,0,0,0.6,0.2,0.8,0.1,0.2,0.4,7.9,0.3,0.3,0,0.17,0.83,0.03,4,0.04
240,240,Alex Král,,25, DMC,26(3),2357,0,0,3,0,1.1,71.2,1.7,0,6.38,1.2,0.6,0.7,0,1.8,0.7,0.2,1,0.4,0.8,0.6,0.1,0.7,1,28,0.2,1.3,0,1.6,-1.6,0.06,32,0.05
241,241,Angelo Stiller,,23, DMC,7(14),700,1,1,1,0,0.3,78.1,0.8,0,6.37,1.2,0.5,0.5,0,0.6,0.2,0.1,0,0.1,0.1,0.1,0,0.5,0.7,16.8,0,0.8,0,0.35,0.65,0.04,7,0.05
242,242,Robert Gumny,,25, D(CLR),23(6),2021,1,2,5,1,0.3,66.7,1.6,0,6.37,1.2,0.9,1.1,0.2,2,0.6,0.2,0,0.3,0.2,0.6,0,0.4,0.6,20.7,0.1,1.2,0,0.39,0.61,0.02,9,0.04
243,243,Yann Sommer,,35, GK,19,1710,0,0,1,0,0.0,85.3,0.3,0,6.37,0,0.1,0.1,0,0.6,0,0,0,0,0.1,0.1,0,0.1,0,35.1,0,4.3,0,,,,,
244,244,Romano Schmid,,24," AM(CLR),FW",15(12),1521,1,3,3,0,0.7,76.8,0.7,0,6.37,0.9,0.3,0.6,0.1,0.4,0.4,0.1,0,0.8,0.6,0.9,0.1,0.9,1.7,26.3,0.1,1,0.1,1.43,-0.43,0.08,18,0.08
245,245,Mathys Tel,,19, Forward,1(21),399,5,0,2,0,0.9,80.4,0.4,0,6.36,0.1,0,0.4,0,0.1,0,0,0,0.3,0.5,0.3,0.2,0.5,1.1,7,0.1,0,0,2.87,2.13,0.65,19,0.15
246,246,Luca Netz,,20," D(L),M(L)",7(13),700,1,3,0,0,0.2,79.5,0.4,0,6.35,1.3,0.3,0.3,0.2,1.2,0.7,0.1,0,0.3,0.5,0.1,0.1,0.3,0.7,14.7,0.1,0.3,0,0.99,0.01,0.13,4,0.25
247,247,Alexander Schwolow,,31, GK,22(1),2034,0,0,1,0,0.0,63.3,0.2,0,6.35,0,0,0,0,0.4,0.1,0,0,0,0,0.2,0,0,0,33.5,0,9.3,0,0.07,-0.07,0,1,0.07
248,248,Sebastian Polter,,33," AM(R),FW",5(14),619,2,3,3,0,0.6,54.2,2.1,0,6.35,0.2,0.1,1.2,0,0.3,0.2,0,0,0.5,0.1,0.6,0.2,0.6,1.4,8.1,0.1,0.1,0,2.23,-0.23,0.32,12,0.19
249,249,Cristian Gamboa,,34," D(R),M(R)",17(2),1485,0,0,2,0,0.4,68.4,0.7,0,6.34,2.2,0.8,0.7,0.2,1.6,0.5,0.4,1,0.5,0.3,0.3,0.1,0.2,0.5,27.9,0.6,3.3,0,0.11,-0.11,0.01,8,0.01
250,250,Sebastian Rudy,,34," D(R),M(CR)",6(16),790,0,1,3,0,0.2,78.9,0.3,0,6.34,1.2,0.5,1,0,0.5,0.6,0.3,0,0.6,0,0.4,0,0.4,0.5,18.1,0.7,0.9,0,0.14,-0.14,0.02,5,0.03
251,251,Gerrit Holtmann,,29," D(L),M(LR)",8(15),934,1,1,0,0,1.3,68.2,0.6,0,6.33,0.6,0.1,0.3,0,0.1,0.4,0,0,0.4,0.7,0.3,0.1,0.7,1.3,9.2,0.2,0.1,0,2.45,-1.45,0.24,30,0.08
252,252,Kenan Karaman,,30," AM(CLR),FW",10(11),971,1,2,2,0,1.0,68.1,1.5,0,6.33,0.5,0.1,0.6,0,0.4,0.4,0,0,0.3,0.5,1.1,0.3,0.9,1.4,8.8,0.1,0.1,0,2.37,-1.37,0.22,22,0.11
253,253,Marvin Schwäbe,,29, GK,34,3060,0,0,1,0,0.0,76.7,0.2,1,6.33,0,0.1,0,0,0.4,0,0,0,0,0,0.1,0,0,0,37.4,0,5.8,0,,,,,
254,254,Maximilian Bauer,,24, D(C),20(7),1845,0,1,8,0,0.3,73.1,2.6,0,6.33,1.1,0.9,0.9,0.5,2.9,0.6,0.3,0,0.1,0.1,0.9,0,0.2,0.4,27.7,0,2,0,1.29,-1.29,0.06,8,0.16
255,255,Jessic Ngankam,,23, FW,8(10),825,4,0,5,0,1.1,62.7,0.8,0,6.33,0.8,0.1,1.1,0,0.2,0.4,0.1,0,0.3,0.6,0.7,0.1,1,1.4,6.1,0,0.2,0,4.37,-0.37,0.48,19,0.23
256,256,Fredrik Jensen,,26," AM(CLR),FW",8(12),922,2,1,1,0,0.6,58.8,1.0,0,6.33,0.8,0.2,0.8,0.1,0.6,0.3,0.3,0,0.7,0.2,0.4,0.2,1,1.2,12.3,0.3,0.8,0,1.58,0.42,0.15,11,0.14
257,257,Jean-Paul Boëtius,,30," AM(CL),FW",10(11),1046,0,0,3,0,0.2,73.2,0.2,0,6.32,1.4,0.7,0.7,0,0.4,0.8,0.2,0,0.6,0.3,1.2,0,0.6,1,19.6,0.1,1.3,0,0.87,-0.87,0.07,5,0.17
258,258,Ivan Sunjic,,27, DMC,12(6),993,0,0,4,0,0.3,75.0,0.4,1,6.32,2.1,0.7,0.9,0,1,0.4,0.3,0,0.2,0,0.5,0.1,0.3,0.4,20,0,1,0.1,0.3,-0.3,0.03,6,0.05
259,259,Noah Weißhaupt,,22, M(L),3(15),419,0,1,0,0,0.1,73.4,0.2,0,6.32,0.6,0.3,0.1,0,0.4,0.3,0,0,0.4,0.4,1.1,0.1,0.2,0.7,7.9,0.2,0.2,0.1,0.52,-0.52,0.11,2,0.26
260,260,Ilia Gruev,,23, DMC,18(13),1588,0,0,2,0,0.2,86.9,0.5,0,6.31,1.4,0.7,0.9,0.2,0.7,0.4,0.2,0,0.3,0.2,0.4,0,0.4,0.6,24.7,0.2,0.8,0,0.37,-0.37,0.02,6,0.06
261,261,Lee Buchanan,,23," D(CL),M(L)",2(19),456,1,0,2,0,0.2,68.2,0.4,0,6.31,0.7,0.6,0.3,0,0.8,0.3,0,0,0.2,0,0.3,0,0.1,0.3,10,0.1,0.9,0,0.32,0.68,0.06,5,0.06
262,262,Denis Huseinbasic,,22, M(C),7(17),782,4,1,3,0,0.7,79.5,0.3,0,6.3,1,0.2,0.6,0,0.2,0.6,0.1,0,0.2,0.3,0.3,0,0.8,1,11.2,0,0.3,0,3.24,0.76,0.37,16,0.2
263,263,Ryan Gravenberch,,21, DMC,3(21),561,0,0,1,0,0.5,89.3,0.2,0,6.29,0.7,0.4,0.4,0,0.4,0.3,0,0,0.3,0.5,0.3,0,0.5,0.9,15.1,0,0.4,0,0.98,-0.98,0.16,11,0.09
264,264,Kingsley Schindler,,30," D(R),M(R),FW",8(21),1072,0,1,4,0,0.4,70.8,0.8,0,6.29,0.8,0.5,0.4,0,0.8,0.3,0.1,0,0.3,0.3,0.4,0.1,0.5,0.9,13.8,0.2,0.5,0,2.24,-2.24,0.19,11,0.2
265,265,Rafael Borré,,28," AM(C),FW",10(22),1062,2,2,5,0,0.8,73.0,0.8,0,6.29,0.8,0.1,0.7,0,0.3,0.4,0.1,0,0.5,0.5,0.3,0.6,0.4,1.4,12.3,0.1,0.3,0,4.42,-2.42,0.37,25,0.18
266,266,Yannik Keitel,,24," D(C),DMC",8(14),678,0,2,4,0,0.2,78.4,0.6,0,6.28,0.5,0.6,1,0,0.4,0.1,0.1,0,0.2,0.2,0.1,0,0.2,0.3,11,0,0.6,0,0.12,-0.12,0.02,4,0.03
267,267,Sven Michel,,33," AM(L),FW",2(19),480,3,1,2,0,0.8,60.2,1.2,0,6.28,0.4,0,0.6,0,0.2,0.2,0,0,0.3,0.1,0.2,0.2,0.3,1,7.7,0.1,0.2,0,1.52,1.48,0.29,16,0.1
268,268,Aymen Barkok,,25, M(CR),3(20),571,0,1,1,0,0.5,71.9,0.7,0,6.27,0.8,0.1,0.7,0,0.3,0.2,0,0,0.3,0.4,0.2,0,0.4,0.7,10.5,0.1,0.3,0.1,0.45,-0.45,0.07,11,0.04
269,269,Morten Thorsby,,27, M(CLR),8(16),827,1,1,3,0,0.4,62.9,0.9,0,6.27,0.9,0.1,0.9,0,0.8,0.3,0.2,0,0.3,0,0.3,0,0.6,0.6,7.8,0.1,0.1,0,0.92,0.08,0.1,9,0.1
270,270,Jordi Osei-Tutu,,25," D(R),M(LR)",8(12),750,0,0,3,0,0.6,71.1,0.4,0,6.27,1.2,0.5,0.4,0.1,0.4,0.6,0.3,0,0.3,0.5,1.2,0.2,0.6,1.3,8.3,0.2,0.3,0,0.82,-0.82,0.1,12,0.07
271,271,Sargis Adamyan,,30," AM(CLR),FW",4(20),634,1,2,3,0,0.9,71.7,0.5,0,6.26,0.6,0.2,0.7,0,0.2,0.4,0,0,0.3,0.3,0.3,0.2,0.7,1.2,6.6,0.2,0.2,0,4.29,-3.29,0.61,21,0.2
272,272,Hannes Wolf,,25, M(CLR),4(14),441,1,1,0,0,0.4,82.2,0.2,0,6.25,0.6,0.2,0.4,0,0.5,0.4,0,0,0.3,0.3,0.7,0.1,0.7,0.4,9.4,0,0.2,0,1.33,-0.33,0.27,8,0.17
273,273,Agustín Rogel,,26, D(C),14(6),1423,0,1,7,0,0.3,74.8,2.5,0,6.25,0.9,0.6,1.1,0.5,3.7,0.3,0.4,0,0.1,0,0.3,0.1,0,0.6,28.4,0,1.9,0,0.94,-0.94,0.06,5,0.19
274,274,Patrick Osterhage,,24, DMC,11(12),1024,0,0,3,0,0.3,71.5,0.5,0,6.23,0.9,0.5,0.8,0,1,0.2,0.3,0,0.2,0.2,0.4,0,0.5,0.7,13.9,0.2,0.2,0,0.2,-0.2,0.02,6,0.03
275,275,Simon Zoller,,32," AM(LR),FW",19(8),1463,3,2,5,0,1.1,65.3,0.6,1,6.23,0.4,0.2,0.8,0,0.7,0.3,0,0,0.3,0.1,0.3,0.3,0.2,0.7,11.4,0,0.5,0,4.43,-1.43,0.27,30,0.15
276,275,Simon Zoller,,32," AM(LR),FW",19(8),1463,3,2,5,0,1.1,65.3,0.6,1,6.23,0.4,0.2,0.8,0,0.7,0.3,0,0,0.3,0.1,0.3,0.3,0.2,0.7,11.4,0,0.5,0,4.43,-1.43,0.27,30,0.15
277,276,Nathan Ngoumou,,24, AM(LR),7(13),692,1,0,0,0,0.7,76.8,0.4,0,6.23,0.6,0.1,0.4,0,0.2,0.3,0,0,0.2,0.4,0.3,0.2,0.2,0.9,9.5,0.3,0.1,0,1.04,-0.04,0.14,13,0.08
278,276,Nathan Ngoumou,,24, AM(LR),7(13),692,1,0,0,0,0.7,76.8,0.4,0,6.23,0.6,0.1,0.4,0,0.2,0.3,0,0,0.2,0.4,0.3,0.2,0.2,0.9,9.5,0.3,0.1,0,1.04,-0.04,0.14,13,0.08
279,277,Florian Müller,,26, GK,19,1710,0,0,0,0,0.0,78.7,0.2,0,6.21,0,0,0,0,0.7,0,0,0,0.1,0,0.1,0,0,0,33.3,0,6.3,0,,,,,
280,278,Luca Waldschmidt,,27," AM(CLR),FW",4(14),515,4,0,0,0,0.6,77.9,0.1,0,6.21,0.3,0.2,0.8,0,0.2,0.4,0,0,0.1,0.1,0.2,0.1,0.2,0.7,8.3,0,0.1,0,2.95,1.05,0.52,11,0.27
281,278,Luca Waldschmidt,,27," AM(CLR),FW",4(14),515,4,0,0,0,0.6,77.9,0.1,0,6.21,0.3,0.2,0.8,0,0.2,0.4,0,0,0.1,0.1,0.2,0.1,0.2,0.7,8.3,0,0.1,0,2.95,1.05,0.52,11,0.27
282,279,Saidy Janko,,28," D(R),M(R)",12(8),1132,0,0,1,0,0.1,73.0,0.5,0,6.21,1.2,0.6,1,0,1.6,0.4,0.5,0,0.1,0.7,0.4,0,0.5,0.9,16.5,0.1,1,0,0.03,-0.03,0,1,0.03
283,279,Saidy Janko,,28," D(R),M(R)",12(8),1132,0,0,1,0,0.1,73.0,0.5,0,6.21,1.2,0.6,1,0,1.6,0.4,0.5,0,0.1,0.7,0.4,0,0.5,0.9,16.5,0.1,1,0,0.03,-0.03,0,1,0.03
