player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Dribbles allowed,Blocks,OwnGoal,Key_pass_per_game,Dribble,Foul_given_game,Offside_given_per_game,Dispossessed_per_game,Unsuccessful touches,Average_per_pass,Crosses_per_game,Longpass_per_game,Through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot,position_1,position_2,position_3,position_4,position_5
Salvatore Sirigu,Fiorentina,37,GK,1,90,0,0,0,0,0.0,65.5,0.0,0,7.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,9.0,0.0,,,,,,GK,,,,
Victor Osimhen,Napoli,25,FW,30(2),2583,26,4,4,0,4.2,71.0,2.1,5,7.45,0.3,0.2,1.3,0.0,0.9,0.2,0.0,0,1.1,0.8,1.2,1.0,1.5,3.0,11.6,0.1,0.3,0.0,23.83,2.17,0.83,135.0,0.18,FW,,,,
Khvicha Kvaratskhelia,Napoli,23,"CAM, LAM, RAM, FW",30(4),2541,12,10,1,0,2.5,83.7,0.2,7,7.43,1.3,0.1,0.6,0.0,0.2,0.8,0.0,0,1.6,2.2,1.3,0.2,1.4,1.9,30.5,0.4,1.3,0.2,8.29,3.71,0.29,85.0,0.1,CAM, LAM, RAM, FW,
Francesco Bardi,Bologna,32,GK,1,90,0,0,0,0,0.0,76.5,0.0,0,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,6.0,0.0,,,,,,GK,,,,
Sergej Milinkovic-Savic,Lazio,29,CAM,34(2),3030,9,8,10,0,1.8,77.1,2.7,6,7.24,1.6,0.8,1.3,0.0,1.3,1.2,0.3,0,1.2,1.1,2.0,0.1,1.8,2.9,52.2,0.1,2.2,0.2,7.16,1.84,0.21,64.0,0.11,CAM,,,,
Paulo Dybala,Roma,30,"CAM, RAM, FW",22(4),1752,12,6,5,0,2.5,82.3,0.2,6,7.2,0.5,0.3,0.4,0.0,0.1,0.7,0.0,0,2.0,1.0,2.2,0.2,1.2,2.4,28.4,1.3,2.2,0.1,9.71,2.29,0.5,65.0,0.15,CAM, RAM, FW,,
Rafael Leão,AC Milan,24,"CAM, LAM, FW",28(7),2434,15,8,5,1,2.6,74.4,0.8,8,7.19,0.2,0.4,0.6,0.0,0.2,0.2,0.1,0,1.4,2.2,0.9,0.3,1.1,2.0,21.2,0.5,1.3,0.1,12.21,2.79,0.45,92.0,0.13,CAM, LAM, FW,,
Lautaro Martínez,Inter,26,FW,27(11),2577,21,6,3,0,3.3,75.6,1.1,8,7.18,0.7,0.3,1.2,0.0,0.4,0.4,0.0,0,1.2,0.8,1.7,0.3,1.3,2.0,17.3,0.0,0.6,0.1,19.92,1.08,0.7,127.0,0.16,FW,,,,
Mattia Zaccagni,Lazio,28,"CAM, LAM, FW",33(2),2783,10,6,9,0,1.6,84.5,0.4,5,7.16,1.2,0.6,1.5,0.0,0.2,0.7,0.1,0,1.0,1.7,3.3,0.1,1.0,1.4,27.9,0.2,0.4,0.0,7.06,2.94,0.23,57.0,0.12,CAM, LAM, FW,,
Domenico Berardi,Sassuolo,29,"CAM, RAM, FW",22(4),1872,12,7,7,0,3.2,71.1,0.5,6,7.15,0.9,0.7,1.3,0.0,0.6,1.2,0.0,0,1.7,0.8,1.9,0.3,0.9,2.3,31.2,1.0,3.1,0.1,11.26,0.74,0.54,83.0,0.14,CAM, RAM, FW,,
Armand Laurienté,Sassuolo,25,"LAM, RAM, FW",27(1),2191,7,6,8,1,2.0,79.2,0.0,4,7.11,0.8,0.4,0.8,0.0,0.1,0.5,0.0,0,2.2,2.3,1.5,0.3,1.9,2.0,24.6,0.7,0.5,0.1,4.49,2.51,0.18,56.0,0.08,LAM, RAM, FW,,
Adrien Rabiot,Juventus,29,"CDM, LM",31(1),2751,8,4,9,0,1.5,83.6,1.6,3,7.11,2.0,0.8,1.4,0.0,1.2,0.8,0.2,0,1.0,0.8,1.3,0.1,1.1,1.8,35.5,0.2,1.5,0.1,6.72,1.28,0.22,48.0,0.14,CDM, LM,,,
Teun Koopmeiners,Atalanta,26,"CB, CM",32(1),2861,10,4,7,0,1.8,78.1,1.2,2,7.11,1.4,0.6,1.5,0.1,1.0,0.8,0.2,0,1.8,0.9,0.8,0.2,1.0,1.5,46.5,1.5,2.8,0.1,8.88,1.12,0.28,59.0,0.15,CB, CM,,,
Felipe Anderson,Lazio,31,"CM, LM, RM, FW",35(3),2969,9,2,3,0,1.1,79.8,0.4,4,7.09,2.1,0.8,1.1,0.0,0.6,1.4,0.2,0,1.2,1.4,0.9,0.2,1.2,2.2,35.1,0.2,0.8,0.0,6.26,2.74,0.19,41.0,0.15,CM, LM, RM, FW,
Lorenzo Pellegrini,Roma,27,"CM, LM",29(3),2558,4,5,5,0,2.0,80.1,0.4,5,7.09,1.6,0.8,0.8,0.0,0.6,0.8,0.1,0,2.2,1.0,1.8,0.2,1.1,1.7,29.5,1.7,1.6,0.1,7.53,-3.53,0.26,65.0,0.12,CM, LM,,,
Mário Rui,Napoli,32,"LB, LM",21(1),1763,0,6,2,1,0.5,84.2,0.6,2,7.09,1.5,0.7,0.9,0.1,0.8,1.0,0.2,0,2.1,0.4,1.4,0.0,0.3,0.5,65.0,1.6,5.1,0.1,0.58,-0.58,0.03,11.0,0.05,LB, LM,,,
Lucas Martínez,Fiorentina,27,CB,25(2),2173,1,1,6,0,1.0,81.9,2.8,5,7.08,3.0,1.8,0.8,0.5,2.8,0.7,0.7,0,0.3,0.4,0.9,0.0,0.2,0.4,55.9,0.1,6.3,0.0,2.69,-1.69,0.11,27.0,0.1,CB,,,,
Hakan Çalhanoglu,Inter,30,"CM, LM, RM, FW",28(5),2375,3,6,3,0,1.7,88.3,0.4,1,7.07,1.5,0.8,1.4,0.0,0.2,0.8,0.2,0,2.1,0.2,0.8,0.1,0.4,1.0,45.4,2.1,3.0,0.1,3.02,-0.02,0.11,56.0,0.05,CM, LM, RM, FW,
Kim Min-Jae,Napoli,27,CB,35,3055,2,2,5,0,0.2,91.0,2.6,1,7.07,1.6,1.2,0.9,0.6,3.5,0.1,0.7,0,0.3,0.1,0.2,0.0,0.2,0.4,80.0,0.1,3.4,0.0,1.29,0.71,0.04,8.0,0.16,CB,,,,
Gerard Deulofeu,Udinese,30,"CAM, LAM, RAM, FW",15(1),1219,2,6,1,0,2.8,80.5,0.1,2,7.06,0.5,0.1,0.5,0.0,0.1,0.6,0.1,0,3.0,1.3,0.7,0.5,1.1,1.4,32.0,1.2,0.6,0.0,6.11,-4.11,0.45,44.0,0.14,CAM, LAM, RAM, FW,
Giovanni Di Lorenzo,Napoli,30,"CB, LB, RB, RM",36(1),3257,3,4,2,0,0.8,86.0,1.1,5,7.04,1.6,0.8,0.8,0.2,1.4,0.6,0.2,0,1.3,0.3,1.0,0.1,0.5,0.6,61.8,0.2,2.7,0.1,2.52,0.48,0.07,31.0,0.08,CB, LB, RB, RM,
Danilo,Juventus,32,"CB, LB, RB, CDM",35(2),3182,3,3,5,0,0.9,85.1,1.4,2,7.04,2.5,1.3,0.9,0.2,3.0,0.6,0.5,0,0.5,0.2,0.5,0.0,0.2,0.6,56.0,0.1,4.3,0.1,2.53,0.47,0.07,32.0,0.08,CB, LB, RB, CDM,
Frank Anguissa,Napoli,28,CM,36,3062,3,5,3,0,1.4,88.8,1.3,1,7.03,1.5,1.4,1.2,0.0,0.7,1.3,0.1,0,0.9,0.9,1.3,0.1,1.4,2.0,61.8,0.0,1.7,0.0,4.64,-1.64,0.14,50.0,0.09,CM,,,,
Simone Perilli,Verona,29,GK,1,90,0,0,0,0,0.0,29.4,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,6.0,0.0,,,,,,GK,,,,
Carlos Augusto,Monza,25,"CB, LB, LM",35,3087,6,5,4,0,1.2,84.7,1.6,4,6.99,2.1,0.7,1.2,0.2,2.1,0.6,0.2,0,0.7,0.9,0.5,0.2,0.8,1.3,39.4,0.3,1.1,0.1,3.86,2.14,0.11,42.0,0.09,CB, LB, LM,,
Luis Alberto,Lazio,31,"CAM, LAM, FW",27(8),2444,6,7,4,0,1.3,87.6,0.2,3,6.98,1.4,0.3,0.4,0.0,0.1,1.4,0.2,0,1.9,0.5,0.4,0.1,0.9,0.9,52.1,1.0,1.7,0.3,4.77,1.23,0.18,47.0,0.1,CAM, LAM, FW,,
Stefan Posch,Bologna,26,"CB, RB",30,2541,6,2,6,0,0.9,76.7,0.9,7,6.96,2.7,1.2,1.6,0.2,2.0,1.0,0.5,0,0.8,0.5,0.9,0.0,0.4,1.3,49.2,0.3,3.9,0.1,3.87,2.13,0.14,28.0,0.14,CB, RB,,,
Romelu Lukaku,Inter,30,"CAM, RAM, FW",19(6),1663,10,6,1,0,2.0,72.5,1.6,3,6.96,0.1,0.0,0.6,0.0,0.6,0.1,0.0,0,1.3,0.6,0.2,0.5,1.1,1.9,15.1,0.1,0.3,0.1,9.05,0.95,0.49,51.0,0.18,CAM, RAM, FW,,
Ismaël Bennacer,AC Milan,26,CM,24(4),2015,2,2,5,0,0.6,89.2,0.8,2,6.96,2.1,0.9,1.3,0.0,0.5,0.8,0.3,0,1.5,1.0,0.9,0.0,0.8,1.5,47.8,0.8,3.3,0.1,1.04,0.96,0.05,16.0,0.06,CM,,,,
Martin Turk,Sampdoria,20,GK,4,360,0,0,0,0,0.0,59.1,0.3,0,6.96,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,0.0,10.3,0.0,,,,,,GK,,,,
Nicolò Barella,Inter,27,CAM,31(4),2622,6,6,6,0,0.9,85.0,0.6,4,6.94,1.4,0.3,0.9,0.0,0.3,0.7,0.1,0,1.6,1.1,1.3,0.3,1.1,1.5,42.9,0.6,1.8,0.1,3.01,2.99,0.1,33.0,0.09,CAM,,,,
Armando Izzo,Monza,32,CB,29(1),2475,1,0,10,0,0.5,87.7,1.3,3,6.93,2.4,1.7,1.5,0.1,2.6,0.5,0.6,0,0.5,0.4,1.5,0.0,0.3,0.4,52.0,0.1,3.3,0.0,2.09,-1.09,0.08,16.0,0.13,CB,,,,
Piotr Zielinski,Napoli,29,"CM, LM, RM",27(10),2306,3,8,3,0,1.4,87.5,0.1,1,6.93,0.5,0.4,0.6,0.0,0.2,0.4,0.1,0,2.3,0.6,0.9,0.1,0.4,0.7,38.7,1.2,1.0,0.1,2.98,0.02,0.12,53.0,0.06,CM, LM, RM,,
Fabiano Parisi,Empoli,23,"LB, RB",33,2835,2,0,10,1,0.6,79.0,0.9,1,6.93,2.0,1.2,1.0,0.2,2.1,1.3,0.5,0,0.6,1.9,2.2,0.0,1.2,1.7,38.7,0.4,1.8,0.0,1.76,0.24,0.06,21.0,0.08,LB, RB,,,
Cristiano Biraghi,Fiorentina,31,"LB, LM",30(3),2556,2,4,1,0,0.8,78.5,0.6,2,6.92,2.0,0.4,0.9,0.4,1.2,1.0,0.2,1,2.5,0.2,1.2,0.0,0.2,0.5,42.3,2.7,2.4,0.0,1.79,0.21,0.06,25.0,0.07,LB, LM,,,
Bremer,Juventus,27,CB,30,2640,4,1,6,0,1.1,90.2,2.6,3,6.92,1.0,1.4,1.0,0.5,3.8,0.2,0.7,0,0.3,0.1,0.4,0.0,0.3,0.6,55.4,0.0,3.0,0.0,5.2,-1.2,0.18,32.0,0.16,CB,,,,
Nicolás Domínguez,Bologna,25,"CM, LM",26(5),2309,3,2,10,0,1.4,83.7,1.2,1,6.91,2.5,0.7,1.4,0.0,0.8,1.2,0.1,0,1.2,0.8,1.0,0.1,0.7,1.6,44.0,0.1,1.9,0.2,2.56,0.44,0.1,42.0,0.06,CM, LM,,,
Chris Smalling,Roma,34,"CB, RB",31(1),2808,3,1,7,0,0.5,87.5,2.3,2,6.91,0.8,1.3,0.6,0.2,3.8,0.3,1.1,0,0.2,0.1,0.4,0.0,0.1,0.3,41.8,0.0,2.3,0.0,1.96,1.04,0.06,17.0,0.12,CB, RB,,,
Pierluigi Gollini,Fiorentina,29,GK,3,270,0,0,0,0,0.0,72.5,0.0,0,6.91,0.3,0.0,0.0,0.3,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.3,0.0,7.3,0.0,,,,,,GK,,,,
Sandro Tonali,AC Milan,23,CDM,30(4),2721,2,7,7,0,0.9,81.0,0.4,2,6.91,1.9,0.7,1.0,0.1,0.5,0.5,0.3,0,1.8,0.3,0.9,0.1,0.3,1.2,41.3,0.9,2.5,0.1,2.21,-0.21,0.07,32.0,0.07,CDM,,,,
Ademola Lookman,Atalanta,26,"CAM, LAM, RAM, FW",20(11),1737,13,6,3,0,1.7,78.6,0.1,1,6.91,0.4,0.1,0.8,0.0,0.0,0.4,0.0,0,1.3,1.1,1.2,0.4,1.5,1.5,19.3,0.4,0.2,0.1,10.13,2.87,0.52,52.0,0.19,CAM, LAM, RAM, FW,
Ivan Provedel,Lazio,30,GK,37(1),3412,0,0,1,0,0.0,78.1,0.2,0,6.89,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,30.3,0.0,7.9,0.0,,,,,,GK,,,,
Fikayo Tomori,AC Milan,26,"CB, RB",32(1),2765,1,1,5,0,0.3,88.9,1.9,2,6.89,2.1,0.9,0.8,0.3,2.3,0.4,0.8,0,0.3,0.1,0.8,0.0,0.1,0.3,57.5,0.0,5.1,0.1,1.34,-0.34,0.04,9.0,0.15,CB, RB,,,
Juan Cuadrado,Juventus,35,"RB, CM, LM, RM, FW",24(7),2090,1,3,6,1,1.0,87.0,0.4,2,6.89,1.6,0.8,1.1,0.1,0.7,1.2,0.1,0,1.4,0.8,1.4,0.1,0.5,1.1,35.7,1.1,2.7,0.0,1.24,-0.24,0.05,32.0,0.04,RB, CM, LM, RM, FW
Olivier Giroud,AC Milan,37,FW,25(8),2148,13,5,6,1,2.4,63.3,3.1,1,6.88,0.2,0.1,1.2,0.0,0.7,0.2,0.1,0,0.7,0.2,0.7,0.5,0.5,1.9,16.8,0.0,0.2,0.0,15.05,-2.05,0.63,80.0,0.19,FW,,,,
Manuel Locatelli,Juventus,26,CM,29(3),2460,0,2,8,0,0.9,82.7,1.1,1,6.88,1.8,0.8,1.4,0.0,1.6,0.7,0.7,0,0.7,0.5,1.0,0.0,0.6,0.9,41.8,0.0,3.4,0.0,1.32,-1.32,0.05,29.0,0.05,CM,,,,
Boulaye Dia,Salernitana,27,"CAM, RAM, FW",27(6),2527,16,6,4,0,1.5,77.3,0.6,4,6.88,0.4,0.2,0.8,0.0,0.8,0.2,0.0,0,1.1,1.1,1.3,0.4,1.8,2.2,17.5,0.1,0.5,0.1,9.21,6.79,0.33,48.0,0.19,CAM, RAM, FW,,
Andrei Radu,Cremonese,26,GK,9,810,0,0,0,0,0.0,63.1,0.3,1,6.88,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0.2,0.0,0.1,0.0,0.0,0.0,33.1,0.0,5.6,0.0,,,,,,GK,,,,
Federico Dimarco,Inter,26,"CB, LB, LM",26(7),2089,4,3,0,0,1.5,80.6,0.2,0,6.87,0.9,0.5,0.4,0.0,0.4,0.3,0.1,0,1.8,0.2,0.9,0.2,0.3,0.5,28.2,1.9,2.1,0.0,3.12,0.88,0.13,49.0,0.06,CB, LB, LM,,
Stanislav Lobotka,Napoli,29,CDM,34(4),3113,1,1,2,0,0.3,94.2,0.3,0,6.87,2.2,0.6,0.7,0.0,0.4,0.8,0.2,0,0.4,0.5,1.4,0.0,0.4,0.7,60.4,0.0,2.5,0.0,0.7,0.3,0.02,11.0,0.06,CDM,,,,
Pierluigi Gollini,Napoli,29,GK,4,360,0,0,0,0,0.0,83.0,0.0,0,6.87,0.3,0.0,0.0,0.3,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.3,0.0,7.3,0.0,,,,,,GK,,,,
Théo Hernández,AC Milan,26,"CB, LB, LM",32,2777,4,3,7,0,1.6,81.1,1.2,2,6.87,1.3,0.7,0.7,0.1,1.0,0.5,0.2,1,1.2,0.6,1.8,0.1,0.6,1.4,43.2,1.0,1.9,0.0,3.91,0.09,0.13,52.0,0.08,CB, LB, LM,,
Ibañez,Roma,25,CB,32(1),2797,3,0,9,1,0.9,88.0,1.8,1,6.87,2.0,2.0,1.3,0.2,2.8,0.5,0.3,1,0.2,0.4,1.5,0.0,0.5,0.8,49.8,0.0,2.6,0.1,3.39,-0.39,0.11,29.0,0.12,CB,,,,
Amir Rrahmani,Napoli,30,"CB, LB",27(2),2450,2,1,2,0,0.7,91.4,2.3,0,6.87,1.1,0.5,0.8,0.2,2.6,0.3,0.7,0,0.4,0.1,0.4,0.0,0.1,0.3,74.5,0.0,5.3,0.0,1.68,0.32,0.06,21.0,0.08,CB, LB,,,
Destiny Udogie,Udinese,21,"LB, LM",31(2),2714,3,4,5,0,0.8,83.0,0.5,0,6.87,2.2,1.1,1.1,0.2,0.5,0.8,0.2,0,1.0,1.5,1.8,0.2,1.1,1.8,29.2,0.2,0.6,0.0,3.11,-0.11,0.1,27.0,0.12,LB, LM,,,
Stefan de Vrij,Inter,32,CB,22(5),1944,1,0,4,0,0.7,89.5,3.1,0,6.87,1.0,1.5,0.6,0.3,2.9,0.2,0.4,0,0.0,0.1,0.3,0.0,0.1,0.1,44.5,0.0,1.7,0.0,1.75,-0.75,0.08,20.0,0.09,CB,,,,
Ciro Immobile,Lazio,34,FW,27(4),2228,12,5,3,0,2.5,75.9,0.5,4,6.87,0.4,0.0,0.7,0.0,0.4,0.1,0.1,0,0.8,0.6,0.8,0.7,0.7,2.0,19.7,0.0,0.4,0.1,13.85,-1.85,0.56,77.0,0.18,FW,,,,
Matteo Pessina,Monza,27,"CM, RM",34(1),2938,5,3,6,0,0.8,86.5,1.1,0,6.86,1.6,1.1,1.2,0.1,0.9,1.0,0.4,0,0.6,1.0,1.5,0.0,1.0,1.8,56.2,0.2,2.3,0.0,4.91,0.09,0.15,28.0,0.18,CM, RM,,,
Jaka Bijol,Udinese,25,"CB, CM, FW",32,2732,3,2,10,0,0.6,85.0,2.8,2,6.86,1.2,0.9,0.9,0.6,5.1,0.3,0.8,0,0.3,0.1,0.2,0.0,0.1,0.3,42.9,0.0,3.7,0.1,2.41,0.59,0.08,20.0,0.12,CB, CM, FW,,
Alessio Romagnoli,Lazio,29,"CB, LB",33(1),2925,2,0,6,0,0.4,90.5,2.3,1,6.86,1.0,1.1,1.0,0.3,3.1,0.3,0.8,0,0.1,0.0,0.6,0.0,0.1,0.3,54.3,0.0,3.2,0.0,1.04,0.96,0.03,13.0,0.08,CB, LB,,,
Ivan Ilic,Torino,23,CM,13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.9,0.5,1.4,0.1,0.4,1.4,55.8,0.7,1.3,0.1,0.14,1.86,0.01,5.0,0.03,CM,,,,
Mattia Perin,Juventus,31,GK,10(1),947,0,0,0,0,0.0,71.3,0.2,1,6.85,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,26.9,0.0,3.5,0.0,,,,,,GK,,,,
Guglielmo Vicario,Empoli,27,GK,31,2784,0,0,3,0,0.0,68.7,0.3,1,6.85,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0,0.0,0.0,0.3,0.0,0.0,0.0,36.3,0.0,5.9,0.0,,,,,,GK,,,,
Luigi Sepe,Salernitana,32,GK,17,1530,0,0,3,0,0.0,63.9,0.3,1,6.84,0.0,0.0,0.1,0.0,0.4,0.1,0.0,0,0.0,0.0,0.1,0.0,0.0,0.1,32.9,0.0,6.5,0.0,,,,,,GK,,,,
Ángel Di María,Juventus,36,"CM, LM, RM, FW",15(11),1364,4,4,1,1,1.5,78.7,0.0,0,6.83,0.4,0.3,0.2,0.0,0.0,0.6,0.0,0,1.6,1.2,0.9,0.2,1.0,1.2,21.3,1.3,1.3,0.2,3.0,1.0,0.2,38.0,0.08,CM, LM, RM, FW,
Junior Messias,AC Milan,32,"CM, RM, FW",19(6),1511,5,2,3,0,1.3,79.1,1.0,2,6.82,1.0,0.3,1.0,0.0,1.0,0.6,0.2,0,0.6,1.4,1.0,0.0,0.6,1.3,20.5,0.1,0.8,0.0,2.18,2.82,0.13,32.0,0.07,CM, RM, FW,,
Rafael Tolói,Atalanta,33,CB,32,2791,2,1,8,0,0.9,81.3,1.3,3,6.82,2.2,1.8,1.2,0.3,2.7,0.9,0.6,0,0.5,0.2,0.6,0.1,0.2,0.7,51.0,0.1,3.1,0.0,2.99,-0.99,0.1,29.0,0.1,CB,,,,
Morten Hjulmand,Lecce,24,CDM,34(1),2963,0,4,9,1,0.5,79.3,1.2,5,6.82,2.6,2.1,1.7,0.0,1.5,0.9,0.3,0,0.7,0.5,1.1,0.0,0.5,0.8,37.2,0.1,2.7,0.0,0.52,-0.52,0.02,17.0,0.03,CDM,,,,
Antonio Sanabria,Torino,28,FW,28(5),2442,12,4,4,0,2.1,76.1,2.6,4,6.82,0.3,0.1,1.0,0.0,0.2,0.2,0.1,0,0.8,0.7,0.8,0.4,0.9,2.5,20.8,0.0,0.5,0.0,10.6,1.4,0.39,68.0,0.16,FW,,,,
Rade Krunic,AC Milan,30,"CM, LM",18(5),1659,0,1,8,0,0.6,85.9,1.2,1,6.81,1.7,0.7,0.7,0.0,0.8,1.5,0.5,0,0.7,0.8,0.8,0.0,0.3,0.4,41.2,0.0,1.1,0.0,1.2,-1.2,0.07,14.0,0.09,CM, LM,,,
Bryan Cristante,Roma,29,"CB, CM",34(2),2945,1,1,8,1,0.8,82.8,2.1,3,6.81,3.1,0.5,1.4,0.0,1.4,1.0,0.3,0,0.4,0.3,0.5,0.1,0.3,0.7,46.1,0.1,3.6,0.1,2.42,-1.42,0.07,29.0,0.08,CB, CM,,,
Ardian Ismajli,Empoli,27,CB,22(3),2091,0,0,3,0,0.4,84.7,2.3,2,6.8,1.6,1.1,0.8,0.4,4.7,0.2,1.2,1,0.2,0.1,0.5,0.0,0.1,0.1,41.0,0.0,2.4,0.0,0.61,-0.61,0.03,9.0,0.07,CB,,,,
Leo Østigård,Napoli,24,CB,4(3),417,0,0,1,0,0.4,85.9,4.3,0,6.8,0.6,0.9,0.3,0.1,2.4,0.0,0.4,0,0.0,0.0,0.6,0.0,0.0,0.6,50.7,0.0,3.7,0.0,0.08,-0.08,0.02,3.0,0.03,CB,,,,
Giorgos Kyriakopoulos,Sassuolo,28,"LB, LM",9(3),773,1,1,3,0,1.1,81.6,0.6,1,6.8,1.8,0.9,0.8,0.1,1.0,0.3,0.1,0,1.2,1.2,1.1,0.0,1.5,1.2,25.8,1.1,2.1,0.0,0.91,0.09,0.11,13.0,0.07,LB, LM,,,
Guillermo Ochoa,Salernitana,38,GK,20,1800,0,0,1,0,0.0,55.8,0.1,1,6.8,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0,0.0,0.0,0.1,0.0,0.0,0.1,35.6,0.0,8.2,0.0,,,,,,GK,,,,
Davide Zappacosta,Atalanta,31,"LB, RB, LM, RM",18(3),1479,4,2,4,0,1.2,87.1,0.1,2,6.8,1.6,0.4,0.9,0.0,0.7,0.3,0.1,0,0.7,0.8,0.6,0.1,0.7,1.2,32.2,0.6,0.5,0.0,1.37,2.63,0.08,25.0,0.05,LB, RB, LM, RM,
Davide Frattesi,Sassuolo,24,CDM,35(1),2891,7,0,4,0,1.8,80.5,0.6,1,6.8,1.8,0.4,1.1,0.1,1.1,0.5,0.2,0,0.8,0.9,1.6,0.0,1.2,1.6,27.7,0.1,1.7,0.1,7.62,-0.62,0.24,64.0,0.12,CDM,,,,
Lukasz Skorupski,Bologna,32,GK,37,3330,0,0,4,0,0.0,74.8,0.2,2,6.79,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,27.2,0.0,5.5,0.0,,,,,,GK,,,,
Brahim Díaz,AC Milan,24,"CAM, LAM, RAM, FW",27(6),1947,6,7,3,0,1.1,82.2,0.1,2,6.79,1.0,0.2,0.9,0.0,0.1,0.3,0.0,0,1.2,1.2,1.5,0.1,1.5,2.2,20.8,0.1,0.5,0.2,6.67,-0.67,0.31,35.0,0.19,CAM, LAM, RAM, FW,
Christian Kouamé,Fiorentina,26,"LAM, RAM, FW",22(6),1871,4,4,5,0,1.5,73.3,2.2,3,6.79,1.0,0.4,1.1,0.0,0.2,0.3,0.1,0,1.4,0.8,2.0,0.3,1.5,2.9,21.0,0.5,0.5,0.0,5.54,-1.54,0.27,42.0,0.13,LAM, RAM, FW,,
Francesco Acerbi,Inter,36,CB,25(6),2418,0,2,4,0,0.6,89.8,2.5,0,6.79,1.1,1.3,0.5,0.3,2.5,0.3,0.6,0,0.5,0.2,0.4,0.1,0.2,0.4,51.5,0.1,3.2,0.0,0.94,-0.94,0.03,18.0,0.05,CB,,,,
Nicolás González,Fiorentina,26,"CM, LM, RM, FW",13(11),1355,6,1,3,0,2.5,69.3,2.7,2,6.79,0.7,0.2,0.7,0.0,0.3,0.5,0.0,0,0.8,1.0,2.3,0.2,0.6,1.9,21.8,0.3,1.0,0.0,7.5,-1.5,0.5,60.0,0.12,CM, LM, RM, FW,
Stephan El Shaarawy,Roma,31,"CM, LM, RM, FW",14(15),1523,7,2,3,0,1.4,80.5,0.6,2,6.79,0.7,0.5,0.6,0.0,0.3,0.6,0.0,0,0.9,0.9,0.6,0.3,0.4,1.2,24.4,0.3,1.0,0.0,5.37,1.63,0.32,42.0,0.13,CM, LM, RM, FW,
Michele Di Gregorio,Monza,26,GK,37,3330,0,1,0,0,0.0,71.9,0.1,3,6.79,0.0,0.1,0.0,0.0,0.8,0.1,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,34.5,0.0,6.7,0.0,,,,,,GK,,,,
Jérémie Boga,Atalanta,27,"CAM, LAM, RAM, FW",5(18),770,2,5,0,0,0.6,85.0,0.2,1,6.78,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0,1.5,2.1,0.7,0.0,0.5,1.3,18.0,1.0,0.9,0.0,1.37,0.63,0.16,13.0,0.11,CAM, LAM, RAM, FW,
Marcelo Brozovic,Inter,31,"CM, RM",19(9),1769,3,5,9,0,0.9,89.6,0.2,1,6.78,1.3,0.8,0.9,0.0,0.9,0.9,0.3,0,0.8,0.6,0.5,0.0,0.2,0.7,51.6,0.5,2.5,0.1,2.18,0.82,0.11,25.0,0.09,CM, RM,,,
Nicolò Rovella,Monza,22,CDM,21(4),1749,1,2,6,1,0.8,89.7,0.4,0,6.78,1.8,1.6,1.0,0.1,0.6,0.9,0.0,0,0.9,0.2,0.8,0.1,0.3,0.8,53.0,0.4,3.9,0.0,1.19,-0.19,0.06,21.0,0.06,CDM,,,,
Emil Audero,Sampdoria,27,GK,25,2250,0,0,1,0,0.0,63.6,0.2,5,6.78,0.0,0.0,0.0,0.0,0.6,0.1,0.0,1,0.0,0.0,0.1,0.0,0.0,0.0,32.4,0.0,8.4,0.0,,,,,,GK,,,,
Filip Kostic,Juventus,31,"LM, RM, FW",33(4),2582,3,8,3,0,1.0,78.1,0.4,2,6.78,1.1,0.4,0.8,0.0,0.7,0.7,0.1,0,1.8,0.6,0.3,0.1,0.5,1.4,23.6,1.5,0.9,0.0,2.28,0.72,0.08,37.0,0.06,LM, RM, FW,,
