Player_name,Team_name,Age,Positions,Apps,Mins,Goals,Assists,Yel,Red,Shoots_pg,Pass_success(%),AerialsWon,MotM,Rating,Tackles,Interceptions,Fouls,Offsides,Clear,Dribbled_past_pg,Blocks,OwnG,Shots_pg,KeyPasses_pg,Dribbles_pg,Fouled,Offsides_pg,Dispossessed_pg,Bad_Controls_pg,Passes_pg,Crosses_pg,Long_pass_pg,Through_pass_pg,xG,Goals-xG,xG_per_90m,Total_shots,xG_per_total_shots
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1,0,1,0,0,0,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,14.5,1.2,0.8,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1,0,1,0,0,0,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,14.5,1.2,0.8,0,0.04,-0.04,0.12,2,0.02
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1,0,1,0,0,0,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,4,1,0,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1,0,1,0,0,0,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,4,1,0,0,0.04,-0.04,0.12,2,0.02
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1,0,1,0,0,0,0,0,2,0,3,1,0,0,2,14.5,1.2,0.8,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1,0,1,0,0,0,0,0,2,0,3,1,0,0,2,14.5,1.2,0.8,0,0.04,-0.04,0.12,2,0.02
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1,0,1,0,0,0,0,0,2,0,3,1,0,0,2,4,1,0,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1,0,1,0,0,0,0,0,2,0,3,1,0,0,2,4,1,0,0,0.04,-0.04,0.12,2,0.02
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1.7,0.3,0.8,0,0.2,0.8,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,14.5,1.2,0.8,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1.7,0.3,0.8,0,0.2,0.8,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,14.5,1.2,0.8,0,0.04,-0.04,0.12,2,0.02
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1.7,0.3,0.8,0,0.2,0.8,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,4,1,0,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1.7,0.3,0.8,0,0.2,0.8,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,4,1,0,0,0.04,-0.04,0.12,2,0.02
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1.7,0.3,0.8,0,0.2,0.8,0,0,2,0,3,1,0,0,2,14.5,1.2,0.8,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1.7,0.3,0.8,0,0.2,0.8,0,0,2,0,3,1,0,0,2,14.5,1.2,0.8,0,0.04,-0.04,0.12,2,0.02
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1.7,0.3,0.8,0,0.2,0.8,0,0,2,0,3,1,0,0,2,4,1,0,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1.7,0.3,0.8,0,0.2,0.8,0,0,2,0,3,1,0,0,2,4,1,0,0,0.04,-0.04,0.12,2,0.02
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1,0,1,0,0,0,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,14.5,1.2,0.8,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1,0,1,0,0,0,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,14.5,1.2,0.8,0,0.04,-0.04,0.12,2,0.02
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1,0,1,0,0,0,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,4,1,0,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1,0,1,0,0,0,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,4,1,0,0,0.04,-0.04,0.12,2,0.02
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1,0,1,0,0,0,0,0,2,0,3,1,0,0,2,14.5,1.2,0.8,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1,0,1,0,0,0,0,0,2,0,3,1,0,0,2,14.5,1.2,0.8,0,0.04,-0.04,0.12,2,0.02
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1,0,1,0,0,0,0,0,2,0,3,1,0,0,2,4,1,0,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Espanyol,31,"AM(CLR),FW",0(1),34,0,0,0,0,2,75,0,0,6.72,1,0,1,0,0,0,0,0,2,0,3,1,0,0,2,4,1,0,0,0.04,-0.04,0.12,2,0.02
Anuar Tuhami,Real Valladolid,29,AM(C),3,212,1,0,1,0,1,76.3,0.7,1,6.80,1.3,1,1,0.3,0.7,0,0.7,0,1,1.3,0.7,2,0.3,1.3,2.3,12.7,0,0,0,0.52,0.48,0.22,3,0.17
Yuri Berchiche,Athletic Club,34,"D(L),M(L)",27(2),2408,1,1,7,1,1,84.1,1.8,1,6.79,1.9,1.4,1.1,0.4,1.7,0.9,0.4,0,1,0.7,0.4,1.1,0.2,0.5,0.8,42.8,0.5,2.6,0,0.96,0.04,0.04,28,0.03
Yeray Álvarez,Athletic Club,29,D(C),27(1),2337,1,1,7,1,0.3,81.1,2,1,6.79,1.2,1.7,0.8,0.4,3.6,0.3,0.5,0,0.3,0.5,0.2,0.8,0,0,0.3,49.2,0.1,4.3,0.1,0.66,0.34,0.03,8,0.08
Nahuel Molina,Atletico,26,"D(R),M(R)",33,2872,4,2,7,1,0.6,79.4,0.7,0,6.79,2.1,0.5,0.7,0.1,1.4,1.6,0.2,0,0.6,1.2,0.6,0.5,0.1,0.3,1,45.7,0.7,1.7,0.1,2.73,1.27,0.09,21,0.13
Lucas Boyé,Elche,28,"AM(L),FW",29(6),2475,7,2,7,1,2.1,79.7,1.4,4,6.79,1,0.4,1.7,0,1.3,0.5,0.1,0,2.1,0.8,2.2,1.3,0.4,2.4,4,18,0.2,0.5,0.1,8.7,-1.7,0.32,72,0.12
Iza Carcelén,Cadiz,31,D(R),25(2),2204,0,1,4,3,0.3,80.9,0.8,0,6.79,2.6,0.7,0.6,0.4,2.5,0.8,0.4,0,0.3,0.6,0.5,1,0.1,0.7,0.7,27.5,0.8,1.5,0,0.2,-0.2,0.01,7,0.03
Selim Amallah,Real Valladolid,27,"AM(CL),FW",3(4),270,2,1,2,1,0.7,77.2,1,1,6.79,2.1,0.7,1.4,0,0.1,0.4,0,0,0.7,0.4,1.6,1.1,0.1,1.4,0.9,11.3,0,0.6,0,0.66,1.34,0.22,5,0.13
Eduardo Camavinga,Real Madrid,21,"D(L),DMC",21(16),2003,0,1,6,0,0.5,91.2,0.6,0,6.78,1.8,0.5,1.1,0.1,0.5,1.1,0.1,0,0.5,0.6,1,1.9,0.1,0.8,1.1,38.3,0,1.4,0.1,0.83,-0.83,0.04,18,0.05
Youssouf Sabaly,Real Betis,31,"D(LR),M(R)",19(4),1681,1,1,2,0,0.5,83.1,0.2,0,6.78,2,0.8,0.9,0.4,2,0.5,0.3,0,0.5,0.5,0.8,1.4,0.1,1.1,1.1,33.5,0,0.7,0,0.41,0.59,0.02,12,0.03
Pablo Maffeo,Mallorca,26,"D(LR),M(R)",34(1),2980,2,4,6,1,0.6,70.9,1.4,3,6.78,2.1,0.7,0.9,0.1,1.7,0.9,0.3,0,0.6,1,1,1.3,0.1,1,1.8,24.3,0.7,1.4,0.1,1.67,0.33,0.05,21,0.08
Marcos Acuña,Sevilla,32,"D(CL),M(CL)",21(9),1917,3,2,9,3,0.7,80.6,1,1,6.78,1.9,0.8,1.1,0.2,1.1,0.4,0.2,0,0.7,1.3,0.9,1.1,0,0.7,1,32.8,1.4,2.4,0,0.89,2.11,0.04,21,0.04
Javi Guerra,Valencia,20,DMC,6(4),603,1,0,0,0,1.5,81.6,0.6,0,6.77,1.6,1.1,1.3,0,0.9,1.1,0.1,0,1.5,0.5,1.4,0.7,0,2,0.8,22.8,0.2,0.4,0,0.95,0.05,0.14,15,0.06
Pape Gueye,Sevilla,25,DMC,15(1),1177,1,3,2,3,1.3,83.7,1.2,2,6.77,2.3,1.4,1.9,0,0.6,1.1,0.3,0,1.3,0.6,0.9,2.1,0.1,0.7,1.2,33.3,0.1,2.8,0.1,1.63,-0.63,0.12,20,0.08
Santi Comesaña,Rayo Vallecano,27,M(C),29(6),2470,3,2,6,0,0.7,83.8,0.9,1,6.77,2,0.9,1.4,0,0.4,1.3,0.1,0,0.7,1.2,1,0.8,0.1,1,1.1,34.8,0.1,1.7,0,2.76,0.24,0.1,25,0.11
David García,Osasuna,30,D(C),31(1),2684,2,0,8,1,0.5,81,2.7,0,6.77,1.1,1.4,1.7,0.9,4.7,0.1,0.4,0,0.5,0.2,0.1,0.5,0,0.1,0.3,44.3,0,3.8,0,0.61,1.4,0.02,15,0.04
Robin Le Normand,Real Sociedad,27,D(C),31(2),2795,0,0,6,0,0.4,88.2,3.3,1,6.76,1.1,1,1.3,0.9,2.8,0.4,0.4,1,0.4,0.1,0.1,0.9,0.1,0.3,0.2,52.5,0,3.2,0.1,0.85,-0.85,0.03,12,0.07
Dominik Greif,Mallorca,27,GK,1,90,0,0,0,0,0,58.3,0,0,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,19,0,,,,,
Ivo Grbic,Atletico,28,GK,11(2),923,0,0,3,0,0,61.6,0.3,0,6.76,0,0,0.1,0,1.4,0,0,0,0,0,0,0.1,0,0,0,21.5,0,4.3,0,,,,,
David López,Girona,34,"D(C),DMC",19(1),1658,3,1,5,0,0.6,90.1,1.5,2,6.75,1.6,0.7,0.8,0.4,3.2,0.4,1,0,0.6,0.4,0.3,0.8,0.2,0.1,0.4,59.9,0,3,0,1.74,1.26,0.09,11,0.16
Gonzalo Plata,Real Valladolid,23,"AM(R),FW",26(8),2310,1,5,1,0,1.1,78.1,0.5,2,6.75,1.9,0.4,0.6,0,0.2,1.4,0,0,1.1,1.1,1.9,1.2,0.1,1.1,2,20.4,0.2,0.2,0.1,4.39,-3.39,0.17,37,0.12
Diego Rico,Real Sociedad,31,"D(CL),M(L)",18(2),1647,0,0,3,0,0.5,79.2,1,1,6.75,1.8,1,1.4,0.3,2,0.8,0.3,0,0.5,0.5,0.7,1.3,0.1,0.5,1.2,37.3,0.7,2.1,0,0.17,-0.17,0.01,9,0.02
Alexander Isak,Real Sociedad,24,"AM(L),FW",2,154,1,0,0,0,1.5,63,0,0,6.74,0.5,0,0.5,0,1,0,0,0,1.5,1,1,0,0,1,1.5,13.5,0,0.5,0,0.44,0.56,0.26,3,0.15
Dani Ceballos,Real Madrid,27,M(CL),19(11),1568,0,4,8,0,0.6,91.7,0.1,0,6.74,1.4,0.8,0.6,0,0.2,1.3,0.1,0,0.6,1,1.3,1.4,0,0.9,0.6,48.6,0.2,2.5,0.1,0.9,-0.9,0.05,18,0.05
Gerard Gumbau,Elche,29,DMC,31(4),2745,1,6,11,0,1.3,81.7,0.6,2,6.74,1.3,0.8,1.5,0,1.1,0.9,0.2,0,1.3,2.1,0.2,0.6,0.1,0.3,0.8,36.3,2.1,3.3,0,2.06,-1.06,0.07,47,0.04
Alex Berenguer,Athletic Club,28,"D(LR),M(CLR),FW",26(11),2304,4,1,2,0,1.5,74.8,0.9,2,6.74,1.6,0.3,1.3,0,0.1,1,0.1,0,1.5,1.4,1,0.7,0.5,1.1,1.7,20.7,1.2,0.6,0,4.98,-0.98,0.19,56,0.09
Copete,Mallorca,24,D(C),27(1),2215,1,0,7,1,0.2,77.1,1.4,3,6.74,1.9,1.6,1.7,0.1,3.5,0.4,0.6,0,0.2,0.1,0.7,0.9,0.1,0.2,0.4,30.6,0.1,2.8,0,0.73,0.27,0.03,6,0.12
Omar Alderete,Getafe,27,D(C),23(2),2051,1,1,9,0,0.7,59.1,2.5,2,6.74,1.4,1,1.4,0.5,3.3,0.5,0.6,0,0.7,0.2,0.7,0.4,0,0.3,0.6,34,0,3.4,0,0.52,0.48,0.02,17,0.03
Arnau Martínez,Girona,21,D(R),32(1),2737,3,4,11,0,0.6,82.4,1.1,2,6.74,2.1,0.8,1.1,0.3,1.4,1.4,0.3,0,0.6,1.2,0.7,2,0.2,0.5,1.1,38.1,0.6,1.4,0.1,1.49,1.51,0.05,20,0.07
Diego López,Valencia,21,"AM(LR),FW",5(5),448,3,1,0,0,1.2,69.6,0.7,0,6.74,0.2,0.3,0.6,0,0.2,1.3,0,0,1.2,1,0.9,0.7,0.1,0.6,1.3,13.8,0.5,0.4,0.2,3.38,-0.38,0.68,12,0.28
Diego López,Valencia,21,"AM(LR),FW",5(5),448,3,1,0,0,1.2,69.6,0.7,0,6.74,0.2,0.3,0.6,0,0.2,1.3,0,0,1.2,1,0.9,0.7,0.1,0.6,1.3,12,0,0.5,0,3.38,-0.38,0.68,12,0.28
Diego López,Valencia,21,"AM(LR),FW",5(5),448,3,1,0,0,1.2,69.6,0.7,0,6.74,0.2,0.3,0.6,0,0.2,1.3,0,0,0,0,0,0,0,0,0,13.8,0.5,0.4,0.2,3.38,-0.38,0.68,12,0.28
Diego López,Valencia,21,"AM(LR),FW",5(5),448,3,1,0,0,1.2,69.6,0.7,0,6.74,0.2,0.3,0.6,0,0.2,1.3,0,0,0,0,0,0,0,0,0,12,0,0.5,0,3.38,-0.38,0.68,12,0.28
Diego López,Valencia,21,"AM(LR),FW",5(5),448,3,1,0,0,1.2,69.6,0.7,0,6.74,0,0,0,0,0.5,0,0,0,1.2,1,0.9,0.7,0.1,0.6,1.3,13.8,0.5,0.4,0.2,3.38,-0.38,0.68,12,0.28
Diego López,Valencia,21,"AM(LR),FW",5(5),448,3,1,0,0,1.2,69.6,0.7,0,6.74,0,0,0,0,0.5,0,0,0,1.2,1,0.9,0.7,0.1,0.6,1.3,12,0,0.5,0,3.38,-0.38,0.68,12,0.28
Diego López,Valencia,21,"AM(LR),FW",5(5),448,3,1,0,0,1.2,69.6,0.7,0,6.74,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,13.8,0.5,0.4,0.2,3.38,-0.38,0.68,12,0.28
Diego López,Valencia,21,"AM(LR),FW",5(5),448,3,1,0,0,1.2,69.6,0.7,0,6.74,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,12,0,0.5,0,3.38,-0.38,0.68,12,0.28
Diego López,Rayo Vallecano,42,GK,1(1),95,0,0,0,0,0,70.8,0,0,5.27,0.2,0.3,0.6,0,0.2,1.3,0,0,1.2,1,0.9,0.7,0.1,0.6,1.3,13.8,0.5,0.4,0.2,3.38,-0.38,0.68,12,0.28
Diego López,Rayo Vallecano,42,GK,1(1),95,0,0,0,0,0,70.8,0,0,5.27,0.2,0.3,0.6,0,0.2,1.3,0,0,1.2,1,0.9,0.7,0.1,0.6,1.3,12,0,0.5,0,3.38,-0.38,0.68,12,0.28
Diego López,Rayo Vallecano,42,GK,1(1),95,0,0,0,0,0,70.8,0,0,5.27,0.2,0.3,0.6,0,0.2,1.3,0,0,0,0,0,0,0,0,0,13.8,0.5,0.4,0.2,3.38,-0.38,0.68,12,0.28
Diego López,Rayo Vallecano,42,GK,1(1),95,0,0,0,0,0,70.8,0,0,5.27,0.2,0.3,0.6,0,0.2,1.3,0,0,0,0,0,0,0,0,0,12,0,0.5,0,3.38,-0.38,0.68,12,0.28
Diego López,Rayo Vallecano,42,GK,1(1),95,0,0,0,0,0,70.8,0,0,5.27,0,0,0,0,0.5,0,0,0,1.2,1,0.9,0.7,0.1,0.6,1.3,13.8,0.5,0.4,0.2,3.38,-0.38,0.68,12,0.28
Diego López,Rayo Vallecano,42,GK,1(1),95,0,0,0,0,0,70.8,0,0,5.27,0,0,0,0,0.5,0,0,0,1.2,1,0.9,0.7,0.1,0.6,1.3,12,0,0.5,0,3.38,-0.38,0.68,12,0.28
Diego López,Rayo Vallecano,42,GK,1(1),95,0,0,0,0,0,70.8,0,0,5.27,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,13.8,0.5,0.4,0.2,3.38,-0.38,0.68,12,0.28
Diego López,Rayo Vallecano,42,GK,1(1),95,0,0,0,0,0,70.8,0,0,5.27,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,12,0,0.5,0,3.38,-0.38,0.68,12,0.28
Germán Pezzella,Real Betis,32,D(C),29(2),2515,0,0,4,3,0.3,86.4,2.4,2,6.74,1.3,1.6,0.9,0.4,4.2,0.4,0.5,0,0.3,0.1,0.1,0.5,0,0,0.4,42,0,2.2,0,1.09,-1.09,0.04,10,0.11
Unai Núñez,Celta Vigo,27,D(C),35(1),3151,0,0,8,0,0.4,86.4,2,1,6.74,1.3,2,0.7,0.6,3.7,0.4,0.5,1,0.4,0.1,0.3,0.9,0,0.1,0.5,55.9,0,3.6,0,0.81,-0.81,0.02,15,0.05
Edgar Badia,Elche,32,GK,36,3240,0,0,2,0,0,69.5,0.3,2,6.73,0,0,0,0,1.1,0,0,0,0,0,0,0.2,0,0,0.1,25.1,0,6.6,0,,,,,
Fernando Pacheco,Espanyol,31,GK,16,1440,0,0,0,0,0,68.9,0.3,1,6.73,0,0.1,0,0,1.1,0.1,0,0,0,0.2,0,0.3,0,0,0,31.1,0,9.2,0,,,,,
Fernando Pacheco,Espanyol,31,GK,16,1440,0,0,0,0,0,68.9,0.3,1,6.73,0,0.1,0,0,1.1,0.1,0,0,0,0.2,0,0.3,0,0,0,22,0,6,0,,,,,
Fernando Pacheco,Espanyol,31,GK,16,1440,0,0,0,0,0,68.9,0.3,1,6.73,0,0.1,0,0,1.1,0.1,0,0,0,0,0,0,0,0,0,31.1,0,9.2,0,,,,,
Fernando Pacheco,Espanyol,31,GK,16,1440,0,0,0,0,0,68.9,0.3,1,6.73,0,0.1,0,0,1.1,0.1,0,0,0,0,0,0,0,0,0,22,0,6,0,,,,,
Fernando Pacheco,Espanyol,31,GK,16,1440,0,0,0,0,0,68.9,0.3,1,6.73,0,0,0,0,1,0,0,0,0,0.2,0,0.3,0,0,0,31.1,0,9.2,0,,,,,
Fernando Pacheco,Espanyol,31,GK,16,1440,0,0,0,0,0,68.9,0.3,1,6.73,0,0,0,0,1,0,0,0,0,0.2,0,0.3,0,0,0,22,0,6,0,,,,,
Fernando Pacheco,Espanyol,31,GK,16,1440,0,0,0,0,0,68.9,0.3,1,6.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.1,0,9.2,0,,,,,
Fernando Pacheco,Espanyol,31,GK,16,1440,0,0,0,0,0,68.9,0.3,1,6.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,6,0,,,,,
Fernando Pacheco,Almeria,31,GK,1,90,0,0,0,0,0,59.1,0,0,6.54,0,0.1,0,0,1.1,0.1,0,0,0,0.2,0,0.3,0,0,0,31.1,0,9.2,0,,,,,
Fernando Pacheco,Almeria,31,GK,1,90,0,0,0,0,0,59.1,0,0,6.54,0,0.1,0,0,1.1,0.1,0,0,0,0.2,0,0.3,0,0,0,22,0,6,0,,,,,
Fernando Pacheco,Almeria,31,GK,1,90,0,0,0,0,0,59.1,0,0,6.54,0,0.1,0,0,1.1,0.1,0,0,0,0,0,0,0,0,0,31.1,0,9.2,0,,,,,
Fernando Pacheco,Almeria,31,GK,1,90,0,0,0,0,0,59.1,0,0,6.54,0,0.1,0,0,1.1,0.1,0,0,0,0,0,0,0,0,0,22,0,6,0,,,,,
Fernando Pacheco,Almeria,31,GK,1,90,0,0,0,0,0,59.1,0,0,6.54,0,0,0,0,1,0,0,0,0,0.2,0,0.3,0,0,0,31.1,0,9.2,0,,,,,
Fernando Pacheco,Almeria,31,GK,1,90,0,0,0,0,0,59.1,0,0,6.54,0,0,0,0,1,0,0,0,0,0.2,0,0.3,0,0,0,22,0,6,0,,,,,
Fernando Pacheco,Almeria,31,GK,1,90,0,0,0,0,0,59.1,0,0,6.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.1,0,9.2,0,,,,,
Fernando Pacheco,Almeria,31,GK,1,90,0,0,0,0,0,59.1,0,0,6.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,6,0,,,,,
Iker Muniain,Athletic Club,31,AM(CLR),19(11),1692,0,3,2,0,0.9,86.2,0.1,1,6.72,0.7,0.1,0.4,0,0.1,0.4,0,0,0.9,1.6,1.3,2.1,0,1,1,32.7,1.2,0.9,0.1,3.26,-3.26,0.17,28,0.12
Alfonso Espino,Cadiz,32,D(L),35(1),3123,0,4,7,0,0.6,67.2,0.9,2,6.72,2.4,1.3,1.4,0.3,2.4,1.3,0.3,0,0.6,1,0.7,1,0.1,0.6,1.4,31.8,0.7,1.9,0.1,1.3,-1.3,0.04,20,0.06
Oihan Sancet,Athletic Club,24,"M(C),FW",32(4),2555,10,2,6,1,1.6,83,0.7,1,6.72,0.8,0.1,1.1,0,0.3,0.7,0,0,1.6,1.2,1.3,1.5,0.1,1.7,2.3,26.3,0.1,0.6,0.1,9.09,0.91,0.32,58,0.16
Mario Hermoso,Atletico,28,D(CL),24(2),2111,3,2,3,2,0.6,87.5,1.4,1,6.72,0.8,0.7,1,0.3,2.9,0.8,0.3,0,0.6,0.5,0.5,0.5,0.1,0.3,0.8,54,0.1,4.9,0.1,2.26,0.74,0.1,15,0.15
João Félix,Atletico,24,"AM(CL),FW",7(7),651,4,3,5,0,1.9,77.3,0.5,1,6.72,0.7,0.2,1.1,0,0.1,0.4,0,0,1.9,0.7,0.4,1.6,0.2,0.9,1.4,15.4,0.1,0.5,0.4,3.19,0.81,0.44,26,0.12
William Carvalho,Real Betis,32,M(C),31(2),2454,3,0,6,1,0.8,86.9,1,2,6.72,1.3,0.5,0.9,0.1,0.6,0.8,0.2,0,0.8,0.7,0.9,1.2,0.1,0.8,0.7,52.5,0.1,2.7,0.1,3.17,-0.17,0.12,26,0.12
Koke,Atletico,32,M(CLR),30(3),2560,0,3,4,0,0.5,89.1,0.3,0,6.72,1.7,0.6,0.6,0,0.6,1.3,0.4,0,0.5,0.8,0.4,0.8,0,0.5,0.6,60.5,0.1,2.7,0,0.83,-0.83,0.03,16,0.05
Fran García,Rayo Vallecano,24,D(L),38,3409,2,3,1,0,0.8,81.5,0.2,0,6.72,2.2,1.2,0.6,0.2,1.3,1.1,0.2,0,0.8,0.8,0.8,0.7,0.1,0.3,1.2,40.9,0.9,1.5,0,1.25,0.75,0.03,30,0.04
Étienne Capoue,Villarreal,35,"D(C),M(CL)",22(6),1958,3,0,4,0,0.9,88.4,0.9,0,6.72,0.8,0.7,0.6,0,0.7,0.3,0.2,0,0.9,0.4,1.1,1.5,0,0.5,0.9,36.8,0,1.4,0.1,2.79,0.21,0.13,26,0.11
Sergio Canales,Real Betis,33,M(CLR),28(3),2417,4,3,2,2,1.3,81.8,0.4,1,6.72,0.8,0.5,0.3,0,0.2,0.6,0,0,1.3,1.8,0.9,1,0.1,1.3,1.8,42.5,1,2.1,0.3,4.03,-0.03,0.15,39,0.1
Stefan Savic,Atletico,33,D(C),22,1946,0,0,5,2,0.1,88,2.5,0,6.72,1.8,1.5,1.4,0.6,2.7,0.6,0.4,0,0.1,0,0.2,0.4,0,0.1,0.1,51.3,0,2.6,0,0.3,-0.3,0.01,2,0.15
Cyle Larin,Real Valladolid,29,"AM(LR),FW",16(3),1471,8,3,4,0,2.7,70.1,2.3,0,6.71,0.5,0,1.2,0.2,0.8,0.2,0.2,0,2.7,0.8,0.5,1.3,1.5,1.9,3.4,12.7,0.1,0.3,0,8.23,-0.23,0.5,51,0.16
Lucas Torró,Osasuna,29,DMC,31(2),2489,1,0,10,0,0.8,80.7,2.6,0,6.71,1.5,1.3,1.9,0,1.9,0.7,0.1,0,0.8,0.3,0.3,0.9,0,0.4,0.9,35.3,0,1.4,0,1.38,-0.38,0.05,28,0.05
Lucas Ocampos,Sevilla,29,"M(CLR),FW",11(8),1163,4,0,7,0,1.6,77.1,1.6,2,6.71,1.2,0.4,0.8,0.1,0.3,1.2,0.1,0,1.6,0.7,1.3,1.3,0.3,0.9,2.1,21.1,0.4,0.3,0,4.43,-0.43,0.34,30,0.15
Álex Remiro,Real Sociedad,29,GK,38,3420,0,0,1,0,0,68.8,0.2,0,6.71,0,0,0,0,0.7,0.1,0,0,0,0,0,0.1,0,0,0.1,30.7,0,7.7,0,,,,,
Carlos García,Cadiz,23,Defender,0(1),24,0,1,0,0,0,83.3,1,0,6.71,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,24,0,1,0,,,,,
Valentín Castellanos,Girona,25,"AM(R),FW",33(2),2618,13,0,11,0,2.5,63.4,1.5,1,6.71,0.3,0.2,1.2,0,0.7,0.5,0.1,0,2.5,0.4,0.4,1.3,0.9,0.6,1.3,10.9,0,0.2,0.1,13.08,-0.08,0.45,86,0.15
Moi Gómez,Osasuna,29,M(CLR),28(5),2458,3,2,5,0,0.6,88.8,0.2,0,6.71,0.8,0.3,0.4,0,0.2,0.5,0.1,0,0.6,1.6,0.8,0.8,0,0.5,1,43.4,1.1,3.4,0,1.8,1.2,0.07,19,0.09
Martín Zubimendi,Real Sociedad,25,DMC,35(1),3102,1,3,12,0,0.4,85.6,1.6,1,6.71,1.6,1,1.4,0.1,1.4,0.6,0.5,0,0.4,0.6,0.3,0.9,0,0.5,0.6,50,0.1,2.3,0.1,2.12,-1.12,0.06,13,0.16
Héctor Bellerín,Barcelona,29,"D(R),M(R)",1(2),141,0,0,0,0,0,80,1,0,6.71,0.7,1,0.7,0.3,0.3,0.3,0,0,0,0.3,1,0,0,0,0.3,26.7,0.3,1.3,0,,,,,
Oriol Romeu,Girona,32,DMC,33,2952,2,0,8,1,0.7,87.3,1.2,0,6.71,2.1,1.1,1.8,0.1,1.5,0.8,0.3,0,0.7,0.6,0.6,1,0,0.8,0.8,48.6,0.1,2.6,0,1.94,0.06,0.06,24,0.08
