,회사명,채용공고 제목,채용공고 세부 사항,기술 세부 사항,링크
125,아이티인(주),연구소 S/W 개발자 채용 (무인교통단속시스템),"경기,성남시 중원구,경력무관,학력무관,정규직","딥러닝,S/W,네트워크,Python,기타제조업",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47709148&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
126,(주)슈프리마,[슈프리마에이아이] 인공지능/머신러닝 경력직 채용공고,"경기전체,경력 2~10년,대졸↑,정규직","딥러닝,데이터분석가,머신러닝,블록체인,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45787413&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
127,(주)메타버즈,[METABUZZ] AI 개발자 경력 채용,"서울,강남구,경력 5~6년,학력무관,정규직","딥러닝,머신러닝,스크립트,AI(인공지능),모델링",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47755886&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
128,(주)클래스팅,ML Ops 엔지니어,"서울,강남구,경력2년↑,학력무관,정규직","딥러닝,머신러닝,Docker,Git,소프트웨어개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47762848&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
129,(주)샤페론,혁신신약연구센터 AI신약설계팀 팀원,"서울,강남구,경력2년↑,석사↑,정규직","AI(인공지능),Python,연구원,R&D,생명과학",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47881029&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
130,(주)다이퀘스트,[다이퀘스트] AI/NLP 솔루션 개발자 모집,"서울,송파구,경력무관,대졸↑,정규직","NLP(자연어처리),AI(인공지능),.NET,ASP,Java",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47914341&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
131,(주)아이브,광학엔지니어 채용,"서울,서초구,신입·경력,고졸↑,정규직","광학설계,기술엔지니어,설계엔지니어,기계설계,광학/렌즈",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47827769&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
132,(주)에이플,AI S/W  개발자 채용,"대전,유성구,경력,대졸↑,정규직","로봇엔지니어,R&D,로봇설계,AI(인공지능),기계설비",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47638628&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
133,(주)다우기술,다우기술 경력사원 대규모 인재영입,"경기,성남시,경력2년↑,초대졸↑,정규직·계약직","딥러닝,기술지원,데이터분석가,데이터엔지니어,백엔드/서버개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47902295&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
134,트리플에이치(주),2024년 트리플에이치 신입 /경력직원 채용,"서울,강남구,경력무관,초대졸↑,정규직","딥러닝,머신러닝,블록체인,비서,사무직",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47794680&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
135,(주)코난테크놀로지,2024년 상반기 각 부문 신입/경력 상시 채용,"서울,서초구,신입·경력,대졸↑,정규직","딥러닝,기술지원,데이터분석가,데이터엔지니어,백엔드/서버개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47370206&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
136,아몽솔루션(주),"연구소 개발자 채용  (학사이상, 석사이상)","서울,구로구,경력무관,학력무관,정규직","딥러닝,유지보수,솔루션,알고리즘,영상처리",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47895808&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
137,(주)스테이지파이브,[제4이동통신사] STAGE X 'Cloud 인프라 구축 및 운영' 채용,"서울,송파구,신입·경력,대졸↑,정규직","딥러닝,데이터분석가,데이터엔지니어,SE(시스템엔지니어),네트워크",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47786568&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
138,(주)카카오스타일,카카오스타일에서 '데이터 사이언티스트 인턴'을 모집합니다.,"경기,성남시 분당구,신입,학력무관,인턴직","딥러닝,NLP(자연어처리),NLU(자연어이해),Pytorch,SQL",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47880970&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
139,(주)마크클라우드,마크클라우드 솔루션 개발자 채용 (신입 / 경력),"서울,강남구,경력무관,대졸↑,정규직","딥러닝,백엔드/서버개발,앱개발,웹개발,AI(인공지능)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47655980&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
140,(주)스테이지파이브,[제4이동통신사] STAGE X '네트워크 관련 대규모' 채용,"서울,송파구,경력 10~20년,대졸↑,정규직","딥러닝,데이터분석가,데이터엔지니어,SE(시스템엔지니어),네트워크",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47760130&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
141,(주)비버웍스,[비버웍스] Data Scientist 모집,"서울,강남구,신입·경력,학력무관,정규직","딥러닝,데이터분석가,데이터엔지니어,DBA,데이터마이닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47638490&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
142,(주)대건소프트,(주)대건소프트 서버/프론트엔드 개발자 신입 채용,"대전,유성구,신입,초대졸↑,정규직","딥러닝,백엔드/서버개발,웹개발,프론트엔드,머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47764238&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
143,(주)딥인사이트,Data Scientist,"경기전체,신입·경력,대졸↑,정규직","딥러닝,데이터분석가,머신러닝,블록체인,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47926698&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
144,(주)지비소프트,[(주)지비소프트] 기술연구소 R&D 과제 수행 연구원 채용,"서울,강남구,경력3년↑,초대졸↑,정규직","딥러닝,머신러닝,빅데이터,솔루션,IoT",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47855414&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
145,에프에스케이엘앤에스(주),[SK그룹] FSK L&S IT(A.I 전문가) 담당자 채용 (신입/경력),"경기,성남시 분당구,경력무관,대졸↑,정규직","딥러닝,기술지원,데이터엔지니어,백엔드/서버개발,앱개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47840300&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
146,굿어스(주),"NVIDIA 엔지니어 (신입, 경력 2년 이상 ~ 10년 이하) 채용","서울,강남구,신입·경력,학력무관,정규직","딥러닝,AI(인공지능),기술지원,유지보수,정보통신",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47896654&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
147,(주)이몰디노,[마이스터고 우대] 주니어 AI/ML 데이터 분석,"서울,중구,신입·경력,고졸↑,정규직","딥러닝,데이터분석가,SE(시스템엔지니어),데이터마이닝,데이터시각화",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47889203&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
148,(주)디파인,[AI 기술 개발] 부문 신입/경력 채용 (전문연구요원 채용 가능),"경기,성남시 분당구,신입·경력,석사↑,정규직·전문연구요원","딥러닝,웹개발,프론트엔드,머신러닝,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47932611&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
149,아몽솔루션(주),응용소프트웨어 개발자 채용(대구지사),"대구,서구,경력무관,학력무관,정규직","딥러닝,기술지원,백엔드/서버개발,유지보수,솔루션",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47731256&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
150,(주)디닷케어,빅데이터 분석 담당자 모집,"경기,용인시 수지구,경력무관,학력무관,정규직","딥러닝,데이터분석가,머신러닝,빅데이터,솔루션",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47863156&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
151,(주)네오포스,빅데이터 분석 및 AI 수요예측 전문가 모집,"대전,유성구,경력,대졸↑,정규직","딥러닝,데이터분석가,데이터엔지니어,데이터마이닝,데이터시각화",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47937423&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
152,(주)셀키,AI Data Scientist,"서울,서초구,경력 3~10년,대졸↑,정규직","딥러닝,데이터분석가,백엔드/서버개발,웹개발,머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47774328&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
153,에이티아이(주),에이티아이(주) 기업부설연구소 SW 개발자 모집(신입/경력),"인천,연수구,경력무관,학력무관,정규직","딥러닝,앱개발,웹개발,머신러닝,알고리즘",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47811469&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
154,롯데정보통신(주),[Data&AI사업팀] Data Analytics,"서울전체,경력 7~10년,대졸↑,정규직","딥러닝,DBA,SE(시스템엔지니어),데이터마이닝,데이터시각화",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47884595&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
155,(주)크레버스,[크레버스] AI 엔지니어/프롬프트 엔지니어 채용,"서울,성동구,경력 1~9년,학력무관,정규직","딥러닝,데이터분석가,백엔드/서버개발,웹개발,머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47826014&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
156,(주)이분,"팀 쉽게, Data Linguist 모집","서울,강남구,경력무관,대졸↑,정규직","딥러닝,데이터분석가,데이터엔지니어,IT컨설팅,데이터라벨링",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47619357&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
157,(주)하이,데이터 사이언티스트 [ML팀],"서울,종로구,경력 2~10년,학력무관,정규직","딥러닝,데이터분석가,백엔드/서버개발,앱개발,웹개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47858721&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
158,(주)시스콘로보틱스,자율주행 모바일 로봇 Software Engineer [신입/경력],"인천,서구,경력무관,대졸↑,정규직","딥러닝,FAE,QA/테스터,머신러닝,영상처리",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47871467&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
159,(주)핀인사이트,"(아르바이트/출근/3개월) IT, 데이터분석 실습보조 모집","서울,영등포구,경력무관,대졸↑,파트·아르바이트,20,000 원","딥러닝,머신러닝,빅데이터,Python,보조강사",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47697174&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
160,(주)케이윈,"컴퓨터비젼, 영상처리 알고리즘(검사장비) 개발사원 모집","전북,익산시,경력무관,학력무관,정규직","딥러닝,유지보수,솔루션,영상처리,이미지프로세싱",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47920989&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
161,에프에스케이엘앤에스(주),"[SK그룹] FSK L&S IT (Web/Mobile, System Engineering 전문가)","경기,성남시 분당구,경력5년↑,대졸↑,정규직","딥러닝,기술지원,데이터엔지니어,백엔드/서버개발,보안컨설팅",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47874208&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
162,(주)해인생태연구소,사무보조원 채용(고졸 이상),"부산,수영구,신입,고졸↑,정규직·인턴직","딥러닝,신경망,조사분석",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47671858&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
163,(주)에스에이티,(주)에스에이티 기술연구소 영상개발팀 개발자 모집,"경기,군포시,신입·경력,초대졸↑,정규직","딥러닝,백엔드/서버개발,앱개발,유지보수,프론트엔드",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47853971&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
164,(주)덕인,AI 비전 연구개발직 신입/경력 채용,"대전,유성구,신입·경력,대졸↑,정규직","딥러닝,C++,OpenCV,Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47868236&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
165,(주)트루엔,AI 개발자,"서울전체,경력 3~15년,대졸↑,정규직","딥러닝,데이터분석가,머신러닝,블록체인,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47912171&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
166,(주)유엑스팩토리,소프트웨어 개발자를 찾습니다,"경기,성남시 수정구,경력무관,대졸↑,정규직","딥러닝,데이터분석가,머신러닝,클라우드,IoT",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47882098&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
167,(주)크립토랩,ML Engineer (인턴) 모집,"서울,관악구,경력무관,대졸↑,인턴직","딥러닝,데이터엔지니어,데이터마이닝,데이터시각화,머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47741154&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
168,(주)디엑스솔루션즈,AI 서비스 기획 및 제안/ PM & 연구개발 직무 채용,"경남,창원시,경력무관,대졸↑,정규직,7,000 만원","딥러닝,머신러닝,빅데이터,알고리즘,영상처리",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47808330&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
169,(주)인텔리빅스,[AI연구소] Vision-AI 모델 개발 인원 모집(병역특례포함),"서울,서초구,경력무관,대졸↑,정규직","딥러닝,백엔드/서버개발,신경망,알고리즘,영상처리",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47849928&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
170,티쎌로지 주식회사,AI 모델 개발 연구원 채용공고,"경기,성남시 분당구,경력무관,석사↑,정규직","딥러닝,데이터분석가,데이터엔지니어,모델링,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47605509&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
171,충북대학교병원,충북대학교병원 인공지능센터 AI연구원 채용공고,"충북,청주시 서원구,경력무관,초대졸↑,계약직","딥러닝,머신러닝,빅데이터,AI(인공지능),생명과학",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47672391&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
172,모바일앱개발협동조합,인공지능 AI 개발자 모집,"서울,노원구,경력무관,고졸↑,계약직·인턴직,240 이상 (면접 후 협의)","딥러닝,머신러닝,빅데이터,AI(인공지능),AI(인공지능)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47936874&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
173,(주)아이스크림아트,AI기반연구팀 - AI연구원 경력직 채용,"서울,강남구,경력 2~10년,대졸↑,정규직","딥러닝,데이터엔지니어,머신러닝,빅데이터,DevOps",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47871592&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
174,(주)덴컴,AI 응용 프로그램 개발 풀스택 개발자,"서울,강남구,경력 5~10년,대졸↑,정규직","딥러닝,백엔드/서버개발,웹개발,퍼블리셔,프론트엔드",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47858792&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
175,마스코리아(주),마스코리아주식회사 Python 시스템개발자 신입 및 경력사원 채용,"서울,강남구,경력무관,초대졸↑,정규직","딥러닝,IT컨설팅,MySQL,Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47588120&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
176,삼성기전(주),자동화 PC 응용 프로그램 개발 신입/경력 채용,"경기,화성시,경력무관,학력무관,정규직","딥러닝,앱개발,이미지프로세싱,컴퓨터비전,라즈베리파이",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47740591&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
177,뉴런어웨어,인공지능 모델 관리 지원 업무 채용(정규직&계약직),"서울,성동구,경력무관,초대졸↑,정규직·계약직","딥러닝,알고리즘,컴퓨터비전,AI(인공지능),Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47812723&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
178,(주)유클리드소프트,데이터 사이언티스트 경력 채용,"대전,서구,경력 3~15년,대졸↑,계약직","딥러닝,데이터시각화,모델링,빅데이터,AI(인공지능)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47937776&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
179,(주)베이소프트,데이터 분석가 채용합니다.,"서울,서초구,경력 3~5년,대졸↑,정규직","딥러닝,데이터분석가,데이터엔지니어,데이터시각화,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47869504&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
180,(주)새론솔루션,[경력] 데이터 분석 및 AI 개발자 채용,"경기,의왕시,경력무관,학력무관,정규직","딥러닝,머신러닝,알고리즘,AI(인공지능),Windows",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47897708&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
181,(주)다누시스,연구소 AI / C++ 개발자 채용,"경기전체,신입·경력,대졸↑,정규직","딥러닝,데이터분석가,웹개발,DBA,머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47328413&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
182,주식회사볼링원,소프트웨어 개발자 채용,"경북,구미시,경력무관,대졸↑,정규직","딥러닝,백엔드/서버개발,앱개발,웹개발,프론트엔드",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47757125&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
183,(주)소프트웨어융합연구소,AI 데이터 분석 전문가 채용,"광주,동구,신입·경력,대졸↑,정규직","딥러닝,데이터분석가,데이터엔지니어,데이터마이닝,머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47749939&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
184,씨에스캠(주),머신비젼 SW 개발 신입/경력 채용,"경기,성남시 중원구,경력무관,대졸↑,정규직","딥러닝,영상처리,S/W,머신러닝,알고리즘",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47883289&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
185,(주)잼코딩,[잼코딩] 강남 대치 코딩학원 컴퓨터강사 파트타임 모집,"서울,강남구,경력무관,대졸↑,파트·계약직","딥러닝,머신러닝,알고리즘,C++,C언어",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47867239&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
186,(주)헤링스,머신러닝 엔지니어 채용,"서울,강남구,경력 3~6년,대졸↑,정규직","딥러닝,머신러닝,AI(인공지능),Python,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47930366&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
187,(주)오아시스비즈니스,데이터사이언티스 (1~3년),"서울,강남구,경력 1~3년,학력무관,정규직","딥러닝,SE(시스템엔지니어),데이터마이닝,데이터시각화,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47782740&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
188,(주)한싹,솔루션연구소 AI팀 연구개발자 채용,"서울,구로구,경력2년↑,대졸↑","딥러닝,AI(인공지능),AIX,CSS,CSS3",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47838038&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
