player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Dribbles allowed,Blocks,OwnGoal,Key_pass_per_game,Dribble,Foul_given_game,Offside_given_per_game,Dispossessed_per_game,Unsuccessful touches,Average_per_pass,Crosses_per_game,Longpass_per_game,Through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot,position_1,position_2,position_3,position_4,position_5
Désiré Doué,Rennes,18,"CAM, LAM, RAM",11(15),1116,3,1,5,0,0.8,81.2,0.4,1,6.71,1.4,0.5,1.4,0.0,0.1,0.7,0.0,0,0.6,1.8,1.1,0.2,1.2,1.3,16.2,0.3,0.9,0.0,1.54,1.46,0.12,21.0,0.07,CAM, LAM, RAM,,
Vito Mannone,Lorient,36,GK,17(1),1607,0,0,1,0,0.0,71.4,0.2,1,6.71,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,26.8,0.0,3.8,0.0,,,,,,GK,,,,
Mario Lemina,Nice,30,CM,11(3),844,0,0,1,1,0.4,90.0,0.4,0,6.71,2.3,0.8,0.9,0.0,1.4,0.4,0.4,0,0.3,0.8,0.4,0.0,0.1,0.3,45.1,0.0,1.6,0.0,0.25,-0.25,0.03,6.0,0.04,CM,,,,
Angel Gomes,Lille,23,"CM, LM, FW",34(2),2836,2,6,9,0,1.6,87.9,0.3,1,6.71,1.1,0.4,1.5,0.0,0.3,0.9,0.1,0,0.9,0.8,1.4,0.0,0.7,1.1,47.6,0.3,3.0,0.1,4.56,-2.56,0.14,56.0,0.08,CM, LM, FW,,
Arthur Theate,Rennes,23,"CB, LB",35,3129,4,0,5,0,0.9,89.6,2.0,1,6.71,0.8,0.9,0.7,0.8,3.2,0.4,0.4,1,0.3,0.2,0.4,0.0,0.1,0.4,73.0,0.0,3.7,0.0,3.91,0.09,0.11,31.0,0.13,CB, LB,,,
André Gomes,Lille,30,"CM, LM, RM",18(8),1628,3,2,6,0,0.7,89.2,0.7,1,6.71,1.4,0.3,1.9,0.1,0.6,1.3,0.2,0,0.5,1.1,0.7,0.0,1.0,1.2,50.5,0.1,2.5,0.0,1.17,1.83,0.06,18.0,0.07,CM, LM, RM,,
Steve Mandanda,Rennes,39,GK,34,3016,0,1,1,0,0.0,71.9,0.2,2,6.7,0.0,0.0,0.1,0.0,0.4,0.1,0.0,0,0.0,0.0,0.1,0.0,0.0,0.1,30.8,0.0,6.4,0.0,,,,,,GK,,,,
Marco Bizot,Brest,33,GK,37,3330,0,0,4,0,0.0,68.2,0.1,3,6.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,25.2,0.0,6.2,0.0,,,,,,GK,,,,
Zakaria Aboukhlal,Toulouse,24,"LAM, RAM",28(9),2480,10,5,4,0,2.2,76.7,0.3,3,6.7,0.9,0.6,1.1,0.0,0.5,0.8,0.0,0,0.6,1.1,1.2,0.5,1.0,2.2,19.5,0.1,0.2,0.0,12.99,-2.99,0.47,83.0,0.16,LAM, RAM,,,
Farès Chaïbi,Toulouse,21,"CAM, LAM, FW",24(12),2345,5,5,2,0,1.8,76.5,0.9,0,6.7,0.9,0.5,0.9,0.0,0.8,0.9,0.1,0,0.8,0.3,0.6,0.2,0.7,1.5,26.1,0.3,1.2,0.1,5.85,-0.85,0.22,63.0,0.09,CAM, LAM, FW,,
Jean-Charles Castelletto,Nantes,29,"CB, RB",30(2),2569,0,0,3,0,0.3,82.8,2.4,0,6.69,1.3,1.8,0.9,0.2,2.7,0.4,0.7,0,0.2,0.3,0.6,0.0,0.2,0.6,41.4,0.1,2.2,0.0,0.56,-0.56,0.02,9.0,0.06,CB, RB,,,
Aaron Ramsey,Nice,33,"CM, LM, RM",18(9),1588,1,1,3,0,0.8,87.8,0.2,1,6.69,1.7,0.6,0.9,0.0,0.6,0.9,0.1,0,1.0,0.5,0.7,0.1,1.2,0.9,37.7,0.6,2.5,0.1,2.94,-1.94,0.17,22.0,0.13,CM, LM, RM,,
Tiago Djaló,Lille,24,"CB, LB, RB",24(1),2022,2,0,7,0,0.6,93.1,1.1,1,6.69,1.2,0.9,0.8,0.4,2.1,0.3,0.4,1,0.1,0.2,0.7,0.0,0.3,0.2,62.9,0.0,2.6,0.0,1.9,0.1,0.08,15.0,0.13,CB, LB, RB,,
Gédéon Kalulu,Lorient,26,"RB, RM",28(1),2442,0,4,6,0,0.3,82.0,1.0,1,6.69,2.2,1.0,1.0,0.2,2.4,0.6,0.1,0,0.8,0.7,0.6,0.1,0.6,1.1,40.2,0.2,1.9,0.0,0.47,-0.47,0.02,10.0,0.05,RB, RM,,,
Han-Noah Massengo,Auxerre,22,CM,13(1),1119,0,0,3,0,0.9,86.0,0.4,0,6.69,1.9,1.0,1.1,0.0,0.4,0.6,0.2,0,0.8,1.2,1.6,0.1,0.6,1.4,31.7,0.1,1.1,0.1,1.01,-1.01,0.08,13.0,0.08,CM,,,,
Nuno da Costa,Auxerre,33,"CAM, LAM, RAM, FW",23(10),2017,5,4,3,1,1.2,69.9,1.4,3,6.69,1.4,0.6,1.1,0.0,0.4,1.1,0.0,0,0.8,1.4,1.7,0.2,1.2,2.8,11.1,0.2,0.6,0.1,3.99,1.01,0.18,39.0,0.1,CAM, LAM, RAM, FW,
Anthony Lopes,Lyon,33,GK,32,2817,0,0,2,1,0.0,74.3,0.1,0,6.69,0.0,0.1,0.1,0.0,0.6,0.1,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,27.7,0.0,4.8,0.0,,,,,,GK,,,,
Andy Delort,Nice,32,"CAM, RAM, FW",9(5),781,6,1,0,0,1.9,64.8,2.0,0,6.68,0.1,0.1,0.6,0.0,0.5,0.1,0.0,0,0.8,0.3,0.6,0.5,0.6,1.6,15.2,0.1,0.7,0.0,4.77,1.23,0.55,26.0,0.18,CAM, RAM, FW,,
Jeffinho,Lyon,24,LAM,4(5),443,1,0,1,0,1.1,86.3,0.3,0,6.68,1.9,0.1,0.9,0.0,0.0,1.0,0.0,0,0.8,1.7,1.1,0.0,1.3,2.3,18.7,0.0,0.1,0.0,1.14,-0.14,0.23,10.0,0.11,LAM,,,,
Alexander Nübel,Monaco,27,GK,38,3420,0,0,2,0,0.0,69.4,0.2,1,6.68,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,24.7,0.0,6.8,0.0,,,,,,GK,,,,
Jonas Omlin,Montpellier,30,GK,14,1168,0,0,1,1,0.0,65.1,0.2,0,6.68,0.1,0.0,0.1,0.0,0.9,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,24.1,0.0,4.5,0.0,,,,,,GK,,,,
Karl Toko-Ekambi,Rennes,31,"LAM, RAM, FW",11(6),973,3,2,0,0,1.3,73.5,1.1,0,6.68,0.5,0.5,0.4,0.0,0.3,0.6,0.1,0,1.4,1.4,0.5,0.1,1.3,2.0,30.4,0.3,1.4,0.1,4.6,-0.6,0.31,41.0,0.11,LAM, RAM, FW,,
Youssouf Ndayishimiye,Nice,25,"CB, CDM",6(4),566,1,0,2,0,0.8,90.5,0.5,0,6.68,1.3,1.2,0.5,0.2,2.0,0.5,0.5,0,0.1,0.3,0.4,0.0,0.3,0.9,37.0,0.1,1.7,0.1,0.34,0.66,0.05,8.0,0.04,CB, CDM,,,
Joris Chotard,Montpellier,22,CDM,26(9),2461,0,6,4,0,0.3,81.3,0.4,1,6.67,1.8,1.1,0.9,0.1,1.0,1.1,0.3,0,0.8,0.4,0.5,0.1,0.3,0.6,30.1,0.3,2.1,0.1,0.56,-0.56,0.02,12.0,0.05,CDM,,,,
Bamo Meïté,Lorient,22,CB,17(1),1504,1,0,5,0,0.2,89.5,1.7,1,6.67,1.0,0.9,0.9,0.4,3.8,0.5,1.3,0,0.1,0.4,0.7,0.1,0.2,0.8,51.9,0.0,1.1,0.0,0.82,0.18,0.05,3.0,0.27,CB,,,,
Nicolas Pallois,Nantes,36,CB,26,2217,1,0,2,1,0.3,83.8,1.3,1,6.67,2.7,1.2,0.8,0.7,4.9,1.1,0.7,1,0.2,0.3,0.2,0.0,0.3,0.7,44.5,0.1,3.7,0.0,1.43,-0.43,0.06,9.0,0.16,CB,,,,
Dimitri Payet,Marseille,37,"CM, LM, RM, FW",9(15),828,4,3,0,0,1.2,80.3,0.2,2,6.67,0.3,0.0,0.2,0.0,0.2,0.3,0.0,0,1.3,0.8,0.8,0.1,0.4,0.6,19.0,0.6,1.5,0.1,3.67,0.33,0.4,28.0,0.13,CM, LM, RM, FW,
Bafodé Diakité,Lille,23,"CB, RB",29(4),2656,3,0,6,0,0.6,89.8,1.2,1,6.66,1.6,0.5,1.4,0.2,1.6,0.8,0.2,1,0.2,0.6,0.4,0.0,0.5,0.8,51.1,0.1,1.3,0.0,1.76,1.24,0.06,19.0,0.09,CB, RB,,,
Chrislain Matsima,Monaco,21,CB,5(3),446,0,1,0,0,0.4,86.3,2.1,1,6.66,1.4,1.1,0.5,0.1,2.0,0.4,0.6,0,0.1,0.1,0.3,0.0,0.1,0.0,26.4,0.0,0.9,0.0,0.87,-0.87,0.17,3.0,0.29,CB,,,,
Jeanuël Belocian,Rennes,19,"CB, LB",6(2),508,0,0,1,0,0.1,89.6,0.9,0,6.66,1.3,0.8,0.8,0.0,1.1,0.5,0.4,0,0.1,0.3,0.1,0.0,0.3,0.5,34.8,0.0,0.9,0.0,0.07,-0.07,0.01,1.0,0.07,CB, LB,,,
Quentin Bernard,Auxerre,34,LB,7,630,0,1,0,0,0.0,81.9,0.4,0,6.66,1.3,2.1,0.9,0.4,2.3,1.1,0.1,0,1.0,0.1,0.4,0.0,0.1,0.3,49.0,0.6,4.0,0.0,,,,,,LB,,,,
Lilian Brassier,Brest,24,"CB, LB",35(1),3094,0,0,5,0,0.6,78.2,1.7,0,6.66,1.2,1.5,1.2,0.7,3.4,0.3,0.5,0,0.2,0.4,0.4,0.0,0.4,0.6,41.5,0.2,4.4,0.0,0.87,-0.87,0.03,20.0,0.04,CB, LB,,,
Anthony Rouault,Toulouse,22,CB,37,3316,2,0,2,1,0.5,87.5,2.4,2,6.65,1.8,1.5,0.6,0.5,3.4,0.8,0.7,1,0.1,0.1,0.5,0.0,0.1,0.6,55.4,0.0,3.5,0.0,3.3,-1.3,0.09,19.0,0.17,CB,,,,
Maximiliano Caufriez,Clermont Foot,27,"CB, RB",25(1),2224,1,0,8,1,0.5,88.7,0.8,1,6.65,1.5,1.3,1.1,0.3,2.4,0.3,0.7,0,0.0,0.2,1.3,0.0,0.3,0.5,43.1,0.0,2.5,0.0,0.7,0.3,0.03,14.0,0.05,CB, RB,,,
Cheick Keita,Reims,21,CB,8(1),688,0,0,1,0,0.3,87.4,1.0,0,6.65,1.3,0.6,0.8,0.8,2.7,0.6,0.6,0,0.1,0.2,0.8,0.1,0.1,0.4,33.4,0.0,1.1,0.0,0.17,-0.17,0.02,3.0,0.06,CB,,,,
Maxime Le Marchand,Strasbourg,34,"CB, LB",23(3),2018,0,0,4,1,0.3,79.9,2.3,0,6.65,1.5,1.4,1.2,0.4,2.7,0.5,0.5,0,0.1,0.6,0.3,0.0,0.2,0.4,45.3,0.2,3.1,0.0,0.52,-0.52,0.02,8.0,0.07,CB, LB,,,
Issiaga Sylla,Toulouse,30,"LB, RB, LM",16(1),1376,0,0,3,0,0.5,78.8,0.7,1,6.65,1.9,2.1,0.5,0.1,1.8,1.1,0.2,0,1.1,0.6,0.6,0.1,0.6,1.1,43.7,0.5,1.6,0.0,0.82,0.18,0.06,10.0,0.08,LB, RB, LM,,
Grejohn Kyei,Clermont Foot,28,FW,26(11),2244,10,3,3,0,1.6,72.4,1.3,5,6.65,0.4,0.2,1.6,0.0,0.6,0.2,0.1,0,0.4,1.1,1.1,0.4,1.3,2.6,13.9,0.1,0.5,0.0,12.42,-2.42,0.5,60.0,0.21,FW,,,,
Thijs Dallinga,Toulouse,23,FW,28(8),2363,12,1,4,0,1.7,65.0,1.6,1,6.65,0.2,0.1,1.0,0.0,0.6,0.3,0.1,0,0.6,0.3,0.5,0.6,0.5,1.1,13.9,0.0,0.3,0.0,11.48,0.52,0.44,61.0,0.19,FW,,,,
Ruslan Malinovskyi,Marseille,30,"CM, LM, RM, FW",13(7),1232,1,1,4,0,1.8,79.8,0.8,0,6.65,1.1,0.2,1.5,0.0,0.5,0.8,0.1,0,1.0,1.4,0.9,0.1,1.0,1.5,24.7,0.6,1.1,0.1,2.35,-1.35,0.17,35.0,0.07,CM, LM, RM, FW,
Ismaël Doukouré,Strasbourg,20,"CB, CDM",25(3),2301,1,1,5,0,0.3,83.2,1.1,0,6.65,1.7,1.0,1.1,0.7,1.9,0.5,0.3,0,0.1,1.0,1.0,0.0,0.7,0.8,37.3,0.1,2.5,0.1,0.21,0.79,0.01,9.0,0.02,CB, CDM,,,
Joe Rodon,Rennes,26,CB,16,1418,1,0,2,1,0.4,90.1,2.8,1,6.65,0.7,0.6,0.7,0.7,3.4,0.4,0.8,0,0.1,0.2,1.1,0.0,0.1,0.3,65.6,0.0,2.1,0.0,0.67,0.33,0.04,7.0,0.1,CB,,,,
Mostafa Mohamed,Nantes,26,FW,18(18),1936,8,2,1,0,1.6,62.6,2.1,1,6.64,0.5,0.3,1.2,0.0,0.9,0.3,0.0,0,0.4,0.6,0.8,0.4,0.6,1.5,9.4,0.0,0.2,0.0,7.48,0.52,0.35,58.0,0.13,FW,,,,
Julien Laporte,Lorient,30,CB,19(1),1656,0,0,1,0,0.3,85.4,1.6,0,6.64,1.1,0.9,0.5,0.3,5.3,0.3,1.4,1,0.1,0.1,0.8,0.1,0.1,0.3,39.8,0.0,3.0,0.0,0.31,-0.31,0.02,6.0,0.05,CB,,,,
Eliesse Ben Seghir,Monaco,19,FW,13(6),1060,4,1,1,0,1.1,79.6,0.5,1,6.64,0.9,0.2,0.9,0.0,0.0,0.4,0.1,0,0.7,0.7,1.8,0.2,1.2,2.1,22.5,0.0,0.5,0.1,1.94,2.06,0.16,21.0,0.09,FW,,,,
Gabriel Suazo,Toulouse,26,"LB, LM",14(4),1258,0,1,1,0,0.1,84.2,0.5,0,6.63,2.1,1.2,1.0,0.1,1.2,1.9,0.3,0,0.6,1.2,0.6,0.1,0.6,0.9,39.8,0.2,1.3,0.1,0.12,-0.12,0.01,2.0,0.06,LB, LM,,,
Vincent Le Goff,Lorient,34,"CB, LB, LM",37,3330,0,0,1,0,0.5,83.9,0.8,0,6.63,2.0,1.1,0.5,0.1,2.4,0.5,0.2,0,0.4,0.3,0.5,0.1,0.3,0.5,47.0,0.4,1.2,0.0,1.21,-1.21,0.03,17.0,0.07,CB, LB, LM,,
Mahdi Camara,Brest,25,"CB, RB, CM",20(11),1825,2,0,4,1,0.8,84.2,0.6,0,6.63,2.0,1.3,0.7,0.0,0.5,0.6,0.1,0,0.3,0.8,1.0,0.0,0.5,0.9,21.8,0.0,0.5,0.0,2.98,-0.98,0.15,24.0,0.12,CB, RB, CM,,
Mattéo Guendouzi,Marseille,25,CM,25(8),2113,2,4,3,0,0.8,87.9,0.7,0,6.63,1.2,0.6,0.8,0.0,0.5,0.7,0.2,1,0.6,0.4,1.1,0.0,0.4,0.8,37.3,0.1,2.2,0.1,3.33,-1.33,0.14,25.0,0.13,CM,,,,
Hamza Sakhi,Auxerre,27,CAM,18(9),1660,1,2,1,0,1.1,86.4,0.2,2,6.63,1.6,0.9,0.5,0.0,0.3,0.7,0.0,0,1.4,0.6,0.8,0.2,0.5,0.7,31.5,0.8,3.7,0.1,1.14,-0.14,0.06,30.0,0.04,CAM,,,,
Lucas Chevalier,Lille,22,GK,32,2880,0,0,1,0,0.0,74.2,0.1,0,6.63,0.1,0.1,0.0,0.0,0.4,0.0,0.0,0,0.1,0.0,0.2,0.0,0.0,0.0,27.7,0.0,3.5,0.0,,,,,,GK,,,,
Flavien Tait,Rennes,31,"CM, LM, RM",19(11),1685,2,2,2,0,0.8,86.5,0.2,1,6.62,1.0,0.7,0.8,0.0,0.3,0.8,0.1,0,0.8,0.7,1.0,0.0,1.0,0.8,35.8,0.0,2.4,0.1,2.78,-0.78,0.15,25.0,0.11,CM, LM, RM,,
Arnaud Kalimuendo,Rennes,22,FW,24(6),1862,7,3,0,0,1.4,84.4,0.4,1,6.62,0.5,0.1,0.5,0.0,0.3,0.5,0.1,0,0.4,0.8,0.8,0.2,1.2,1.9,14.1,0.0,0.1,0.0,6.33,0.67,0.31,43.0,0.15,FW,,,,
Christopher Wooh,Rennes,22,CB,12(1),1007,0,0,4,0,0.4,92.4,1.7,0,6.62,1.2,0.5,1.3,0.7,3.8,0.2,0.4,0,0.1,0.2,0.8,0.0,0.1,0.5,47.4,0.0,1.3,0.0,0.89,-0.89,0.08,5.0,0.18,CB,,,,
Xavier Chavalerin,Troyes,33,"CDM, LM",25(9),2422,4,2,3,0,0.8,83.7,0.5,0,6.62,2.4,1.2,0.9,0.0,0.6,1.3,0.2,0,0.6,0.3,0.4,0.1,0.4,0.7,30.0,0.3,1.3,0.1,1.32,2.68,0.05,27.0,0.05,CDM, LM,,,
Matz Sels,Strasbourg,32,GK,38,3420,0,0,2,0,0.0,60.1,0.2,2,6.61,0.1,0.1,0.0,0.0,0.9,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,22.1,0.0,5.1,0.0,,,,,,GK,,,,
Wahbi Khazri,Montpellier,33,"CM, LM, RM, FW",20(7),1644,4,1,5,1,1.4,74.8,0.7,0,6.61,1.0,0.3,0.7,0.0,0.7,0.7,0.0,0,0.7,1.0,1.3,0.5,1.1,1.8,15.9,0.4,1.0,0.0,4.33,-0.33,0.24,38.0,0.11,CM, LM, RM, FW,
Quentin Boisgard,Lorient,27,"CAM, LAM, RAM",1(4),182,1,0,1,0,1.2,87.8,0.4,0,6.61,1.2,0.8,0.6,0.0,0.4,0.2,0.2,0,0.8,0.2,0.2,0.0,0.4,1.0,18.0,0.0,0.2,0.0,0.34,0.66,0.17,6.0,0.06,CAM, LAM, RAM,,
Presnel Kimpembe,Paris Saint-Germain,28,CB,9(2),731,0,0,3,0,0.4,94.0,1.2,0,6.61,1.5,1.2,2.0,0.2,0.8,0.4,0.6,0,0.1,0.2,0.8,0.1,0.5,0.4,43.8,0.0,0.9,0.1,0.72,-0.72,0.09,4.0,0.18,CB,,,,
Isaak Touré,Auxerre,21,CB,18(1),1591,1,0,3,1,0.4,87.5,1.3,1,6.61,1.5,1.4,1.1,0.4,2.7,0.2,0.6,0,0.4,0.4,0.7,0.0,0.1,0.4,40.9,0.0,2.1,0.0,1.6,-0.6,0.09,8.0,0.2,CB,,,,
Jens Cajuste,Reims,24,CDM,14(17),1529,3,1,7,1,0.9,82.8,0.4,0,6.61,1.5,0.6,1.1,0.1,0.7,0.7,0.2,0,0.5,1.3,0.9,0.0,0.7,0.9,23.5,0.0,1.5,0.0,1.72,1.28,0.1,27.0,0.06,CDM,,,,
Thiago Mendes,Lyon,32,"CB, RB, CM, RM",22(9),2065,1,1,3,0,0.5,87.0,1.1,0,6.61,1.5,1.5,0.8,0.1,1.6,0.3,0.3,0,0.3,0.2,0.8,0.0,0.5,0.8,53.3,0.0,3.2,0.1,0.67,0.33,0.03,14.0,0.05,CB, RB, CM, RM,
Saël Kumbedi,Lyon,19,"RB, RM",14(6),1317,0,2,8,0,0.5,83.6,0.4,0,6.61,2.4,0.5,1.9,0.3,0.7,0.9,0.4,0,0.5,0.8,1.1,0.2,0.7,0.8,30.9,0.3,0.9,0.0,0.38,-0.38,0.03,9.0,0.04,RB, RM,,,
Mateusz Wieteska,Clermont Foot,27,CB,35,3120,0,1,7,1,0.5,82.8,2.2,1,6.61,1.2,1.6,0.8,0.5,2.6,0.4,0.8,0,0.1,0.3,0.9,0.0,0.2,0.3,45.8,0.0,2.2,0.0,2.18,-2.18,0.06,16.0,0.14,CB,,,,
Thomas Foket,Reims,29,"CB, LB, RB, RM",23(1),1983,0,1,0,0,0.1,82.9,0.5,0,6.61,1.5,1.4,1.1,0.3,0.9,1.2,0.3,0,1.0,0.4,0.9,0.1,0.8,1.2,41.5,0.5,1.8,0.0,0.32,-0.32,0.01,2.0,0.16,CB, LB, RB, RM,
Juan Bernat,Paris Saint-Germain,31,"LB, CM, LM",18(10),1648,1,4,1,0,0.3,93.3,0.2,0,6.61,1.1,0.3,0.3,0.1,0.7,0.6,0.1,0,0.8,0.8,0.3,0.0,0.3,0.3,33.7,0.1,0.4,0.0,1.03,-0.03,0.06,7.0,0.15,LB, CM, LM,,
Gauthier Gallon,Troyes,31,GK,30,2668,0,0,3,1,0.0,61.1,0.5,1,6.6,0.1,0.1,0.1,0.0,1.2,0.1,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,26.8,0.0,4.6,0.0,,,,,,GK,,,,
Thibault De Smet,Reims,25,"LB, LM",20(2),1762,0,1,2,0,0.0,79.0,1.4,0,6.6,1.1,0.9,1.1,0.1,1.6,1.2,0.2,0,0.5,0.2,0.4,0.1,0.4,0.9,40.0,0.5,1.5,0.0,,,,,,LB, LM,,,
Kevin Gameiro,Strasbourg,36,"CAM, FW",23(11),2103,10,0,0,1,1.4,80.4,0.4,1,6.6,0.6,0.3,0.4,0.0,0.0,0.6,0.0,0,0.7,0.6,0.4,0.1,0.8,1.4,21.3,0.2,0.2,0.1,9.31,0.69,0.4,46.0,0.2,CAM, FW,,,
Yvon Mvogo,Lorient,29,GK,21,1813,0,0,0,0,0.0,71.5,0.2,0,6.59,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,25.4,0.0,5.2,0.0,,,,,,GK,,,,
Jackson Porozo,Troyes,23,CB,17(5),1616,2,0,3,0,1.0,81.6,2.1,1,6.59,1.5,1.5,1.3,0.2,3.3,0.8,0.8,0,0.1,0.3,0.8,0.0,0.3,0.5,28.2,0.0,1.1,0.0,2.41,-0.41,0.13,22.0,0.11,CB,,,,
Habib Diarra,Strasbourg,20,"CAM, LAM, RAM",18(11),1628,3,2,4,0,0.8,80.6,0.4,1,6.59,0.8,0.4,0.8,0.0,0.4,0.5,0.0,0,0.8,0.9,0.8,0.0,0.7,1.3,20.4,0.4,0.6,0.1,1.4,1.6,0.08,23.0,0.06,CAM, LAM, RAM,,
Birama Touré,Auxerre,31,CDM,38,3405,2,0,3,0,0.7,81.1,1.5,0,6.59,2.1,1.8,1.3,0.0,1.2,1.6,0.2,0,0.1,0.3,0.6,0.0,0.4,1.0,39.9,0.1,3.5,0.0,1.69,0.31,0.04,26.0,0.07,CDM,,,,
Lilian Raolisoa,Angers,23,CB,0(7),166,1,0,0,0,0.4,87.5,0.1,0,6.59,1.6,0.4,0.1,0.0,0.7,0.4,0.1,0,0.4,0.4,0.4,0.0,0.7,0.4,13.7,0.4,0.7,0.1,0.12,0.88,0.06,3.0,0.04,CB,,,,
Lucas Perrin,Strasbourg,25,CB,18(8),1763,0,1,4,0,0.3,82.2,1.4,0,6.59,1.7,1.4,0.9,0.4,1.7,0.9,0.2,0,0.3,0.2,0.7,0.0,0.2,0.2,30.5,0.1,2.2,0.0,0.81,-0.81,0.04,7.0,0.12,CB,,,,
Hugo Ekitike,Paris Saint-Germain,21,FW,12(13),1155,3,4,0,0,1.4,82.6,0.3,0,6.59,0.5,0.4,0.6,0.0,0.1,0.3,0.0,0,0.4,0.6,0.5,0.3,0.7,1.1,13.1,0.0,0.2,0.0,3.63,-0.63,0.28,34.0,0.11,FW,,,,
Jean Lucas,Monaco,25,CM,3(3),289,0,0,0,0,0.8,88.2,0.2,0,6.58,1.5,0.7,0.7,0.0,0.3,1.0,0.2,0,0.5,1.5,0.7,0.2,0.2,0.5,25.3,0.0,1.8,0.2,1.03,-1.03,0.32,5.0,0.21,CM,,,,
Cheick Oumar Konaté,Clermont Foot,20,"CB, RM",6(3),572,0,0,2,0,0.3,73.6,0.3,0,6.58,2.1,1.4,1.0,0.1,0.9,1.0,0.1,0,0.2,2.8,0.4,0.0,0.9,0.6,30.3,0.1,1.3,0.0,0.4,-0.4,0.06,3.0,0.13,CB, RM,,,
Dénys Bain,Auxerre,30,CB,1(1),124,0,0,0,0,0.0,92.9,1.5,0,6.58,2.0,1.0,1.0,1.5,2.0,0.5,0.5,0,0.0,0.5,0.5,0.0,0.0,0.0,28.0,0.0,1.0,0.0,,,,,,CB,,,,
Rhys Healey,Toulouse,29,FW,0(4),61,2,0,1,0,1.3,53.3,0.5,0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.5,0.8,3.8,0.0,0.0,0.0,0.33,1.67,0.48,5.0,0.07,FW,,,,
Bradley Locko,Reims,21,"LB, LM",13(2),1060,0,0,3,1,0.3,81.0,0.8,0,6.58,2.1,1.3,0.7,0.2,1.1,0.8,0.3,0,0.5,1.0,0.6,0.1,1.0,1.8,23.5,0.2,0.9,0.1,0.19,-0.19,0.02,5.0,0.04,LB, LM,,,
José Fonte,Lille,40,CB,30(1),2593,1,0,7,0,0.5,90.3,2.0,1,6.58,0.7,0.8,0.8,0.6,3.5,0.4,0.5,1,0.1,0.1,0.3,0.0,0.1,0.3,63.5,0.0,3.9,0.0,1.66,-0.66,0.06,14.0,0.12,CB,,,,
Yan Valery,Angers,25,"CB, RB, RM",30,2504,0,0,3,0,0.4,78.2,1.2,0,6.57,1.8,1.1,1.5,0.3,2.6,0.6,0.5,0,0.4,1.1,0.7,0.0,1.0,1.2,33.5,0.6,1.7,0.0,0.83,-0.83,0.03,13.0,0.06,CB, RB, RM,,
Elbasan Rashani,Clermont Foot,30,"CAM, LAM, RAM",26(6),2173,3,3,3,0,1.1,80.3,0.5,1,6.57,1.2,0.7,1.1,0.0,0.5,0.8,0.1,0,0.6,0.7,0.9,0.1,0.8,1.5,20.3,0.2,0.3,0.0,4.88,-1.88,0.2,35.0,0.14,CAM, LAM, RAM,,
Ludovic Ajorque,Strasbourg,30,FW,9(4),772,1,0,1,0,1.8,70.6,3.8,0,6.57,0.4,0.2,1.1,0.1,0.5,0.5,0.1,0,0.8,0.2,0.6,0.1,0.8,1.5,19.4,0.0,0.5,0.0,2.68,-1.68,0.31,23.0,0.12,FW,,,,
Loïc Badé,Rennes,24,CB,1,90,0,1,1,0,2.0,88.1,2.0,0,6.57,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,1.0,0.0,0.23,-0.23,0.23,2.0,0.11,CB,,,,
Issa Kaboré,Marseille,22,"RB, RM",9(13),1022,1,0,1,0,0.4,81.6,0.1,0,6.57,1.5,0.5,1.1,0.1,0.9,0.5,0.0,0,0.6,1.0,0.9,0.1,0.6,1.5,19.2,0.5,0.5,0.0,0.61,0.39,0.05,8.0,0.08,RB, RM,,,
Yahia Fofana,Angers,23,GK,11,990,0,0,2,0,0.0,62.0,0.5,0,6.57,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,23.2,0.0,4.2,0.0,,,,,,GK,,,,
Ignatius Ganago,Nantes,25,"LAM, RAM, FW",16(12),1520,5,3,0,0,1.2,64.8,2.2,0,6.56,0.3,0.1,0.5,0.0,0.4,0.1,0.0,0,0.4,0.4,1.1,0.3,0.7,1.4,11.6,0.0,0.3,0.0,4.7,0.3,0.28,33.0,0.14,LAM, RAM, FW,,
