,Unnamed: 0,player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Was_dribble,Blocks,OwnGoal,key_pass_per_game,dribble_won_per_game,foul_given_game,offside_given_per_game,dispossessed_per_game,turnover_per_game,average_per_pass,corsses_per_game,longpass_per_game,through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot
50,50,Alexander Djiku,,29," D(CR),DMC",31,2681,1,2,8,1,0.5,80.8,3.0,1,6.92,1.7,2.1,1.3,0.4,4.8,0.6,0.6,0,0.4,0.1,0.8,0.1,0.2,0.3,48,0.1,4.5,0,1.01,-0.01,0.03,17,0.06
51,51,Caio Henrique,,26," D(L),M(CL)",32(3),2898,1,9,3,0,0.3,80.3,0.5,2,6.92,2.1,0.7,0.4,0.2,1.5,0.9,0.2,1,1.5,0.5,0.7,0,0.3,0.8,44.2,1.1,1.7,0.1,0.75,0.25,0.02,10,0.08
52,52,Karl Toko-Ekambi,,31," AM(LR),FW",15(4),1357,4,2,1,0,2.2,82.3,0.8,2,6.91,0.5,0.5,0.4,0,0.3,0.6,0.1,0,1.4,1.4,0.5,0.1,1.3,2,30.4,0.3,1.4,0.1,4.6,-0.6,0.31,41,0.11
53,53,Jonathan Bamba,,28," AM(CLR),FW",32(2),2790,6,7,6,0,2.1,83.8,0.6,2,6.91,1.1,0.6,1,0,0.4,0.9,0,0,1.4,1,1.7,0.4,1.8,1.9,37.7,0.4,0.9,0.1,8.96,-2.96,0.29,71,0.13
54,54,Neto Borges,,27," D(CL),M(L)",33,2840,3,1,2,2,0.7,79.5,1.1,4,6.91,2.3,1.2,0.6,0.2,1.5,0.9,0.3,0,0.8,1.4,1.4,0.2,0.6,1.3,34.9,0.6,0.8,0,3.18,-0.18,0.1,23,0.14
55,55,Khéphren Thuram,,23," DMC,M(L)",30(5),2560,2,4,3,0,1.1,86.9,0.5,1,6.91,1.5,1.1,0.9,0,0.9,0.7,0.4,0,1,1.3,0.5,0.1,1,0.9,37.7,0.1,1.2,0.1,2.94,-0.94,0.1,38,0.08
56,56,Folarin Balogun,,22, FW,34(3),3013,21,2,5,0,3.5,72.5,0.4,4,6.9,0.2,0.1,1,0,0.4,0.5,0,0,1,0.9,1.5,0.8,2,2.5,14.8,0.2,0.3,0,24.97,-3.97,0.75,128,0.2
57,57,Azor Matusiwa,,26, DMC,29(1),2492,0,0,4,0,0.4,85.7,1.1,0,6.89,2.2,1.5,1.4,0,1.6,0.8,0.4,0,0.8,0.5,1.1,0,0.4,0.8,53.3,0,3.8,0,0.34,-0.34,0.01,11,0.03
58,58,Youssouf Fofana,,25, DMC,35(1),3089,2,2,1,2,1.2,82.5,0.6,0,6.89,2.3,1.6,1.4,0,0.9,1,0.2,1,0.9,1.3,1.1,0.1,1.1,1.3,47.7,0,2.6,0.2,2.42,-0.42,0.07,42,0.06
59,59,Fabián Ruiz,,28, M(CL),21(6),1899,3,2,0,0,1.0,92.3,0.2,1,6.89,2.3,0.7,0.7,0,0.8,1.3,0,0,0.6,0.7,0.5,0.1,0.6,0.9,64.1,0,2.1,0.1,2.62,0.38,0.12,26,0.1
60,60,Junya Ito,,31," M(LR),FW",34(1),2930,6,5,3,1,1.2,71.3,0.8,3,6.89,1.1,0.2,0.6,0,0.1,1.1,0,0,1.9,1.8,1.2,0.9,1.3,2.5,25.8,1.4,0.5,0.1,5.77,0.23,0.18,42,0.14
61,61,Romain Del Castillo,,28," AM(CLR),FW",16(11),1429,6,6,2,0,1.3,72.3,0.7,2,6.88,1.4,0.4,0.7,0,0.2,0.7,0,0,1.3,1,0.9,0,1.1,1.7,20.3,1.2,0.9,0.1,6.27,-0.27,0.39,36,0.17
62,62,Gianluigi Donnarumma,,25, GK,38,3410,0,0,3,0,0.0,84.0,0.3,3,6.88,0,0,0,0,0.7,0,0,0,0,0,0.1,0,0,0,20.2,0,1.9,0,,,,,
63,63,Marshall Munetsi,,27," D(C),M(C)",31(3),2708,7,3,6,0,2.0,75.3,1.7,0,6.88,1.7,0.8,1.9,0.1,1.1,0.8,0.3,0,0.9,0.6,1.1,0.1,0.5,1.6,25.3,0.1,1.1,0,9.9,-2.9,0.33,68,0.15
64,64,Cengiz Ünder,,26, M(CLR),28(9),2497,5,4,3,0,1.9,77.1,0.3,4,6.87,1,0.5,0.8,0,0.3,0.6,0.1,0,1.5,1.1,0.8,0.2,0.8,1.6,24.9,1,1.3,0.1,8.74,-3.74,0.32,71,0.12
65,65,Elye Wahi,,21," AM(L),FW",29(4),2530,19,5,8,1,1.9,70.7,0.6,2,6.87,0.3,0.1,1,0,0.1,0.3,0.1,0,0.7,0.9,1.2,0.8,1.4,2.6,12.6,0.1,0.2,0,12.61,6.39,0.45,63,0.2
66,66,Rony Lopes,,28," AM(CLR),FW",29(3),2360,7,5,2,0,1.8,75.2,0.6,2,6.87,0.8,0.3,0.6,0,0.3,0.8,0.1,0,1.6,1.4,1,0,1.2,1.4,23.5,1.1,1.3,0.1,4.49,2.51,0.17,57,0.08
67,67,Nicolás Tagliafico,,31," D(CL),M(L)",34,2995,1,3,5,0,0.7,85.8,1.3,1,6.86,2.7,1.7,1.2,0.1,1.3,0.8,0.3,0,0.7,0.3,1.7,0.1,0.5,1.4,45.7,0.2,1,0,2.13,-1.13,0.06,23,0.09
68,68,Malo Gusto,,20," D(R),M(R)",19(2),1602,0,1,1,0,0.3,85.1,0.4,1,6.86,2,1.3,1,0.2,0.7,1,0.2,1,1.1,1,1.1,0.1,0.6,0.8,54,1.6,2,0,0.56,-0.56,0.03,7,0.08
69,69,Nuno Tavares,,24," D(L),M(L)",23(8),2349,6,0,6,1,2.1,79.1,0.7,1,6.86,1.8,0.5,1.2,0.1,0.7,0.9,0.1,0,0.8,1.7,1.2,0.2,2.2,2.4,33.1,0.5,1.2,0.1,3.64,2.36,0.14,65,0.06
70,70,Jordan Veretout,,31, M(C),31(7),2864,4,3,4,0,0.8,87.9,0.5,1,6.85,1.5,0.9,0.9,0.1,1.1,0.7,0.2,1,0.9,0.3,0.6,0.1,0.3,0.7,54,0.6,3.8,0.1,3.56,0.44,0.11,31,0.11
71,71,Baptiste Santamaría,,29, DMC,20(5),1815,2,0,2,0,0.8,85.5,2.4,1,6.84,1.6,0.8,0.9,0,0.9,0.8,0.2,0,0.5,0.4,0.8,0,0.4,1.2,52.3,0,3.9,0,1.28,0.72,0.06,19,0.07
72,72,Rafael Ratão,,28, AM(LR),25(5),1871,5,4,2,0,1.0,77.7,0.3,1,6.84,1.7,0.7,0.9,0,0.2,1.5,0,0,1,1.3,1.1,0.1,1,1.9,24.2,0.3,0.8,0.1,4.28,0.72,0.21,31,0.14
73,73,Axel Disasi,,26, D(CR),37(1),3330,3,3,3,0,0.8,83.8,2.6,1,6.83,0.8,1.5,0.8,0.4,2.9,0.4,0.8,0,0.2,0.6,0.3,0,0.4,0.5,50.5,0.1,3.7,0,3.76,-0.76,0.1,29,0.13
74,74,Samuel Gigot,,30, D(C),24(2),1889,2,2,3,2,0.5,87.3,2.2,2,6.83,1.8,1.7,1.7,0.2,3.1,0.1,0.3,0,0.2,0.2,0.5,0,0.1,0.4,43.1,0,1.2,0,2.46,-0.46,0.12,12,0.2
75,75,Breel Embolo,,27," AM(CR),FW",19(13),1856,12,2,3,0,1.3,70.1,1.1,1,6.83,0.5,0.2,1.6,0.1,0.4,0.2,0.1,0,0.9,1,1.8,0.4,1.4,2.1,13.6,0,0.3,0,10.57,1.43,0.51,41,0.26
76,76,Adrien Truffert,,22," D(L),M(L)",24(4),1962,0,6,2,0,0.4,80.8,1.2,1,6.83,2.2,0.8,0.7,0.2,1.6,0.5,0.3,0,0.8,0.8,0.9,0.1,0.5,1,40.5,0.4,1,0,0.39,-0.39,0.02,10,0.04
77,77,Ismaily,,34, D(L),21(2),1785,2,1,0,0,0.6,81.0,1.6,0,6.83,1.8,0.9,0.6,0.3,1.4,0.7,0.2,0,0.9,0.7,1,0.1,1.3,1.1,42.5,0.1,0.5,0,1.38,0.62,0.07,13,0.11
78,78,Corentin Tolisso,,29," D(R),M(CR)",25(5),2050,1,2,3,0,1.0,88.8,1.2,1,6.82,1.5,0.8,0.9,0,0.7,1.4,0.2,0,1.1,0.2,1.3,0,0.6,0.7,63.6,0.4,4.6,0.3,1.82,-0.82,0.08,30,0.06
79,79,Alexis Flips,,24, M(CLR),28(5),1998,4,6,3,1,1.6,72.6,0.4,2,6.82,1.5,0.7,0.7,0.1,0.3,1.1,0.2,0,1.3,0.4,0.7,0.1,0.7,1.8,25.2,1.2,1.6,0.2,3.29,0.71,0.15,53,0.06
80,80,Mory Diaw,,30, GK,37,3330,0,0,0,0,0.0,66.8,0.1,3,6.82,0,0.1,0,0,0.5,0.1,0,0,0.1,0,0.2,0,0,0,34.9,0,8.4,0,,,,,
81,81,Hamari Traoré,,32," D(R),M(R)",28(3),2531,1,4,5,0,1.0,87.0,1.1,0,6.82,1.5,1.2,1.1,0.2,1.9,0.8,0.2,0,0.7,0.3,0.2,0.1,0.3,0.8,51.2,0.5,2.1,0.1,1.69,-0.69,0.06,30,0.06
82,82,Sergio Ramos,,38, D(CR),31(2),2709,2,1,3,1,0.6,94.8,1.7,0,6.82,1,1,1.1,0.5,2.8,0.6,0.4,0,0.1,0.2,0.7,0.1,0.2,0.2,75.5,0.1,4.8,0,1.94,0.06,0.06,19,0.1
83,83,Jordan Lotomba,,25," D(LR),M(R)",27(6),2456,0,2,4,0,0.4,85.2,0.8,2,6.82,2,1,0.7,0.2,1.4,0.5,0.3,0,0.5,1.2,0.9,0,0.7,1.2,34.7,0.4,0.6,0.1,0.86,-0.86,0.03,13,0.07
84,84,Chancel Mbemba,,29," D(CLR),DMC",32(4),2850,5,0,2,0,0.8,84.4,2.0,1,6.82,1.2,1.2,0.5,0.1,2.4,0.3,0.3,0,0.1,0.4,0.5,0,0.3,0.7,46.2,0.2,1.8,0,3.16,1.84,0.1,27,0.12
85,85,Stijn Spierings,,28, M(C),35(1),3123,2,0,6,0,0.7,86.1,0.6,0,6.81,2.6,1.5,1.5,0,1.2,1.6,0.3,0,0.6,0.4,1.4,0,0.7,0.8,57,0.1,3.9,0,1.41,0.59,0.04,24,0.06
86,86,Pau López,,29, GK,32(1),2925,0,2,3,0,0.0,76.0,0.3,1,6.81,0,0,0.1,0,0.6,0,0,0,0.1,0,0.2,0,0,0,29.7,0,5.4,0,,,,,
87,87,Alban Lafont,,25, GK,37,3330,0,0,0,1,0.0,64.6,0.2,5,6.81,0,0,0,0,1.3,0,0,0,0,0,0.1,0,0,0.1,26.7,0,6.1,0,,,,,
88,88,Mikkel Desler,,29," D(R),M(R)",26(1),2262,1,2,4,1,0.4,86.2,0.9,1,6.8,2.6,1.3,1,0,1.7,0.9,0.2,0,0.6,1,1.2,0.2,0.6,1.5,48.8,0.3,1.3,0,0.86,0.14,0.03,11,0.08
89,89,Facundo Medina,,24, D(CL),32,2784,2,4,7,0,0.6,90.8,1.2,1,6.8,1,0.8,1.1,0.2,1.8,0.7,0.3,0,0.5,0.8,0.6,0,0.7,0.7,76.8,0.3,3,0.1,2.66,-0.66,0.09,18,0.15
90,90,Maxime Dupé,,31, GK,38,3420,0,0,1,0,0.0,75.2,0.3,4,6.8,0,0,0,0,0.7,0,0,0,0,0.1,0.1,0,0,0.1,28.8,0,4.8,0,0.06,-0.06,0,1,0.06
91,91,Adam Ounas,,27," AM(CLR),FW",12(9),1065,1,1,2,0,1.2,79.7,0.2,1,6.8,1,0.3,0.7,0,0.1,0.2,0,0,1.2,1.8,1.4,0.1,1.2,1.2,23,0.6,1.3,0.1,2.22,-1.22,0.19,26,0.09
92,92,Brendan Chardonnet,,29, D(C),27(3),2489,0,0,6,0,0.5,80.8,3.1,0,6.79,1.5,2.1,1.3,0.3,2.8,0.6,0.6,1,0.3,0.1,0.9,0,0.1,0.2,43.5,0.1,4.9,0,1.18,-1.18,0.04,16,0.07
93,93,Montassar Talbi,,25, D(C),38,3420,1,2,0,0,0.2,89.1,2.4,1,6.79,1.4,1.1,0.4,0.4,4.8,0.3,0.9,0,0.1,0.2,0.7,0,0.2,0.4,51.7,0,1.8,0,1.06,-0.06,0.03,9,0.12
94,94,Johan Gastien,,36, DMC,29(2),2607,4,3,7,0,0.6,84.7,0.3,2,6.79,2,1.2,0.6,0.1,0.7,2.4,0.2,0,0.9,0.3,1.1,0,0.4,0.8,65.3,0.7,5.3,0.1,1.47,2.53,0.05,19,0.08
95,95,Alexsandro Ribeiro,,24, D(C),16(5),1611,3,0,4,0,0.8,90.8,1.5,2,6.79,1.5,1.2,0.9,1,2.7,0.4,0.1,0,0.1,0.7,1,0.1,0.2,0.5,60.1,0,2.5,0,1.95,1.05,0.11,17,0.11
96,96,Salis Abdul Samed,,24, DMC,33,2897,1,1,6,1,0.4,92.6,0.4,0,6.79,1.4,1.1,2.2,0,0.7,0.7,0.3,1,0.5,0.9,1.2,0,1,1.2,59.4,0.1,1.4,0.2,1.29,-0.29,0.04,13,0.1
97,97,Emmanuel Agbadou,,26," D(CR),DMC",27(2),2390,0,3,5,3,0.8,86.0,2.1,1,6.79,2.4,1.1,1,0.2,3.6,0.8,0.5,1,0.4,0.3,0.2,0,0.4,0.8,51.1,0,3.7,0.2,1.71,-1.71,0.06,22,0.08
98,98,Kasper Schmeichel,,37, GK,36,3240,0,0,0,0,0.0,74.9,0.1,2,6.79,0,0,0,0,0.4,0.1,0,0,0.1,0,0,0,0,0.1,29.7,0,7.4,0,,,,,
99,99,Jean-Clair Todibo,,24, D(C),33(1),2873,0,0,2,2,0.4,88.9,1.1,1,6.79,2.2,1.2,0.6,0.5,3.1,0.4,0.6,0,0.1,0.6,0.4,0,0.3,0.7,63.8,0,3.1,0,0.81,-0.81,0.03,14,0.06
100,100,Mohamed Camara,,24, DMC,25(4),2200,0,3,6,1,0.9,87.6,0.5,1,6.78,2.9,0.9,1.6,0.1,0.4,1.5,0.2,0,0.6,0.8,2,0,0.9,1.2,43.8,0.1,3.4,0.1,1.06,-1.06,0.04,27,0.04
101,101,Krépin Diatta,,25," D(R),M(CLR),FW",22(9),2079,4,2,3,0,1.3,79.4,1.3,1,6.78,1,0.5,0.6,0,0.4,0.6,0,0,0.8,1,0.8,0.3,0.6,1.5,22.4,0.5,0.4,0,4.83,-0.83,0.21,40,0.12
102,102,Himad Abdelli,,24," AM(CL),FW",24(6),2141,2,2,3,0,0.8,85.1,0.6,3,6.78,2.1,0.9,1.4,0,0.4,1.2,0,0,1.2,1.4,1,0,0.7,1.2,40.1,0.4,2.1,0.1,1.06,0.94,0.04,24,0.04
103,103,Rominigue Kouamé,,27, DMC,31(1),2669,1,1,9,0,0.8,89.1,0.7,1,6.77,1.4,1.5,1.6,0,1.4,0.8,0.3,0,0.7,1.6,1.5,0,0.8,1.2,43.6,0.1,2.3,0.1,1.35,-0.35,0.05,24,0.06
104,104,Brice Samba,,30, GK,37,3330,0,0,3,0,0.0,73.0,0.2,1,6.77,0,0,0,0,0.4,0,0,0,0.1,0,0.2,0,0,0,29.6,0,6.2,0,,,,,
105,105,Arnaud Nordin,,25," AM(CLR),FW",30(6),2419,9,3,4,0,1.6,78.0,0.6,1,6.76,0.7,0.4,0.6,0,0.2,0.4,0,0,0.6,1.1,2.3,0.1,1.2,1.7,16.6,0.2,0.5,0.1,7.46,1.54,0.28,59,0.13
106,106,Danilo Pereira,,32," D(C),DMC",27(6),2411,2,0,3,0,0.7,94.6,1.0,0,6.76,1,1.1,0.5,0.4,1.8,0.2,0.6,0,0.1,0.3,0.4,0,0.3,0.4,61.8,0,2.5,0,2.96,-0.96,0.11,22,0.13
107,107,Guillermo Maripán,,29, D(C),25(1),2160,3,0,4,1,0.6,87.5,1.8,1,6.76,1.8,1.5,1,0.4,3.2,0.6,1,1,0.1,0,0.3,0,0.2,0.3,44.6,0,3,0,1.8,1.2,0.08,16,0.11
108,108,Nordi Mukiele,,26," D(CR),M(R)",12(7),1133,0,3,0,0,0.6,88.4,1.1,1,6.76,1.6,0.7,0.8,0.1,0.8,0.5,0.5,0,0.5,0.3,0.7,0.1,0.6,0.6,31.7,0.1,0.6,0,0.98,-0.98,0.08,11,0.09
109,109,Melvin Bard,,23," D(L),M(L)",28(5),2460,0,0,6,0,0.2,82.3,1.0,0,6.75,2.9,1.9,0.9,0.2,1,0.9,0.1,0,0.3,0.7,0.6,0.1,0.5,0.7,37.3,0.3,1.2,0,0.31,-0.31,0.01,7,0.04
110,110,Sinaly Diomandé,,23, D(CR),22(2),1959,0,0,2,1,0.4,85.6,2.3,0,6.75,1.8,2,1,0.5,2.9,0.8,0.5,0,0.1,0.4,0.9,0,0.2,0.8,58.8,0,2.4,0,1.06,-1.06,0.05,10,0.11
111,111,Alidu Seidu,,23, D(CR),28,2463,0,0,10,1,0.2,86.8,0.9,0,6.75,1.9,1.9,1.2,0.1,1.7,0.7,0.5,0,0.3,1.1,2.5,0,0.5,1.2,43.7,0.2,2.2,0,0.1,-0.1,0,6,0.02
112,112,Faitout Maouassa,,25," D(L),M(LR)",23(10),1935,5,5,0,0,1.0,69.7,0.4,0,6.75,1.6,0.6,1,0,0.5,0.7,0.1,0,0.7,0.8,0.9,0.1,0.7,1,14.3,0.7,0.5,0,3.46,1.54,0.16,34,0.1
113,113,Sead Kolasinac,,30," D(CL),DMC,M(L)",26(7),2219,4,1,3,0,0.7,86.3,1.2,2,6.74,1.6,1.3,1.3,0.1,1.1,0.4,0.1,0,0.3,0.1,0.5,0.1,0.2,0.8,38.3,0.2,0.8,0,4.61,-0.61,0.19,22,0.21
114,114,Vitinha,,24, M(C),29(7),2461,2,3,3,0,0.9,92.4,0.1,0,6.74,1.6,0.7,0.9,0,0.4,1.6,0.1,0,0.8,0.9,0.5,0,0.9,0.9,53.4,0.1,1.3,0.1,3.17,-1.17,0.12,31,0.1
115,115,Christopher Jullien,,31, D(C),30,2696,0,2,5,0,0.6,83.1,2.9,0,6.74,1.5,1.4,1.1,0.2,3.7,0.8,0.6,0,0.2,0.2,0.2,0.1,0.1,0.5,35.3,0,2.7,0,1.2,-1.2,0.04,17,0.07
116,116,Saîf-Eddine Khaoui,,29, AM(CR),23(11),2036,7,3,4,0,1.4,73.1,0.4,2,6.74,1.4,1,0.7,0,0.2,0.9,0.1,0,1.1,0.7,1.1,0.2,0.7,1.3,19.1,0.3,0.7,0,5.34,1.66,0.24,47,0.11
117,117,Jérémy Le Douaron,,26," AM(L),FW",24(8),2080,10,3,1,0,1.7,73.0,1.9,2,6.73,0.5,0.3,1,0,0.8,0.8,0.1,0,0.5,0.7,1.1,0.3,1.1,2.3,11,0.2,0.1,0,8.88,1.12,0.38,55,0.16
118,118,Castello Lukeba,,21, D(C),33(1),2986,2,0,7,1,0.4,90.4,1.1,0,6.73,1.1,2.2,1.1,0.8,3,0.3,0.7,1,0.1,0.3,0.6,0,0.2,0.6,65.9,0.1,2.1,0,1.53,0.47,0.05,13,0.12
119,119,Mama Baldé,,28," D(R),M(CLR),FW",30(4),2672,12,3,4,2,2.2,68.1,1.3,3,6.73,1.4,0.3,1.1,0,0.4,0.4,0.1,0,0.6,1.6,1.4,0.6,2,3.6,16.7,0.1,0.6,0,11.03,0.97,0.37,75,0.15
120,120,Gideon Mensah,,25," D(L),M(L)",26,2263,0,0,5,0,0.2,79.6,0.8,2,6.73,3.1,1.5,1.1,0.2,1.5,1.3,0.4,0,1,1,0.7,0,0.5,1.7,44.2,0.6,2.5,0.1,0.1,-0.1,0,5,0.02
121,121,Sofiane Diop,,23, AM(CLR),14(8),1231,1,4,1,0,1.3,82.5,0.5,1,6.73,1,0.7,0.4,0,0.1,0.6,0.1,0,1,1,1.2,0.1,1,1.8,29.6,0.5,1.2,0,2.31,-1.31,0.17,28,0.08
122,122,Jubal,,30, D(C),35(2),3216,3,1,7,0,0.5,81.9,2.1,2,6.73,1.1,1.4,1,0.8,5.1,0.5,0.9,0,0.1,0.1,0.6,0.1,0.1,0.6,36.2,0.1,3.8,0,3.64,-0.64,0.1,19,0.19
123,123,Leonardo Balerdi,,25, D(C),30(5),2643,0,1,9,1,0.3,84.1,2.0,0,6.73,1.6,1.8,1.5,0.2,2.5,0.4,0.8,1,0.1,0.3,0.6,0,0.1,0.7,46.9,0,3.1,0,1.47,-1.47,0.05,11,0.13
124,124,Quentin Merlin,,21," D(L),M(L)",22(2),1803,1,2,2,0,0.6,77.9,0.7,1,6.73,1.3,1,0.5,0.1,1,0.8,0.2,0,1.4,0.9,0.6,0,0.4,1,37.3,1.2,2.6,0,0.63,0.37,0.03,15,0.04
125,125,Badredine Bouanani,,19, AM(R),9(10),861,0,4,0,0,1.3,83.3,0.1,0,6.72,0.7,0.1,0.5,0,0,0.4,0,0,1.2,1.4,1.1,0.1,0.7,1.2,17.1,0.6,0.9,0.1,1.25,-1.25,0.13,24,0.05
126,126,Lovro Majer,,26, AM(CR),18(14),1670,2,5,3,0,1.1,82.1,0.2,1,6.72,1.1,0.7,1.5,0,0.1,0.7,0,0,1.1,0.9,0.9,0.1,1,1.4,28,0.5,1.1,0.1,3.03,-1.03,0.16,34,0.09
127,127,Laurent Abergel,,31, DMC,28(1),2351,0,1,5,1,0.4,88.7,0.3,0,6.72,3.2,1.2,1,0,1.2,1.8,0.3,0,0.5,0.8,1,0,0.7,1,50.8,0,2.3,0.2,0.43,-0.43,0.02,13,0.03
128,128,Deiver Machado,,30, M(L),26(7),2206,4,3,5,1,0.5,85.7,0.5,2,6.72,1.4,0.6,1.3,0.1,0.7,0.4,0.1,0,0.6,0.5,1.4,0.2,0.3,0.9,20.3,0.4,0.4,0,1.04,2.96,0.04,18,0.06
129,129,Marquinhos,,29," D(CR),DMC",30(3),2718,2,0,4,0,0.5,95.4,1.1,0,6.72,1,0.7,0.4,0.3,2.4,0.2,0.8,1,0.3,0,0.3,0,0.2,0.4,65.2,0,1.9,0,2.21,-0.21,0.07,18,0.12
130,130,Désiré Doué,,18, AM(CLR),11(15),1116,3,1,5,0,0.8,81.2,0.4,1,6.71,1.4,0.5,1.4,0,0.1,0.7,0,0,0.6,1.8,1.1,0.2,1.2,1.3,16.2,0.3,0.9,0,1.54,1.46,0.12,21,0.07
131,131,Angel Gomes,,23," M(CL),FW",34(2),2836,2,6,9,0,1.6,87.9,0.3,1,6.71,1.1,0.4,1.5,0,0.3,0.9,0.1,0,0.9,0.8,1.4,0,0.7,1.1,47.6,0.3,3,0.1,4.56,-2.56,0.14,56,0.08
132,132,Arthur Theate,,23, D(CL),35,3129,4,0,5,0,0.9,89.6,2.0,1,6.71,0.8,0.9,0.7,0.8,3.2,0.4,0.4,1,0.3,0.2,0.4,0,0.1,0.4,73,0,3.7,0,3.91,0.09,0.11,31,0.13
133,133,André Gomes,,30, M(CLR),18(8),1628,3,2,6,0,0.7,89.2,0.7,1,6.71,1.4,0.3,1.9,0.1,0.6,1.3,0.2,0,0.5,1.1,0.7,0,1,1.2,50.5,0.1,2.5,0,1.17,1.83,0.06,18,0.07
134,134,Steve Mandanda,,39, GK,34,3016,0,1,1,0,0.0,71.9,0.2,2,6.7,0,0,0.1,0,0.4,0.1,0,0,0,0,0.1,0,0,0.1,30.8,0,6.4,0,,,,,
135,135,Marco Bizot,,33, GK,37,3330,0,0,4,0,0.0,68.2,0.1,3,6.7,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,25.2,0,6.2,0,,,,,
136,136,Zakaria Aboukhlal,,24, AM(LR),28(9),2480,10,5,4,0,2.2,76.7,0.3,3,6.7,0.9,0.6,1.1,0,0.5,0.8,0,0,0.6,1.1,1.2,0.5,1,2.2,19.5,0.1,0.2,0,12.99,-2.99,0.47,83,0.16
137,137,Farès Chaïbi,,21," AM(CL),FW",24(12),2345,5,5,2,0,1.8,76.5,0.9,0,6.7,0.9,0.5,0.9,0,0.8,0.9,0.1,0,0.8,0.3,0.6,0.2,0.7,1.5,26.1,0.3,1.2,0.1,5.85,-0.85,0.22,63,0.09
138,138,Jean-Charles Castelletto,,29, D(CR),30(2),2569,0,0,3,0,0.3,82.8,2.4,0,6.69,1.3,1.8,0.9,0.2,2.7,0.4,0.7,0,0.2,0.3,0.6,0,0.2,0.6,41.4,0.1,2.2,0,0.56,-0.56,0.02,9,0.06
139,139,Aaron Ramsey,,33, M(CLR),18(9),1588,1,1,3,0,0.8,87.8,0.2,1,6.69,1.7,0.6,0.9,0,0.6,0.9,0.1,0,1,0.5,0.7,0.1,1.2,0.9,37.7,0.6,2.5,0.1,2.94,-1.94,0.17,22,0.13
140,140,Tiago Djaló,,24, D(CLR),24(1),2022,2,0,7,0,0.6,93.1,1.1,1,6.69,1.2,0.9,0.8,0.4,2.1,0.3,0.4,1,0.1,0.2,0.7,0,0.3,0.2,62.9,0,2.6,0,1.9,0.1,0.08,15,0.13
141,141,Gédéon Kalulu,,26," D(R),M(R)",28(1),2442,0,4,6,0,0.3,82.0,1.0,1,6.69,2.2,1,1,0.2,2.4,0.6,0.1,0,0.8,0.7,0.6,0.1,0.6,1.1,40.2,0.2,1.9,0,0.47,-0.47,0.02,10,0.05
142,142,Nuno da Costa,,33," AM(CLR),FW",23(10),2017,5,4,3,1,1.2,69.9,1.4,3,6.69,1.4,0.6,1.1,0,0.4,1.1,0,0,0.8,1.4,1.7,0.2,1.2,2.8,11.1,0.2,0.6,0.1,3.99,1.01,0.18,39,0.1
143,143,Anthony Lopes,,33, GK,32,2817,0,0,2,1,0.0,74.3,0.1,0,6.69,0,0.1,0.1,0,0.6,0.1,0,0,0,0,0.2,0,0,0,27.7,0,4.8,0,,,,,
144,144,Alexander Nübel,,27, GK,38,3420,0,0,2,0,0.0,69.4,0.2,1,6.68,0,0,0,0,0.4,0,0,0,0,0,0.1,0,0,0,24.7,0,6.8,0,,,,,
145,145,Joris Chotard,,22, DMC,26(9),2461,0,6,4,0,0.3,81.3,0.4,1,6.67,1.8,1.1,0.9,0.1,1,1.1,0.3,0,0.8,0.4,0.5,0.1,0.3,0.6,30.1,0.3,2.1,0.1,0.56,-0.56,0.02,12,0.05
146,146,Nicolas Pallois,,36, D(C),26,2217,1,0,2,1,0.3,83.8,1.3,1,6.67,2.7,1.2,0.8,0.7,4.9,1.1,0.7,1,0.2,0.3,0.2,0,0.3,0.7,44.5,0.1,3.7,0,1.43,-0.43,0.06,9,0.16
147,147,Dimitri Payet,,37," M(CLR),FW",9(15),828,4,3,0,0,1.2,80.3,0.2,2,6.67,0.3,0,0.2,0,0.2,0.3,0,0,1.3,0.8,0.8,0.1,0.4,0.6,19,0.6,1.5,0.1,3.67,0.33,0.4,28,0.13
148,148,Bafodé Diakité,,23, D(CR),29(4),2656,3,0,6,0,0.6,89.8,1.2,1,6.66,1.6,0.5,1.4,0.2,1.6,0.8,0.2,1,0.2,0.6,0.4,0,0.5,0.8,51.1,0.1,1.3,0,1.76,1.24,0.06,19,0.09
149,149,Lilian Brassier,,24, D(CL),35(1),3094,0,0,5,0,0.6,78.2,1.7,0,6.66,1.2,1.5,1.2,0.7,3.4,0.3,0.5,0,0.2,0.4,0.4,0,0.4,0.6,41.5,0.2,4.4,0,0.87,-0.87,0.03,20,0.04
150,150,Anthony Rouault,,22, D(C),37,3316,2,0,2,1,0.5,87.5,2.4,2,6.65,1.8,1.5,0.6,0.5,3.4,0.8,0.7,1,0.1,0.1,0.5,0,0.1,0.6,55.4,0,3.5,0,3.3,-1.3,0.09,19,0.17
151,151,Maximiliano Caufriez,,27, D(CR),25(1),2224,1,0,8,1,0.5,88.7,0.8,1,6.65,1.5,1.3,1.1,0.3,2.4,0.3,0.7,0,0,0.2,1.3,0,0.3,0.5,43.1,0,2.5,0,0.7,0.3,0.03,14,0.05
